1.28000E-5;8.87320E-1;9.39496E-1;9.95325E-1;1.05609E+0;1.12578E+0;1.20458E+0;1.29390E+0;1.39621E+0;1.46857E+0
1.20000E-5;8.31936E-1;8.80869E-1;9.33303E-1;9.90332E-1;1.05557E+0;1.12949E+0;1.21330E+0;1.30931E+0;1.37721E+0
1.12000E-5;7.76534E-1;8.22220E-1;8.71178E-1;9.24494E-1;9.85471E-1;1.05435E+0;1.13262E+0;1.22230E+0;1.28571E+0
1.04000E-5;7.21122E-1;7.63552E-1;8.09024E-1;8.58553E-1;9.15254E-1;9.79317E-1;1.05186E+0;1.13520E+0;1.19410E+0
9.60000E-6;6.65685E-1;7.04859E-1;7.46844E-1;7.92575E-1;8.44929E-1;9.04134E-1;9.71244E-1;1.04803E+0;1.10241E+0
8.80000E-6;6.10243E-1;6.46160E-1;6.84653E-1;7.26582E-1;7.74587E-1;8.28876E-1;8.90441E-1;9.61013E-1;1.01073E+0
8.00000E-6;5.54788E-1;5.87448E-1;6.22446E-1;6.60573E-1;7.04227E-1;7.53591E-1;8.09574E-1;8.73766E-1;9.19101E-1
7.20000E-6;4.99330E-1;5.28730E-1;5.60237E-1;5.94558E-1;6.33851E-1;6.78297E-1;7.28695E-1;7.86493E-1;8.27308E-1
6.40000E-6;4.43850E-1;4.69991E-1;4.98005E-1;5.28522E-1;5.63448E-1;6.02970E-1;6.47785E-1;6.99179E-1;7.35465E-1
5.60000E-6;3.88361E-1;4.11242E-1;4.35753E-1;4.62458E-1;4.93032E-1;5.27629E-1;5.66844E-1;6.11829E-1;6.43590E-1
4.80000E-6;3.32870E-1;3.52486E-1;3.73500E-1;3.96394E-1;4.22609E-1;4.52269E-1;4.85888E-1;5.24470E-1;5.51695E-1
4.00000E-6;2.77365E-1;2.93711E-1;3.11226E-1;3.30312E-1;3.52160E-1;3.76876E-1;4.04903E-1;4.37075E-1;4.59752E-1
3.20000E-6;2.21859E-1;2.34940E-1;2.48952E-1;2.64224E-1;2.81702E-1;3.01482E-1;3.23901E-1;3.49648E-1;3.67795E-1
2.40000E-6;1.66342E-1;1.76155E-1;1.86662E-1;1.98120E-1;2.11232E-1;2.26070E-1;2.42882E-1;2.62204E-1;2.75817E-1
1.60000E-6;1.10809E-1;1.17351E-1;1.24358E-1;1.31999E-1;1.40738E-1;1.50629E-1;1.61834E-1;1.74727E-1;1.83806E-1
8.00000E-7;5.53097E-2;5.85788E-2;6.20803E-2;6.59011E-2;7.02722E-2;7.52173E-2;8.08118E-2;8.72636E-2;9.17909E-2
0.00000E+0;-2.18079E-4;-2.17500E-4;-2.24172E-4;-2.18424E-4;-2.19412E-4;-2.22029E-4;-2.32288E-4;-2.03612E-4;-2.28793E-4
-8.00000E-7;-5.57664E-2;-5.90381E-2;-6.25486E-2;-6.63669E-2;-7.07446E-2;-7.56944E-2;-8.13196E-2;-8.77330E-2;-9.22735E-2
-1.60000E-6;-1.11317E-1;-1.17862E-1;-1.24881E-1;-1.32515E-1;-1.41280E-1;-1.51176E-1;-1.62430E-1;-1.75281E-1;-1.84365E-1
-2.40000E-6;-1.66877E-1;-1.76693E-1;-1.87224E-1;-1.98685E-1;-2.11863E-1;-2.26715E-1;-2.43581E-1;-2.62873E-1;-2.76490E-1
-3.20000E-6;-2.22458E-1;-2.35547E-1;-2.49581E-1;-2.64866E-1;-2.82405E-1;-3.02211E-1;-3.24711E-1;-3.50464E-1;-3.68649E-1
-4.00000E-6;-2.78024E-1;-2.94393E-1;-3.11943E-1;-3.31059E-1;-3.52967E-1;-3.77726E-1;-4.05844E-1;-4.38061E-1;-4.60784E-1
-4.80000E-6;-3.33588E-1;-3.53233E-1;-3.74299E-1;-3.97240E-1;-4.23532E-1;-4.53243E-1;-4.86985E-1;-5.25652E-1;-5.52917E-1
-5.60000E-6;-3.89158E-1;-4.12075E-1;-4.36657E-1;-4.63421E-1;-4.94091E-1;-5.28766E-1;-5.68128E-1;-6.13245E-1;-6.45055E-1
-6.40000E-6;-4.44732E-1;-4.70932E-1;-4.99021E-1;-5.29609E-1;-5.64666E-1;-6.04296E-1;-6.49289E-1;-7.00856E-1;-7.37211E-1
-7.20000E-6;-5.00303E-1;-5.29781E-1;-5.61377E-1;-5.95796E-1;-6.35235E-1;-6.79819E-1;-7.30449E-1;-7.88473E-1;-8.29365E-1
-8.00000E-6;-5.55878E-1;-5.88629E-1;-6.23746E-1;-6.61990E-1;-7.05812E-1;-7.55362E-1;-8.11625E-1;-8.76092E-1;-9.21520E-1
-8.80000E-6;-6.11454E-1;-6.47479E-1;-6.86118E-1;-7.28184E-1;-7.76393E-1;-8.30899E-1;-8.92787E-1;-9.63713E-1;-1.01368E+0
-9.60000E-6;-6.67023E-1;-7.06329E-1;-7.48484E-1;-7.94378E-1;-8.46971E-1;-9.06423E-1;-9.73951E-1;-1.05134E+0;-1.10584E+0
-1.04000E-5;-7.22615E-1;-7.65198E-1;-8.10868E-1;-8.60586E-1;-9.17562E-1;-9.81977E-1;-1.05514E+0;-1.13899E+0;-1.19802E+0
-1.12000E-5;-7.78193E-1;-8.24054E-1;-8.73233E-1;-9.26777E-1;-9.88145E-1;-1.05752E+0;-1.13632E+0;-1.22663E+0;-1.29019E+0
-1.20000E-5;-8.33772E-1;-8.82909E-1;-9.35601E-1;-9.92980E-1;-1.05874E+0;-1.13308E+0;-1.21750E+0;-1.31426E+0;-1.38236E+0
-1.28000E-5;-8.89351E-1;-9.41762E-1;-9.97974E-1;-1.05918E+0;-1.12933E+0;-1.20863E+0;-1.29869E+0;-1.40191E+0;-1.47453E+0
-1.36000E-5;-9.44931E-1;-1.00062E+0;-1.06035E+0;-1.12539E+0;-1.19992E+0;-1.28418E+0;-1.37986E+0;-1.48954E+0;-1.56668E+0
-1.44000E-5;-1.00051E+0;-1.05949E+0;-1.12273E+0;-1.19160E+0;-1.27052E+0;-1.35974E+0;-1.46106E+0;-1.57718E+0;-1.65885E+0
-1.52000E-5;-1.05610E+0;-1.11835E+0;-1.18511E+0;-1.25781E+0;-1.34110E+0;-1.43529E+0;-1.54223E+0;-1.66481E+0;-1.75098E+0
-1.60000E-5;-1.11168E+0;-1.17722E+0;-1.24749E+0;-1.32402E+0;-1.41170E+0;-1.51085E+0;-1.62341E+0;-1.75242E+0;-1.84312E+0
-1.68000E-5;-1.16727E+0;-1.23608E+0;-1.30986E+0;-1.39023E+0;-1.48230E+0;-1.58640E+0;-1.70458E+0;-1.84004E+0;-1.93522E+0
-1.76000E-5;-1.22285E+0;-1.29495E+0;-1.37224E+0;-1.45644E+0;-1.55288E+0;-1.66194E+0;-1.78573E+0;-1.92763E+0;-2.02732E+0
-1.84000E-5;-1.27843E+0;-1.35381E+0;-1.43463E+0;-1.52265E+0;-1.62347E+0;-1.73749E+0;-1.86689E+0;-2.01521E+0;-2.11959E+0
-1.92000E-5;-1.33402E+0;-1.41267E+0;-1.49700E+0;-1.58884E+0;-1.69406E+0;-1.81302E+0;-1.94802E+0;-2.10292E+0;-2.21168E+0
-2.00000E-5;-1.38959E+0;-1.47154E+0;-1.55937E+0;-1.65504E+0;-1.76463E+0;-1.88854E+0;-2.02914E+0;-2.19054E+0;-2.30360E+0
-2.08000E-5;-1.44518E+0;-1.53039E+0;-1.62173E+0;-1.72123E+0;-1.83520E+0;-1.96405E+0;-2.11043E+0;-2.27798E+0;-2.39547E+0
-2.16000E-5;-1.50076E+0;-1.58925E+0;-1.68411E+0;-1.78743E+0;-1.90577E+0;-2.03957E+0;-2.19162E+0;-2.36538E+0;-2.48724E+0
-2.24000E-5;-1.55633E+0;-1.64810E+0;-1.74647E+0;-1.85361E+0;-1.97631E+0;-2.11522E+0;-2.27262E+0;-2.45270E+0;-2.57891E+0
-2.32000E-5;-1.61191E+0;-1.70695E+0;-1.80883E+0;-1.91979E+0;-2.04688E+0;-2.19076E+0;-2.35359E+0;-2.53995E+0;-2.67044E+0
-2.40000E-5;-1.66748E+0;-1.76580E+0;-1.87119E+0;-1.98595E+0;-2.11759E+0;-2.26615E+0;-2.43450E+0;-2.62708E+0;-2.76184E+0
-2.48000E-5;-1.72304E+0;-1.82463E+0;-1.93352E+0;-2.05214E+0;-2.18816E+0;-2.34150E+0;-2.51532E+0;-2.71406E+0;-2.85301E+0
-2.56000E-5;-1.77860E+0;-1.88346E+0;-1.99585E+0;-2.11844E+0;-2.25861E+0;-2.41682E+0;-2.59607E+0;-2.80090E+0;-2.94400E+0
-2.64000E-5;-1.83416E+0;-1.94229E+0;-2.05823E+0;-2.18464E+0;-2.32902E+0;-2.49207E+0;-2.67671E+0;-2.88757E+0;-3.03474E+0
-2.72000E-5;-1.88972E+0;-2.00110E+0;-2.12068E+0;-2.25071E+0;-2.39940E+0;-2.56726E+0;-2.75725E+0;-2.97405E+0;-3.12524E+0
