0.00000E+0;3.15107E+2;3.09999E+2;3.04986E+2;2.99945E+2;2.94984E+2;2.89919E+2;2.84965E+2;2.79945E+2;2.74986E+2;2.69970E+2;2.64937E+2;2.59987E+2;2.54958E+2;2.50007E+2;2.45007E+2;2.39973E+2;2.34958E+2;2.29918E+2;2.24895E+2;2.19953E+2;2.14915E+2;2.09903E+2;2.04850E+2;1.99934E+2;1.94914E+2;1.89972E+2;1.84919E+2;1.79948E+2;1.74895E+2;1.69915E+2;1.64957E+2;1.59982E+2;1.54901E+2;1.49917E+2;1.44946E+2;1.39976E+2;1.34888E+2;1.29907E+2;1.24938E+2;1.19958E+2;1.14956E+2;1.09965E+2;1.04964E+2;9.99730E+1;9.49715E+1;8.99681E+1;8.49618E+1;7.99266E+1;7.49120E+1;6.99536E+1;6.49036E+1;5.99048E+1;5.49264E+1;4.98797E+1;4.49963E+1;3.99098E+1;3.49524E+1;2.98479E+1;2.49914E+1;1.99787E+1;1.49539E+1;9.67834E+0
4.10000E-3;2.32048E-1;2.50496E-1;2.55745E-1;2.63380E-1;2.74485E-1;2.69974E-1;2.77326E-1;2.69894E-1;2.70469E-1;2.80467E-1;2.74038E-1;2.80554E-1;2.79362E-1;2.77846E-1;2.86306E-1;2.72050E-1;2.78770E-1;2.73273E-1;2.74824E-1;2.78291E-1;2.76592E-1;2.77320E-1;2.81910E-1;2.82963E-1;2.84663E-1;2.87454E-1;2.93691E-1;2.95354E-1;2.98539E-1;3.04614E-1;3.04988E-1;3.09532E-1;3.17048E-1;3.19650E-1;3.25602E-1;3.31881E-1;3.39505E-1;3.46673E-1;3.55415E-1;3.63779E-1;3.72720E-1;3.84619E-1;3.97048E-1;4.07824E-1;4.23197E-1;4.34972E-1;4.51516E-1;4.67327E-1;4.84573E-1;5.04288E-1;5.23009E-1;5.42030E-1;5.61831E-1;5.81069E-1;6.00575E-1;6.19723E-1;6.35830E-1;6.50202E-1;6.61525E-1;6.71736E-1;6.78621E-1;6.82358E-1
4.00000E-3;2.26384E-1;2.44376E-1;2.49499E-1;2.56946E-1;2.67773E-1;2.63373E-1;2.70542E-1;2.63299E-1;2.63855E-1;2.73607E-1;2.67337E-1;2.73695E-1;2.72531E-1;2.71055E-1;2.79304E-1;2.65401E-1;2.71954E-1;2.66593E-1;2.68106E-1;2.71487E-1;2.69831E-1;2.70541E-1;2.75019E-1;2.76047E-1;2.77705E-1;2.80428E-1;2.86512E-1;2.88135E-1;2.91241E-1;2.97168E-1;2.97534E-1;3.01967E-1;3.09300E-1;3.11839E-1;3.17643E-1;3.23771E-1;3.31206E-1;3.38202E-1;3.46730E-1;3.54889E-1;3.63613E-1;3.75222E-1;3.87348E-1;3.97858E-1;4.12856E-1;4.24347E-1;4.40485E-1;4.55914E-1;4.72736E-1;4.91970E-1;5.10238E-1;5.28795E-1;5.48115E-1;5.66887E-1;5.85923E-1;6.04606E-1;6.20321E-1;6.34345E-1;6.45391E-1;6.55351E-1;6.62072E-1;6.65706E-1
3.90000E-3;2.20720E-1;2.38258E-1;2.43255E-1;2.50514E-1;2.61064E-1;2.56770E-1;2.63761E-1;2.56704E-1;2.57236E-1;2.66743E-1;2.60632E-1;2.66838E-1;2.65704E-1;2.64264E-1;2.72306E-1;2.58751E-1;2.65141E-1;2.59915E-1;2.61391E-1;2.64687E-1;2.63072E-1;2.63767E-1;2.68130E-1;2.69133E-1;2.70750E-1;2.73404E-1;2.79334E-1;2.80920E-1;2.83948E-1;2.89723E-1;2.90082E-1;2.94404E-1;3.01553E-1;3.04029E-1;3.09686E-1;3.15662E-1;3.22912E-1;3.29731E-1;3.38048E-1;3.46002E-1;3.54508E-1;3.65824E-1;3.77649E-1;3.87896E-1;4.02519E-1;4.13725E-1;4.29458E-1;4.44503E-1;4.60905E-1;4.79658E-1;4.97472E-1;5.15565E-1;5.34407E-1;5.52711E-1;5.71276E-1;5.89494E-1;6.04818E-1;6.18494E-1;6.29261E-1;6.38972E-1;6.45509E-1;6.49064E-1
3.80000E-3;2.15056E-1;2.32141E-1;2.37010E-1;2.44080E-1;2.54355E-1;2.50171E-1;2.56981E-1;2.50109E-1;2.50621E-1;2.59883E-1;2.53929E-1;2.59983E-1;2.58876E-1;2.57475E-1;2.65307E-1;2.52101E-1;2.58329E-1;2.53236E-1;2.54675E-1;2.57885E-1;2.56313E-1;2.56989E-1;2.61242E-1;2.62219E-1;2.63795E-1;2.66380E-1;2.72159E-1;2.73703E-1;2.76653E-1;2.82280E-1;2.82631E-1;2.86840E-1;2.93807E-1;2.96220E-1;3.01732E-1;3.07554E-1;3.14618E-1;3.21261E-1;3.29366E-1;3.37115E-1;3.45405E-1;3.56429E-1;3.67950E-1;3.77936E-1;3.92182E-1;4.03102E-1;4.18434E-1;4.33094E-1;4.49076E-1;4.67349E-1;4.84707E-1;5.02339E-1;5.20701E-1;5.38541E-1;5.56631E-1;5.74387E-1;5.89316E-1;6.02642E-1;6.13132E-1;6.22594E-1;6.28963E-1;6.32419E-1
3.70000E-3;2.09390E-1;2.26024E-1;2.30766E-1;2.37646E-1;2.47647E-1;2.43573E-1;2.50202E-1;2.43516E-1;2.44006E-1;2.53023E-1;2.47226E-1;2.53119E-1;2.52049E-1;2.50686E-1;2.58308E-1;2.45453E-1;2.51515E-1;2.46558E-1;2.47958E-1;2.51083E-1;2.49553E-1;2.50213E-1;2.54352E-1;2.55305E-1;2.56841E-1;2.59358E-1;2.64984E-1;2.66486E-1;2.69360E-1;2.74837E-1;2.75180E-1;2.79279E-1;2.86059E-1;2.88409E-1;2.93776E-1;2.99447E-1;3.06324E-1;3.12793E-1;3.20684E-1;3.28228E-1;3.36301E-1;3.47037E-1;3.58254E-1;3.67975E-1;3.81848E-1;3.92480E-1;4.07409E-1;4.21687E-1;4.37246E-1;4.55042E-1;4.71945E-1;4.89113E-1;5.06995E-1;5.24368E-1;5.41988E-1;5.59276E-1;5.73818E-1;5.86790E-1;5.97000E-1;6.06215E-1;6.12427E-1;6.15774E-1
3.60000E-3;2.03725E-1;2.19908E-1;2.24523E-1;2.31215E-1;2.40940E-1;2.36976E-1;2.43426E-1;2.36923E-1;2.37396E-1;2.46166E-1;2.40530E-1;2.46261E-1;2.45224E-1;2.43898E-1;2.51310E-1;2.38807E-1;2.44704E-1;2.39882E-1;2.41244E-1;2.44285E-1;2.42795E-1;2.43438E-1;2.47465E-1;2.48391E-1;2.49886E-1;2.52335E-1;2.57809E-1;2.59273E-1;2.62070E-1;2.67397E-1;2.67729E-1;2.71717E-1;2.78315E-1;2.80603E-1;2.85824E-1;2.91339E-1;2.98033E-1;3.04326E-1;3.12005E-1;3.19344E-1;3.27197E-1;3.37644E-1;3.48560E-1;3.58018E-1;3.71515E-1;3.81862E-1;3.96386E-1;4.10280E-1;4.25420E-1;4.42736E-1;4.59186E-1;4.75889E-1;4.93294E-1;5.10200E-1;5.27344E-1;5.44169E-1;5.58319E-1;5.70942E-1;5.80873E-1;5.89837E-1;5.95872E-1;5.99128E-1
3.50000E-3;1.98061E-1;2.13793E-1;2.18279E-1;2.24783E-1;2.34235E-1;2.30380E-1;2.36649E-1;2.30332E-1;2.30790E-1;2.39310E-1;2.33833E-1;2.39404E-1;2.38400E-1;2.37111E-1;2.44316E-1;2.32161E-1;2.37894E-1;2.33207E-1;2.34530E-1;2.37487E-1;2.36040E-1;2.36664E-1;2.40579E-1;2.41479E-1;2.42933E-1;2.45314E-1;2.50633E-1;2.52057E-1;2.54777E-1;2.59958E-1;2.60282E-1;2.64159E-1;2.70571E-1;2.72797E-1;2.77873E-1;2.83234E-1;2.89741E-1;2.95861E-1;3.03327E-1;3.10462E-1;3.18097E-1;3.28252E-1;3.38868E-1;3.48062E-1;3.61184E-1;3.71243E-1;3.85366E-1;3.98876E-1;4.13595E-1;4.30433E-1;4.46429E-1;4.62670E-1;4.79592E-1;4.96031E-1;5.12702E-1;5.29063E-1;5.42822E-1;5.55091E-1;5.64748E-1;5.73465E-1;5.79322E-1;5.82482E-1
3.40000E-3;1.92397E-1;2.07677E-1;2.12035E-1;2.18352E-1;2.27532E-1;2.23786E-1;2.29873E-1;2.23742E-1;2.24182E-1;2.32455E-1;2.27134E-1;2.32549E-1;2.31576E-1;2.30325E-1;2.37322E-1;2.25517E-1;2.31085E-1;2.26534E-1;2.27818E-1;2.30690E-1;2.29285E-1;2.29891E-1;2.33694E-1;2.34569E-1;2.35980E-1;2.38293E-1;2.43461E-1;2.44844E-1;2.47486E-1;2.52518E-1;2.52832E-1;2.56599E-1;2.62829E-1;2.64992E-1;2.69922E-1;2.75130E-1;2.81451E-1;2.87395E-1;2.94650E-1;3.01581E-1;3.08998E-1;3.18864E-1;3.29173E-1;3.38106E-1;3.50854E-1;3.60625E-1;3.74347E-1;3.87472E-1;4.01769E-1;4.18131E-1;4.33673E-1;4.49451E-1;4.65893E-1;4.81863E-1;4.98062E-1;5.13956E-1;5.27322E-1;5.39243E-1;5.48623E-1;5.57089E-1;5.62775E-1;5.65841E-1
3.30000E-3;1.86734E-1;2.01561E-1;2.05792E-1;2.11923E-1;2.20828E-1;2.17192E-1;2.23097E-1;2.17150E-1;2.17575E-1;2.25605E-1;2.20448E-1;2.25698E-1;2.24754E-1;2.23539E-1;2.30329E-1;2.18872E-1;2.24276E-1;2.19860E-1;2.21105E-1;2.23894E-1;2.22530E-1;2.23118E-1;2.26809E-1;2.27658E-1;2.29029E-1;2.31273E-1;2.36288E-1;2.37631E-1;2.40194E-1;2.45079E-1;2.45384E-1;2.49040E-1;2.55086E-1;2.57186E-1;2.61972E-1;2.67026E-1;2.73161E-1;2.78931E-1;2.85973E-1;2.92699E-1;2.99899E-1;3.09474E-1;3.19481E-1;3.28151E-1;3.40525E-1;3.50009E-1;3.63327E-1;3.76070E-1;3.89944E-1;4.05827E-1;4.20915E-1;4.36230E-1;4.52192E-1;4.67695E-1;4.83420E-1;4.98849E-1;5.11822E-1;5.23392E-1;5.32496E-1;5.40713E-1;5.46233E-1;5.49197E-1
3.20000E-3;1.81070E-1;1.95446E-1;1.99550E-1;2.05492E-1;2.14123E-1;2.10597E-1;2.16322E-1;2.10558E-1;2.10963E-1;2.18754E-1;2.13754E-1;2.18845E-1;2.17931E-1;2.16754E-1;2.23337E-1;2.12227E-1;2.17468E-1;2.13185E-1;2.14393E-1;2.17096E-1;2.15775E-1;2.16345E-1;2.19925E-1;2.20748E-1;2.22078E-1;2.24254E-1;2.29117E-1;2.30419E-1;2.32905E-1;2.37642E-1;2.37937E-1;2.41482E-1;2.47345E-1;2.49381E-1;2.54020E-1;2.58924E-1;2.64873E-1;2.70468E-1;2.77297E-1;2.83819E-1;2.90799E-1;3.00087E-1;3.09790E-1;3.18197E-1;3.30195E-1;3.39394E-1;3.52310E-1;3.64666E-1;3.78123E-1;3.93524E-1;4.08159E-1;4.23014E-1;4.38492E-1;4.53526E-1;4.68781E-1;4.83742E-1;4.96324E-1;5.07544E-1;5.16369E-1;5.24336E-1;5.29684E-1;5.32553E-1
