0.00000E+0;3.10110E+2;3.04981E+2;2.99988E+2;2.94999E+2;2.89885E+2;2.84940E+2;2.79902E+2;2.74966E+2;2.69941E+2;2.64929E+2;2.59908E+2;2.54900E+2;2.49883E+2;2.44885E+2;2.39877E+2;2.34898E+2;2.29986E+2;2.24987E+2;2.19986E+2;2.14975E+2;2.09979E+2;2.04950E+2;1.99947E+2;1.94954E+2;1.89939E+2;1.84937E+2;1.79938E+2;1.74935E+2;1.69928E+2;1.64936E+2;1.59905E+2;1.54928E+2;1.49954E+2;1.44982E+2;1.39888E+2;1.34902E+2;1.29929E+2;1.24967E+2;1.19985E+2;1.14988E+2;1.09889E+2;1.04902E+2;9.99123E+1;9.49129E+1;8.99020E+1;8.48985E+1;7.99870E+1;7.49500E+1;6.99047E+1;6.49562E+1;6.00129E+1;5.48902E+1;4.98805E+1;4.48498E+1;3.99805E+1;3.48782E+1;3.00383E+1;2.49057E+1;1.97865E+1;1.47535E+1;9.46688E+0
4.10000E-3;4.12380E-1;4.12336E-1;4.12297E-1;4.12257E-1;4.12217E-1;4.12176E-1;4.12125E-1;4.12076E-1;4.12026E-1;4.11975E-1;4.11910E-1;4.11847E-1;4.11785E-1;4.11712E-1;4.11631E-1;4.11565E-1;4.11475E-1;4.11391E-1;4.11302E-1;4.11194E-1;4.11090E-1;4.10986E-1;4.10865E-1;4.10743E-1;4.10617E-1;4.10473E-1;4.10330E-1;4.10182E-1;4.10017E-1;4.09845E-1;4.09667E-1;4.09482E-1;4.09289E-1;4.09075E-1;4.08854E-1;4.08622E-1;4.08377E-1;4.08110E-1;4.07845E-1;4.07557E-1;4.07246E-1;4.06928E-1;4.06593E-1;4.06250E-1;4.05888E-1;4.05516E-1;4.05138E-1;4.04741E-1;4.04327E-1;4.03910E-1;4.03483E-1;4.03036E-1;4.02587E-1;4.02145E-1;4.01727E-1;4.01281E-1;4.00893E-1;4.00499E-1;4.00106E-1;3.99732E-1;3.99186E-1
4.00000E-3;4.02312E-1;4.02270E-1;4.02232E-1;4.02194E-1;4.02153E-1;4.02113E-1;4.02064E-1;4.02017E-1;4.01967E-1;4.01918E-1;4.01854E-1;4.01792E-1;4.01733E-1;4.01660E-1;4.01582E-1;4.01517E-1;4.01430E-1;4.01348E-1;4.01260E-1;4.01155E-1;4.01054E-1;4.00952E-1;4.00835E-1;4.00716E-1;4.00593E-1;4.00452E-1;4.00312E-1;4.00168E-1;4.00008E-1;3.99840E-1;3.99667E-1;3.99486E-1;3.99297E-1;3.99089E-1;3.98872E-1;3.98646E-1;3.98408E-1;3.98148E-1;3.97888E-1;3.97608E-1;3.97305E-1;3.96994E-1;3.96666E-1;3.96333E-1;3.95979E-1;3.95617E-1;3.95248E-1;3.94861E-1;3.94456E-1;3.94049E-1;3.93632E-1;3.93198E-1;3.92759E-1;3.92328E-1;3.91920E-1;3.91485E-1;3.91107E-1;3.90722E-1;3.90338E-1;3.89971E-1;3.89441E-1
3.90000E-3;3.92248E-1;3.92207E-1;3.92169E-1;3.92132E-1;3.92093E-1;3.92053E-1;3.92006E-1;3.91959E-1;3.91911E-1;3.91863E-1;3.91801E-1;3.91741E-1;3.91682E-1;3.91612E-1;3.91536E-1;3.91473E-1;3.91388E-1;3.91306E-1;3.91222E-1;3.91120E-1;3.91023E-1;3.90923E-1;3.90807E-1;3.90691E-1;3.90570E-1;3.90435E-1;3.90298E-1;3.90157E-1;3.90000E-1;3.89837E-1;3.89669E-1;3.89493E-1;3.89308E-1;3.89105E-1;3.88893E-1;3.88673E-1;3.88441E-1;3.88188E-1;3.87934E-1;3.87661E-1;3.87366E-1;3.87062E-1;3.86742E-1;3.86417E-1;3.86073E-1;3.85719E-1;3.85360E-1;3.84982E-1;3.84587E-1;3.84191E-1;3.83785E-1;3.83361E-1;3.82933E-1;3.82513E-1;3.82115E-1;3.81691E-1;3.81322E-1;3.80947E-1;3.80573E-1;3.80216E-1;3.79698E-1
3.80000E-3;3.82181E-1;3.82141E-1;3.82105E-1;3.82068E-1;3.82031E-1;3.81992E-1;3.81946E-1;3.81900E-1;3.81853E-1;3.81807E-1;3.81746E-1;3.81688E-1;3.81631E-1;3.81562E-1;3.81488E-1;3.81427E-1;3.81344E-1;3.81264E-1;3.81182E-1;3.81083E-1;3.80987E-1;3.80890E-1;3.80778E-1;3.80665E-1;3.80547E-1;3.80416E-1;3.80282E-1;3.80145E-1;3.79993E-1;3.79833E-1;3.79668E-1;3.79498E-1;3.79318E-1;3.79119E-1;3.78913E-1;3.78699E-1;3.78473E-1;3.78226E-1;3.77978E-1;3.77712E-1;3.77425E-1;3.77129E-1;3.76818E-1;3.76501E-1;3.76166E-1;3.75821E-1;3.75471E-1;3.75103E-1;3.74718E-1;3.74330E-1;3.73935E-1;3.73522E-1;3.73105E-1;3.72695E-1;3.72308E-1;3.71894E-1;3.71535E-1;3.71169E-1;3.70805E-1;3.70458E-1;3.69952E-1
3.70000E-3;3.72113E-1;3.72073E-1;3.72038E-1;3.72002E-1;3.71966E-1;3.71928E-1;3.71884E-1;3.71839E-1;3.71793E-1;3.71748E-1;3.71689E-1;3.71631E-1;3.71576E-1;3.71510E-1;3.71437E-1;3.71378E-1;3.71296E-1;3.71219E-1;3.71139E-1;3.71043E-1;3.70949E-1;3.70855E-1;3.70746E-1;3.70637E-1;3.70521E-1;3.70393E-1;3.70263E-1;3.70130E-1;3.69981E-1;3.69827E-1;3.69665E-1;3.69499E-1;3.69324E-1;3.69131E-1;3.68930E-1;3.68722E-1;3.68502E-1;3.68261E-1;3.68020E-1;3.67760E-1;3.67481E-1;3.67193E-1;3.66890E-1;3.66582E-1;3.66255E-1;3.65919E-1;3.65578E-1;3.65220E-1;3.64846E-1;3.64470E-1;3.64085E-1;3.63683E-1;3.63278E-1;3.62878E-1;3.62502E-1;3.62099E-1;3.61749E-1;3.61392E-1;3.61038E-1;3.60699E-1;3.60207E-1
3.60000E-3;3.62047E-1;3.62009E-1;3.61974E-1;3.61940E-1;3.61904E-1;3.61868E-1;3.61824E-1;3.61780E-1;3.61736E-1;3.61692E-1;3.61635E-1;3.61578E-1;3.61525E-1;3.61460E-1;3.61390E-1;3.61332E-1;3.61253E-1;3.61178E-1;3.61100E-1;3.61007E-1;3.60915E-1;3.60824E-1;3.60717E-1;3.60612E-1;3.60499E-1;3.60375E-1;3.60247E-1;3.60119E-1;3.59974E-1;3.59824E-1;3.59666E-1;3.59505E-1;3.59335E-1;3.59147E-1;3.58952E-1;3.58749E-1;3.58535E-1;3.58300E-1;3.58065E-1;3.57813E-1;3.57542E-1;3.57262E-1;3.56966E-1;3.56667E-1;3.56348E-1;3.56022E-1;3.55690E-1;3.55341E-1;3.54978E-1;3.54612E-1;3.54238E-1;3.53846E-1;3.53451E-1;3.53063E-1;3.52697E-1;3.52304E-1;3.51964E-1;3.51617E-1;3.51271E-1;3.50941E-1;3.50464E-1
3.50000E-3;3.51982E-1;3.51944E-1;3.51910E-1;3.51877E-1;3.51841E-1;3.51807E-1;3.51764E-1;3.51721E-1;3.51679E-1;3.51636E-1;3.51580E-1;3.51525E-1;3.51475E-1;3.51412E-1;3.51343E-1;3.51287E-1;3.51209E-1;3.51137E-1;3.51061E-1;3.50970E-1;3.50880E-1;3.50792E-1;3.50689E-1;3.50586E-1;3.50477E-1;3.50356E-1;3.50231E-1;3.50106E-1;3.49966E-1;3.49819E-1;3.49667E-1;3.49510E-1;3.49345E-1;3.49161E-1;3.48972E-1;3.48775E-1;3.48567E-1;3.48339E-1;3.48110E-1;3.47865E-1;3.47601E-1;3.47328E-1;3.47041E-1;3.46751E-1;3.46441E-1;3.46124E-1;3.45801E-1;3.45462E-1;3.45108E-1;3.44754E-1;3.44389E-1;3.44009E-1;3.43625E-1;3.43247E-1;3.42891E-1;3.42509E-1;3.42180E-1;3.41841E-1;3.41507E-1;3.41185E-1;3.40721E-1
3.40000E-3;3.41916E-1;3.41881E-1;3.41847E-1;3.41814E-1;3.41780E-1;3.41747E-1;3.41705E-1;3.41665E-1;3.41623E-1;3.41581E-1;3.41526E-1;3.41474E-1;3.41424E-1;3.41364E-1;3.41296E-1;3.41242E-1;3.41166E-1;3.41096E-1;3.41023E-1;3.40933E-1;3.40847E-1;3.40761E-1;3.40661E-1;3.40562E-1;3.40456E-1;3.40338E-1;3.40217E-1;3.40095E-1;3.39958E-1;3.39816E-1;3.39669E-1;3.39516E-1;3.39356E-1;3.39178E-1;3.38994E-1;3.38803E-1;3.38601E-1;3.38379E-1;3.38156E-1;3.37919E-1;3.37662E-1;3.37397E-1;3.37117E-1;3.36835E-1;3.36535E-1;3.36227E-1;3.35912E-1;3.35583E-1;3.35239E-1;3.34896E-1;3.34541E-1;3.34170E-1;3.33797E-1;3.33430E-1;3.33083E-1;3.32715E-1;3.32393E-1;3.32064E-1;3.31740E-1;3.31429E-1;3.30977E-1
3.30000E-3;3.31848E-1;3.31814E-1;3.31782E-1;3.31750E-1;3.31717E-1;3.31684E-1;3.31644E-1;3.31605E-1;3.31565E-1;3.31524E-1;3.31471E-1;3.31420E-1;3.31372E-1;3.31313E-1;3.31247E-1;3.31194E-1;3.31121E-1;3.31053E-1;3.30982E-1;3.30895E-1;3.30812E-1;3.30727E-1;3.30631E-1;3.30534E-1;3.30431E-1;3.30317E-1;3.30199E-1;3.30082E-1;3.29949E-1;3.29811E-1;3.29668E-1;3.29521E-1;3.29364E-1;3.29192E-1;3.29012E-1;3.28827E-1;3.28631E-1;3.28415E-1;3.28200E-1;3.27970E-1;3.27720E-1;3.27462E-1;3.27190E-1;3.26918E-1;3.26626E-1;3.26327E-1;3.26022E-1;3.25702E-1;3.25369E-1;3.25036E-1;3.24692E-1;3.24332E-1;3.23971E-1;3.23614E-1;3.23279E-1;3.22921E-1;3.22609E-1;3.22290E-1;3.21975E-1;3.21672E-1;3.21234E-1
3.20000E-3;3.21783E-1;3.21750E-1;3.21719E-1;3.21687E-1;3.21656E-1;3.21625E-1;3.21585E-1;3.21547E-1;3.21508E-1;3.21469E-1;3.21417E-1;3.21368E-1;3.21321E-1;3.21264E-1;3.21200E-1;3.21149E-1;3.21078E-1;3.21011E-1;3.20944E-1;3.20858E-1;3.20777E-1;3.20697E-1;3.20604E-1;3.20509E-1;3.20409E-1;3.20298E-1;3.20184E-1;3.20071E-1;3.19942E-1;3.19808E-1;3.19670E-1;3.19526E-1;3.19374E-1;3.19207E-1;3.19034E-1;3.18854E-1;3.18663E-1;3.18455E-1;3.18246E-1;3.18022E-1;3.17779E-1;3.17531E-1;3.17267E-1;3.17002E-1;3.16720E-1;3.16430E-1;3.16134E-1;3.15823E-1;3.15501E-1;3.15178E-1;3.14844E-1;3.14494E-1;3.14145E-1;3.13798E-1;3.13473E-1;3.13126E-1;3.12823E-1;3.12515E-1;3.12209E-1;3.11915E-1;3.11491E-1
