3.70000E-4;1.37531E+0;1.37484E+0;1.37308E+0;1.37219E+0;1.37350E+0;1.37572E+0;1.37760E+0;1.38095E+0;1.38499E+0;1.38904E+0;1.39452E+0;1.40018E+0;1.40744E+0;1.41512E+0;1.42377E+0;1.43346E+0;1.44401E+0;1.45615E+0;1.46940E+0;1.48299E+0;1.49980E+0;1.51719E+0;1.53544E+0
3.60000E-4;1.34001E+0;1.33940E+0;1.33782E+0;1.33696E+0;1.33818E+0;1.34030E+0;1.34221E+0;1.34546E+0;1.34955E+0;1.35340E+0;1.35875E+0;1.36449E+0;1.37155E+0;1.37900E+0;1.38741E+0;1.39693E+0;1.40724E+0;1.41896E+0;1.43216E+0;1.44537E+0;1.46187E+0;1.47881E+0;1.49689E+0
3.50000E-4;1.30462E+0;1.30391E+0;1.30250E+0;1.30157E+0;1.30277E+0;1.30496E+0;1.30667E+0;1.30987E+0;1.31394E+0;1.31774E+0;1.32295E+0;1.32852E+0;1.33556E+0;1.34274E+0;1.35100E+0;1.36023E+0;1.37032E+0;1.38179E+0;1.39469E+0;1.40759E+0;1.42375E+0;1.44020E+0;1.45788E+0
3.40000E-4;1.26910E+0;1.26833E+0;1.26705E+0;1.26603E+0;1.26736E+0;1.26946E+0;1.27106E+0;1.27417E+0;1.27805E+0;1.28189E+0;1.28699E+0;1.29247E+0;1.29927E+0;1.30632E+0;1.31442E+0;1.32346E+0;1.33338E+0;1.34457E+0;1.35707E+0;1.36974E+0;1.38544E+0;1.40156E+0;1.41887E+0
3.30000E-4;1.23334E+0;1.23264E+0;1.23147E+0;1.23048E+0;1.23173E+0;1.23390E+0;1.23533E+0;1.23835E+0;1.24220E+0;1.24593E+0;1.25100E+0;1.25624E+0;1.26291E+0;1.26981E+0;1.27770E+0;1.28662E+0;1.29617E+0;1.30712E+0;1.31935E+0;1.33170E+0;1.34701E+0;1.36281E+0;1.37964E+0
3.20000E-4;1.19760E+0;1.19680E+0;1.19568E+0;1.19471E+0;1.19606E+0;1.19812E+0;1.19960E+0;1.20245E+0;1.20628E+0;1.20987E+0;1.21475E+0;1.21992E+0;1.22637E+0;1.23315E+0;1.24092E+0;1.24957E+0;1.25891E+0;1.26955E+0;1.28150E+0;1.29362E+0;1.30837E+0;1.32373E+0;1.34035E+0
3.10000E-4;1.16183E+0;1.16089E+0;1.15978E+0;1.15890E+0;1.16015E+0;1.16220E+0;1.16353E+0;1.16642E+0;1.17024E+0;1.17369E+0;1.17848E+0;1.18353E+0;1.18976E+0;1.19639E+0;1.20406E+0;1.21244E+0;1.22147E+0;1.23188E+0;1.24354E+0;1.25533E+0;1.26973E+0;1.28470E+0;1.30086E+0
3.00000E-4;1.12600E+0;1.12516E+0;1.12393E+0;1.12309E+0;1.12426E+0;1.12624E+0;1.12743E+0;1.13032E+0;1.13403E+0;1.13730E+0;1.14199E+0;1.14687E+0;1.15307E+0;1.15947E+0;1.16696E+0;1.17513E+0;1.18402E+0;1.19394E+0;1.20544E+0;1.21688E+0;1.23085E+0;1.24556E+0;1.26123E+0
2.90000E-4;1.09006E+0;1.08908E+0;1.08799E+0;1.08698E+0;1.08822E+0;1.09007E+0;1.09126E+0;1.09409E+0;1.09773E+0;1.10100E+0;1.10539E+0;1.11021E+0;1.11631E+0;1.12247E+0;1.12981E+0;1.13790E+0;1.14627E+0;1.15607E+0;1.16713E+0;1.17822E+0;1.19198E+0;1.20617E+0;1.22142E+0
2.80000E-4;1.05403E+0;1.05284E+0;1.05174E+0;1.05077E+0;1.05214E+0;1.05398E+0;1.05493E+0;1.05773E+0;1.06135E+0;1.06443E+0;1.06872E+0;1.07359E+0;1.07934E+0;1.08517E+0;1.09236E+0;1.10024E+0;1.10842E+0;1.11810E+0;1.12856E+0;1.13944E+0;1.15280E+0;1.16662E+0;1.18145E+0
2.70000E-4;1.01779E+0;1.01678E+0;1.01548E+0;1.01487E+0;1.01612E+0;1.01764E+0;1.01847E+0;1.02124E+0;1.02485E+0;1.02769E+0;1.03232E+0;1.03690E+0;1.04244E+0;1.04786E+0;1.05483E+0;1.06265E+0;1.07037E+0;1.07975E+0;1.09007E+0;1.10049E+0;1.11353E+0;1.12691E+0;1.14133E+0
2.60000E-4;9.81293E-1;9.80670E-1;9.79396E-1;9.78681E-1;9.79905E-1;9.81232E-1;9.81928E-1;9.84827E-1;9.88135E-1;9.91105E-1;9.95423E-1;9.99858E-1;1.00565E+0;1.01039E+0;1.01725E+0;1.02479E+0;1.03230E+0;1.04131E+0;1.05143E+0;1.06186E+0;1.07413E+0;1.08694E+0;1.10102E+0
2.50000E-4;9.44669E-1;9.44327E-1;9.42983E-1;9.42434E-1;9.43725E-1;9.45036E-1;9.45391E-1;9.48155E-1;9.51341E-1;9.54501E-1;9.58511E-1;9.62804E-1;9.68270E-1;9.73177E-1;9.79660E-1;9.86958E-1;9.93951E-1;1.00303E+0;1.01253E+0;1.02253E+0;1.03449E+0;1.04691E+0;1.06055E+0
2.40000E-4;9.07870E-1;9.07535E-1;9.06447E-1;9.05969E-1;9.07429E-1;9.08849E-1;9.08689E-1;9.11470E-1;9.14725E-1;9.18121E-1;9.21679E-1;9.25478E-1;9.31103E-1;9.35798E-1;9.42123E-1;9.48875E-1;9.55597E-1;9.64227E-1;9.73479E-1;9.83169E-1;9.94694E-1;1.00684E+0;1.01983E+0
2.30000E-4;8.71045E-1;8.70724E-1;8.69690E-1;8.69505E-1;8.70891E-1;8.71855E-1;8.72261E-1;8.74601E-1;8.77988E-1;8.81305E-1;8.84902E-1;8.88713E-1;8.93862E-1;8.98378E-1;9.04343E-1;9.10932E-1;9.17318E-1;9.25424E-1;9.34477E-1;9.43697E-1;9.54842E-1;9.66602E-1;9.79041E-1
2.20000E-4;8.34019E-1;8.33754E-1;8.32702E-1;8.32630E-1;8.33893E-1;8.35104E-1;8.35754E-1;8.37676E-1;8.40911E-1;8.44124E-1;8.47631E-1;8.51346E-1;8.56342E-1;8.60627E-1;8.66222E-1;8.72628E-1;8.78776E-1;8.86866E-1;8.95254E-1;9.04009E-1;9.14803E-1;9.26415E-1;9.38216E-1
2.10000E-4;7.96874E-1;7.96634E-1;7.95669E-1;7.95494E-1;7.96734E-1;7.98026E-1;7.98678E-1;8.00900E-1;8.03659E-1;8.06632E-1;8.10263E-1;8.13951E-1;8.18840E-1;8.22732E-1;8.28333E-1;8.34640E-1;8.40253E-1;8.48053E-1;8.56112E-1;8.64274E-1;8.74555E-1;8.85829E-1;8.97042E-1
2.00000E-4;7.59614E-1;7.59431E-1;7.58483E-1;7.58240E-1;7.59503E-1;7.60722E-1;7.61517E-1;7.63846E-1;7.66338E-1;7.69105E-1;7.72584E-1;7.76080E-1;7.80873E-1;7.84481E-1;7.90131E-1;7.96119E-1;8.01750E-1;8.08950E-1;8.16632E-1;8.24504E-1;8.34153E-1;8.45125E-1;8.55826E-1
1.90000E-4;7.22307E-1;7.22102E-1;7.21253E-1;7.21070E-1;7.22185E-1;7.23455E-1;7.24117E-1;7.26478E-1;7.28981E-1;7.31465E-1;7.34769E-1;7.38081E-1;7.42528E-1;7.46412E-1;7.51808E-1;7.57436E-1;7.62865E-1;7.69493E-1;7.77287E-1;7.84561E-1;7.94086E-1;8.04068E-1;8.14173E-1
1.80000E-4;6.84960E-1;6.84718E-1;6.83880E-1;6.83736E-1;6.84793E-1;6.85991E-1;6.86678E-1;6.88863E-1;6.91262E-1;6.93642E-1;6.96814E-1;6.99927E-1;7.04140E-1;7.08018E-1;7.13051E-1;7.18629E-1;7.23802E-1;7.30220E-1;7.37646E-1;7.44616E-1;7.53675E-1;7.62873E-1;7.72836E-1
1.70000E-4;6.47428E-1;6.47209E-1;6.46414E-1;6.46287E-1;6.47310E-1;6.48394E-1;6.49076E-1;6.51114E-1;6.53357E-1;6.55707E-1;6.58620E-1;6.61621E-1;6.65590E-1;6.69595E-1;6.74343E-1;6.79302E-1;6.84466E-1;6.90735E-1;6.98006E-1;7.04519E-1;7.13202E-1;7.21468E-1;7.31108E-1
1.60000E-4;6.09843E-1;6.09615E-1;6.08824E-1;6.08712E-1;6.09664E-1;6.10705E-1;6.11491E-1;6.13284E-1;6.15390E-1;6.17658E-1;6.20380E-1;6.23217E-1;6.26978E-1;6.30788E-1;6.35257E-1;6.40070E-1;6.45177E-1;6.51066E-1;6.57860E-1;6.64287E-1;6.72231E-1;6.80181E-1;6.89340E-1
1.50000E-4;5.72127E-1;5.71901E-1;5.71178E-1;5.71051E-1;5.71975E-1;5.72953E-1;5.73713E-1;5.75392E-1;5.77390E-1;5.79456E-1;5.82060E-1;5.84807E-1;5.88252E-1;5.91872E-1;5.96010E-1;6.00653E-1;6.05468E-1;6.11148E-1;6.17412E-1;6.23753E-1;6.31269E-1;6.39008E-1;6.47346E-1
1.40000E-4;5.34371E-1;5.34152E-1;5.33435E-1;5.33363E-1;5.34195E-1;5.35093E-1;5.35836E-1;5.37400E-1;5.39196E-1;5.41155E-1;5.43712E-1;5.46208E-1;5.49402E-1;5.52811E-1;5.56756E-1;5.61067E-1;5.65642E-1;5.71111E-1;5.76901E-1;5.82904E-1;5.90172E-1;5.97526E-1;6.05067E-1
1.30000E-4;4.96477E-1;4.96306E-1;4.95632E-1;4.95558E-1;4.96349E-1;4.97147E-1;4.97859E-1;4.99298E-1;5.00969E-1;5.02778E-1;5.05202E-1;5.07545E-1;5.10497E-1;5.13678E-1;5.17340E-1;5.21446E-1;5.25825E-1;5.30795E-1;5.36297E-1;5.41990E-1;5.48632E-1;5.55781E-1;5.62652E-1
1.20000E-4;4.58568E-1;4.58419E-1;4.57758E-1;4.57659E-1;4.58447E-1;4.59165E-1;4.59816E-1;4.61150E-1;4.62717E-1;4.64402E-1;4.66578E-1;4.68777E-1;4.71542E-1;4.74494E-1;4.77871E-1;4.81657E-1;4.85716E-1;4.90351E-1;4.95594E-1;5.00780E-1;5.06929E-1;5.13507E-1;5.20328E-1
1.10000E-4;4.20566E-1;4.20411E-1;4.19830E-1;4.19745E-1;4.20480E-1;4.21142E-1;4.21725E-1;4.22959E-1;4.24407E-1;4.25940E-1;4.27870E-1;4.29919E-1;4.32523E-1;4.35202E-1;4.38303E-1;4.41843E-1;4.45551E-1;4.49805E-1;4.54611E-1;4.59452E-1;4.65218E-1;4.71274E-1;4.77610E-1
1.00000E-4;3.82522E-1;3.82364E-1;3.81836E-1;3.81812E-1;3.82421E-1;3.83026E-1;3.83540E-1;3.84658E-1;3.86000E-1;3.87412E-1;3.89159E-1;3.91034E-1;3.93397E-1;3.95856E-1;3.98729E-1;4.01872E-1;4.05325E-1;4.09178E-1;4.13578E-1;4.18038E-1;4.23335E-1;4.28887E-1;4.34745E-1
9.00000E-5;3.44424E-1;3.44272E-1;3.43754E-1;3.43775E-1;3.44330E-1;3.44890E-1;3.45350E-1;3.46372E-1;3.47542E-1;3.48813E-1;3.50392E-1;3.52119E-1;3.54215E-1;3.56417E-1;3.59040E-1;3.61890E-1;3.64999E-1;3.68445E-1;3.72501E-1;3.76498E-1;3.81414E-1;3.86324E-1;3.91668E-1
8.00000E-5;3.06262E-1;3.06105E-1;3.05642E-1;3.05676E-1;3.06184E-1;3.06666E-1;3.07066E-1;3.08010E-1;3.09064E-1;3.10199E-1;3.11579E-1;3.13114E-1;3.14987E-1;3.16968E-1;3.19267E-1;3.21861E-1;3.24579E-1;3.27716E-1;3.31322E-1;3.34967E-1;3.39405E-1;3.43662E-1;3.48559E-1
7.00000E-5;2.68078E-1;2.67937E-1;2.67518E-1;2.67551E-1;2.67995E-1;2.68398E-1;2.68759E-1;2.69581E-1;2.70518E-1;2.71485E-1;2.72705E-1;2.74070E-1;2.75737E-1;2.77471E-1;2.79509E-1;2.81808E-1;2.84184E-1;2.86875E-1;2.90089E-1;2.93210E-1;2.97182E-1;3.00917E-1;3.05361E-1
6.00000E-5;2.29839E-1;2.29730E-1;2.29374E-1;2.29381E-1;2.29786E-1;2.30120E-1;2.30415E-1;2.31123E-1;2.31914E-1;2.32748E-1;2.33813E-1;2.34980E-1;2.36438E-1;2.37932E-1;2.39713E-1;2.41656E-1;2.43740E-1;2.46024E-1;2.48738E-1;2.51460E-1;2.54869E-1;2.58128E-1;2.61899E-1
5.00000E-5;1.91578E-1;1.91478E-1;1.91186E-1;1.91185E-1;1.91508E-1;1.91800E-1;1.92060E-1;1.92621E-1;1.93288E-1;1.94007E-1;1.94897E-1;1.95857E-1;1.97049E-1;1.98341E-1;1.99831E-1;2.01461E-1;2.03212E-1;2.05099E-1;2.07376E-1;2.09660E-1;2.12495E-1;2.15255E-1;2.18368E-1
4.00000E-5;1.53276E-1;1.53210E-1;1.52957E-1;1.52955E-1;1.53213E-1;1.53448E-1;1.53659E-1;1.54109E-1;1.54641E-1;1.55230E-1;1.55938E-1;1.56710E-1;1.57660E-1;1.58718E-1;1.59891E-1;1.61201E-1;1.62628E-1;1.64126E-1;1.65938E-1;1.67806E-1;1.70045E-1;1.72284E-1;1.74789E-1
3.00000E-5;1.14961E-1;1.14897E-1;1.14698E-1;1.14707E-1;1.14903E-1;1.15074E-1;1.15241E-1;1.15582E-1;1.15965E-1;1.16408E-1;1.16930E-1;1.17524E-1;1.18250E-1;1.19018E-1;1.19912E-1;1.20901E-1;1.21984E-1;1.23104E-1;1.24494E-1;1.25864E-1;1.27554E-1;1.29225E-1;1.31093E-1
2.00000E-5;7.66175E-2;7.65680E-2;7.64367E-2;7.64362E-2;7.65718E-2;7.66892E-2;7.68039E-2;7.70221E-2;7.72733E-2;7.75725E-2;7.79242E-2;7.83199E-2;7.88149E-2;7.93150E-2;7.99113E-2;8.05731E-2;8.12980E-2;8.20510E-2;8.29612E-2;8.38884E-2;8.50171E-2;8.61470E-2;8.73840E-2
