2.40000E-5;8.75020E-1;8.73075E-1;8.72361E-1;8.73499E-1;8.77609E-1;8.84698E-1;8.93762E-1;9.04223E-1;9.15944E-1;9.29002E-1;9.43295E-1;9.59032E-1;9.76300E-1;9.95009E-1;1.03229E+0
2.28000E-5;8.31322E-1;8.29470E-1;8.28794E-1;8.29883E-1;8.33786E-1;8.40526E-1;8.49138E-1;8.59078E-1;8.70223E-1;8.82629E-1;8.96221E-1;9.11179E-1;9.27596E-1;9.45420E-1;9.80952E-1
2.16000E-5;7.87617E-1;7.85859E-1;7.85227E-1;7.86250E-1;7.89954E-1;7.96345E-1;8.04502E-1;8.13927E-1;8.24496E-1;8.36247E-1;8.49139E-1;8.63311E-1;8.78875E-1;8.95770E-1;9.29443E-1
2.04000E-5;7.43898E-1;7.42250E-1;7.41641E-1;7.42613E-1;7.46110E-1;7.52146E-1;7.59860E-1;7.68764E-1;7.78752E-1;7.89860E-1;8.02042E-1;8.15428E-1;8.30138E-1;8.46104E-1;8.77920E-1
1.92000E-5;7.00179E-1;6.98619E-1;6.98049E-1;6.98974E-1;7.02260E-1;7.07946E-1;7.15209E-1;7.23599E-1;7.32992E-1;7.43460E-1;7.54925E-1;7.67538E-1;7.81389E-1;7.96424E-1;8.26376E-1
1.80000E-5;6.56449E-1;6.54994E-1;6.54458E-1;6.55323E-1;6.58403E-1;6.63734E-1;6.70551E-1;6.78408E-1;6.87231E-1;6.97047E-1;7.07803E-1;7.19630E-1;7.32630E-1;7.46735E-1;7.74832E-1
1.68000E-5;6.12707E-1;6.11347E-1;6.10850E-1;6.11665E-1;6.14541E-1;6.19518E-1;6.25883E-1;6.33220E-1;6.41448E-1;6.50616E-1;6.60668E-1;6.71711E-1;6.83850E-1;6.97025E-1;7.23257E-1
1.56000E-5;5.68962E-1;5.67702E-1;5.67237E-1;5.67997E-1;5.70668E-1;5.75298E-1;5.81209E-1;5.88027E-1;5.95669E-1;6.04187E-1;6.13524E-1;6.23784E-1;6.35063E-1;6.47299E-1;6.71668E-1
1.44000E-5;5.25214E-1;5.24042E-1;5.23620E-1;5.24319E-1;5.26789E-1;5.31069E-1;5.36524E-1;5.42824E-1;5.49879E-1;5.57747E-1;5.66371E-1;5.75844E-1;5.86262E-1;5.97565E-1;6.20064E-1
1.32000E-5;4.81452E-1;4.80387E-1;4.79993E-1;4.80635E-1;4.82903E-1;4.86822E-1;4.91832E-1;4.97609E-1;5.04080E-1;5.11296E-1;5.19206E-1;5.27893E-1;5.37449E-1;5.47818E-1;5.68444E-1
1.20000E-5;4.37684E-1;4.36721E-1;4.36369E-1;4.36946E-1;4.39016E-1;4.42577E-1;4.47131E-1;4.52386E-1;4.58272E-1;4.64834E-1;4.72031E-1;4.79931E-1;4.88620E-1;4.98052E-1;5.16812E-1
1.08000E-5;3.93919E-1;3.93048E-1;3.92735E-1;3.93255E-1;3.95123E-1;3.98328E-1;4.02422E-1;4.07161E-1;4.12463E-1;4.18371E-1;4.24849E-1;4.31960E-1;4.39783E-1;4.48272E-1;4.65165E-1
9.60000E-6;3.50143E-1;3.49374E-1;3.49092E-1;3.49558E-1;3.51214E-1;3.54071E-1;3.57708E-1;3.61925E-1;3.66636E-1;3.71891E-1;3.77649E-1;3.83979E-1;3.90932E-1;3.98482E-1;4.13502E-1
8.40000E-6;3.06364E-1;3.05693E-1;3.05444E-1;3.05854E-1;3.07303E-1;3.09803E-1;3.12990E-1;3.16682E-1;3.20808E-1;3.25404E-1;3.30445E-1;3.35983E-1;3.42073E-1;3.48681E-1;3.61824E-1
7.20000E-6;2.62585E-1;2.62008E-1;2.61798E-1;2.62153E-1;2.63396E-1;2.65532E-1;2.68268E-1;2.71434E-1;2.74971E-1;2.78915E-1;2.83239E-1;2.87986E-1;2.93206E-1;2.98873E-1;3.10138E-1
6.00000E-6;2.18801E-1;2.18317E-1;2.18141E-1;2.18438E-1;2.19475E-1;2.21257E-1;2.23540E-1;2.26176E-1;2.29125E-1;2.32413E-1;2.36018E-1;2.39974E-1;2.44323E-1;2.49047E-1;2.58434E-1
4.80000E-6;1.75006E-1;1.74623E-1;1.74481E-1;1.74721E-1;1.75548E-1;1.76979E-1;1.78807E-1;1.80916E-1;1.83275E-1;1.85905E-1;1.88787E-1;1.91953E-1;1.95434E-1;1.99216E-1;2.06722E-1
3.60000E-6;1.31209E-1;1.30922E-1;1.30811E-1;1.30993E-1;1.31614E-1;1.32687E-1;1.34060E-1;1.35643E-1;1.37414E-1;1.39385E-1;1.41549E-1;1.43921E-1;1.46533E-1;1.49370E-1;1.54998E-1
2.40000E-6;8.74256E-2;8.72398E-2;8.71663E-2;8.72858E-2;8.77040E-2;8.84186E-2;8.93330E-2;9.03919E-2;9.15709E-2;9.28852E-2;9.43277E-2;9.59068E-2;9.76482E-2;9.95274E-2;1.03274E-1
1.20000E-6;4.36285E-2;4.35372E-2;4.34988E-2;4.35593E-2;4.37696E-2;4.41268E-2;4.45852E-2;4.51170E-2;4.57055E-2;4.63627E-2;4.70837E-2;4.78694E-2;4.87400E-2;4.96867E-2;5.15550E-2
0.00000E+0;-1.72395E-4;-1.68591E-4;-1.73215E-4;-1.73237E-4;-1.71624E-4;-1.68594E-4;-1.68882E-4;-1.63318E-4;-1.64953E-4;-1.68582E-4;-1.68718E-4;-1.76159E-4;-1.74406E-4;-1.69500E-4;-1.80541E-4
-1.20000E-6;-4.39769E-2;-4.38776E-2;-4.38491E-2;-4.39078E-2;-4.41117E-2;-4.44698E-2;-4.49261E-2;-4.54456E-2;-4.60383E-2;-4.67020E-2;-4.74243E-2;-4.82244E-2;-4.90961E-2;-5.00365E-2;-5.19262E-2
-2.40000E-6;-8.77910E-2;-8.75963E-2;-8.75355E-2;-8.76546E-2;-8.80642E-2;-8.87793E-2;-8.96941E-2;-9.07390E-2;-9.19257E-2;-9.32459E-2;-9.46929E-2;-9.62875E-2;-9.80280E-2;-9.99148E-2;-3.91293E-1
-3.60000E-6;-1.31598E-1;-1.31306E-1;-1.31213E-1;-1.31390E-1;-1.32009E-1;-1.33084E-1;-1.34455E-1;-1.36027E-1;-1.37807E-1;-1.39783E-1;-1.41952E-1;-1.44343E-1;-1.46956E-1;-1.49786E-1;-4.40491E-1
-4.80000E-6;-1.75407E-1;-1.75018E-1;-1.74894E-1;-1.75133E-1;-1.75960E-1;-1.77391E-1;-1.79218E-1;-1.81318E-1;-1.83687E-1;-1.86323E-1;-1.89216E-1;-1.92400E-1;-1.95883E-1;-1.99658E-1;-4.89226E-1
-6.00000E-6;-2.19227E-1;-2.18748E-1;-2.18591E-1;-2.18892E-1;-2.19926E-1;-2.21716E-1;-2.23997E-1;-2.26626E-1;-2.29588E-1;-2.32885E-1;-2.36498E-1;-2.40477E-1;-2.44834E-1;-2.49549E-1;-5.37980E-1
-7.20000E-6;-2.63034E-1;-2.62456E-1;-2.62266E-1;-2.62628E-1;-2.63874E-1;-2.66021E-1;-2.68760E-1;-2.71916E-1;-2.75466E-1;-2.79426E-1;-2.83760E-1;-2.88533E-1;-2.93763E-1;-2.99427E-1;-5.86719E-1
-8.40000E-6;-3.06846E-1;-3.06175E-1;-3.05946E-1;-3.06372E-1;-3.07826E-1;-3.10330E-1;-3.13528E-1;-3.17210E-1;-3.21352E-1;-3.25966E-1;-3.31025E-1;-3.36595E-1;-3.42696E-1;-3.49303E-1;-6.35460E-1
-9.60000E-6;-3.50653E-1;-3.49887E-1;-3.49622E-1;-3.50112E-1;-3.51776E-1;-3.54632E-1;-3.58291E-1;-3.62498E-1;-3.67226E-1;-3.72502E-1;-3.78288E-1;-3.84651E-1;-3.91621E-1;-3.99176E-1;-6.84197E-1
-1.08000E-5;-3.94459E-1;-3.93601E-1;-3.93307E-1;-3.93854E-1;-3.95726E-1;-3.98939E-1;-4.03058E-1;-4.07791E-1;-4.13112E-1;-4.19046E-1;-4.25549E-1;-4.32709E-1;-4.40556E-1;-4.49059E-1;-7.32940E-1
-1.20000E-5;-4.38268E-1;-4.37309E-1;-4.36982E-1;-4.37597E-1;-4.39677E-1;-4.43246E-1;-4.47821E-1;-4.53084E-1;-4.58991E-1;-4.65581E-1;-4.72810E-1;-4.80763E-1;-4.89483E-1;-4.98936E-1;-7.81678E-1
-1.32000E-5;-4.82068E-1;-4.81018E-1;-4.80666E-1;-4.81331E-1;-4.83626E-1;-4.87558E-1;-4.92578E-1;-4.98372E-1;-5.04868E-1;-5.12116E-1;-5.20071E-1;-5.28814E-1;-5.38406E-1;-5.48809E-1;-8.30415E-1
-1.44000E-5;-5.25866E-1;-5.24725E-1;-5.24342E-1;-5.25067E-1;-5.27570E-1;-5.31862E-1;-5.37340E-1;-5.43660E-1;-5.50744E-1;-5.58647E-1;-5.67325E-1;-5.76862E-1;-5.87326E-1;-5.98679E-1;-8.79147E-1
-1.56000E-5;-5.69662E-1;-5.68430E-1;-5.68017E-1;-5.68797E-1;-5.71509E-1;-5.76163E-1;-5.82092E-1;-5.88935E-1;-5.96616E-1;-6.05173E-1;-6.14578E-1;-6.24904E-1;-6.36244E-1;-6.48544E-1;-9.27876E-1
-1.68000E-5;-6.13447E-1;-6.12121E-1;-6.11678E-1;-6.12523E-1;-6.15445E-1;-6.20451E-1;-6.26847E-1;-6.34210E-1;-6.42478E-1;-6.51699E-1;-6.61824E-1;-6.72944E-1;-6.85163E-1;-6.98409E-1;-9.76605E-1
-1.80000E-5;-6.57231E-1;-6.55813E-1;-6.55337E-1;-6.56248E-1;-6.59376E-1;-6.64743E-1;-6.71592E-1;-6.79486E-1;-6.88343E-1;-6.98222E-1;-7.09068E-1;-7.20983E-1;-7.34076E-1;-7.48269E-1;-1.02533E+0
-1.92000E-5;-7.01016E-1;-6.99497E-1;-6.98994E-1;-6.99962E-1;-7.03302E-1;-7.09029E-1;-7.16343E-1;-7.24759E-1;-7.34202E-1;-7.44741E-1;-7.56309E-1;-7.69023E-1;-7.82982E-1;-7.98130E-1;-1.07406E+0
-2.04000E-5;-7.44785E-1;-7.43183E-1;-7.42648E-1;-7.43675E-1;-7.47226E-1;-7.53317E-1;-7.61079E-1;-7.70025E-1;-7.80058E-1;-7.91250E-1;-8.03536E-1;-8.17052E-1;-8.31883E-1;-8.47980E-1;-1.12277E+0
-2.16000E-5;-7.88566E-1;-7.86855E-1;-7.86292E-1;-7.87389E-1;-7.91151E-1;-7.97596E-1;-8.05819E-1;-8.15291E-1;-8.25910E-1;-8.37759E-1;-8.50765E-1;-8.65074E-1;-8.80772E-1;-8.97827E-1;-1.17148E+0
-2.28000E-5;-8.32327E-1;-8.30536E-1;-8.29948E-1;-8.31098E-1;-8.35070E-1;-8.41879E-1;-8.50545E-1;-8.60546E-1;-8.71757E-1;-8.84262E-1;-8.97990E-1;-9.13091E-1;-9.29664E-1;-9.47670E-1;-1.22019E+0
-2.40000E-5;-8.76086E-1;-8.74202E-1;-8.73584E-1;-8.74802E-1;-8.78979E-1;-8.86154E-1;-8.95267E-1;-9.05798E-1;-9.17597E-1;-9.30762E-1;-9.45201E-1;-9.61103E-1;-9.78559E-1;-9.97510E-1;-1.26889E+0
-2.52000E-5;-9.19837E-1;-9.17858E-1;-9.17212E-1;-9.18488E-1;-9.22877E-1;-9.30412E-1;-9.39980E-1;-9.51039E-1;-9.63428E-1;-9.77257E-1;-9.92417E-1;-1.00911E+0;-1.02744E+0;-1.04734E+0;-1.31759E+0
-2.64000E-5;-9.63579E-1;-9.61509E-1;-9.60825E-1;-9.62184E-1;-9.66785E-1;-9.74671E-1;-9.84697E-1;-9.96280E-1;-1.00925E+0;-1.02375E+0;-1.03963E+0;-1.05712E+0;-1.07632E+0;-1.09717E+0;-1.36629E+0
-2.76000E-5;-1.00732E+0;-1.00517E+0;-1.00444E+0;-1.00588E+0;-1.01069E+0;-1.01892E+0;-1.02942E+0;-1.04152E+0;-1.05508E+0;-1.07023E+0;-1.08684E+0;-1.10512E+0;-1.12519E+0;-1.14700E+0;-1.41497E+0
-2.88000E-5;-1.05106E+0;-1.04882E+0;-1.04806E+0;-1.04956E+0;-1.05458E+0;-1.06317E+0;-1.07413E+0;-1.08676E+0;-1.10090E+0;-1.11671E+0;-1.13403E+0;-1.15311E+0;-1.17406E+0;-1.19681E+0;-1.46366E+0
-3.00000E-5;-1.09479E+0;-1.09245E+0;-1.09167E+0;-1.09323E+0;-1.09845E+0;-1.10739E+0;-1.11884E+0;-1.13200E+0;-1.14672E+0;-1.16319E+0;-1.18123E+0;-1.20110E+0;-1.22293E+0;-1.24662E+0;-1.51234E+0
-3.12000E-5;-1.13851E+0;-1.13607E+0;-1.13527E+0;-1.13689E+0;-1.14234E+0;-1.15164E+0;-1.16353E+0;-1.17721E+0;-1.19253E+0;-1.20965E+0;-1.22841E+0;-1.24908E+0;-1.27178E+0;-1.29643E+0;-1.56100E+0
-3.24000E-5;-1.18221E+0;-1.17969E+0;-1.17887E+0;-1.18055E+0;-1.18620E+0;-1.19587E+0;-1.20821E+0;-1.22242E+0;-1.23833E+0;-1.25610E+0;-1.27559E+0;-1.29705E+0;-1.32062E+0;-1.34621E+0;-1.60965E+0
-3.36000E-5;-1.22590E+0;-1.22330E+0;-1.22244E+0;-1.22420E+0;-1.23007E+0;-1.24011E+0;-1.25289E+0;-1.26763E+0;-1.28413E+0;-1.30255E+0;-1.32277E+0;-1.34502E+0;-1.36946E+0;-1.39600E+0;-1.65831E+0
-3.48000E-5;-1.26961E+0;-1.26689E+0;-1.26603E+0;-1.26784E+0;-1.27392E+0;-1.28432E+0;-1.29757E+0;-1.31283E+0;-1.32992E+0;-1.34901E+0;-1.36993E+0;-1.39298E+0;-1.41830E+0;-1.44579E+0;-1.70697E+0
-3.60000E-5;-1.31328E+0;-1.31050E+0;-1.30959E+0;-1.31147E+0;-1.31778E+0;-1.32853E+0;-1.34223E+0;-1.35802E+0;-1.37571E+0;-1.39546E+0;-1.41710E+0;-1.44095E+0;-1.46713E+0;-1.49557E+0;-1.75560E+0
-3.72000E-5;-1.35697E+0;-1.35407E+0;-1.35316E+0;-1.35510E+0;-1.36161E+0;-1.37274E+0;-1.38689E+0;-1.40322E+0;-1.42149E+0;-1.44189E+0;-1.46425E+0;-1.48889E+0;-1.51595E+0;-1.54533E+0;-1.80423E+0
