I,T,Uraw
0.0047,232.893,1.28595
0.0047,230.887,1.28106
0.0047,228.859,1.27593
0.0047,226.829,1.27074
0.0047,224.877,1.26583
0.0047,222.92,1.26094
0.0047,220.904,1.25579
0.0047,218.87,1.25075
0.0047,216.832,1.24568
0.0047,214.826,1.2406
0.0047,212.867,1.23576
0.0047,210.904,1.23093
0.0047,208.883,1.22595
0.0047,206.865,1.22102
0.0047,204.855,1.216
0.0047,202.883,1.21117
0.0047,200.933,1.20629
0.0047,198.916,1.2015
0.0047,196.888,1.19655
0.0047,194.869,1.19168
0.0047,192.84,1.18684
0.0047,190.838,1.182
0.0047,188.88,1.17729
0.0047,186.915,1.17199
0.0047,184.913,1.16723
0.0047,182.888,1.16247
0.0047,180.872,1.15765
0.0047,178.851,1.15291
0.0047,176.835,1.14809
0.0047,174.823,1.14335
0.0047,172.817,1.13855
0.0047,170.828,1.13381
0.0047,168.876,1.12938
0.0047,166.913,1.12475
0.0047,164.912,1.12022
0.0047,162.889,1.11556
0.0047,160.876,1.11089
0.0047,158.865,1.10636
0.0047,156.855,1.10177
0.0047,154.83,1.09717
0.0047,152.806,1.09257
0.0047,150.866,1.08833
0.0047,148.896,1.08391
0.0047,146.88,1.07925
0.0047,144.856,1.07486
0.0047,142.832,1.07034
0.0047,140.868,1.06611
0.0047,138.91,1.06178
0.0047,136.884,1.05747
0.0047,134.857,1.05309
0.0047,132.839,1.04876
0.0047,130.86,1.04455
0.0047,128.909,1.04043
0.0047,126.868,1.03607
0.0047,124.843,1.03174
0.0047,122.866,1.02759
0.0047,120.896,1.02348
0.0047,118.863,1.0193
0.0047,116.823,1.01526
0.0047,114.845,1.01122
0.0047,112.868,1.00711
0.0047,110.89,1.0032
0.0047,108.927,0.999205
0.0047,106.91,0.995078
0.0047,104.888,0.991037
0.0047,102.905,0.987198
0.0047,100.895,0.983302
0.0047,98.8867,0.979461
0.0047,96.8821,0.975577
0.0047,94.8858,0.971856
0.0047,92.8833,0.968155
0.0047,90.8814,0.964419
0.0047,88.882,0.960848
0.0047,86.8771,0.957363
0.0047,84.8749,0.953764
0.0047,82.8626,0.95028
0.0047,80.8572,0.946868
0.0047,78.8418,0.943532
0.0047,76.8899,0.940193
0.0047,74.8712,0.936898
0.0047,72.853,0.933823
0.0047,70.8949,0.930781
0.0047,68.8891,0.927762
0.0047,66.8286,0.924752
0.0047,64.8388,0.921857
0.0047,62.8535,0.918974
0.0047,60.8666,0.916306
0.0047,58.8752,0.913422
0.0047,56.8801,0.910844
0.0047,54.8884,0.908297
0.0047,52.8958,0.905842
0.0047,50.9141,0.903428
0.0047,48.8695,0.901194
0.0047,46.8389,0.899011
0.0047,44.8779,0.896966
0.0047,42.9184,0.895022
0.0047,40.9008,0.893203
0.0047,38.8821,0.891449
0.0047,36.851,0.889811
0.0047,34.821,0.888321
0.0047,32.859,0.886958
0.0047,30.8903,0.885751
0.0047,28.8577,0.884494
0.0047,26.8306,0.883329
0.0047,24.8173,0.882253
0.0047,22.8177,0.881293
0.0047,20.8326,0.880488
0.0047,18.8382,0.879656
0.0047,16.8916,0.878892
0.0047,14.8876,0.878136
0.0047,12.8718,0.87737
0.0047,10.8521,0.876656
0.0047,8.88397,0.875986
0.0047,6.89536,0.875345
0.0047,4.83108,0.874682
0.0046,300.045,1.43265
0.0046,298.405,1.42816
0.0046,296.861,1.42406
0.0046,294.854,1.41872
0.0046,292.831,1.41342
0.0046,290.851,1.40823
0.0046,288.906,1.40309
0.0046,286.914,1.39786
0.0046,284.855,1.39246
0.0046,282.867,1.38724
0.0046,280.924,1.3822
0.0046,278.887,1.37684
0.0046,276.888,1.37158
0.0046,274.908,1.36648
0.0046,272.909,1.36119
0.0046,270.9,1.35596
0.0046,268.896,1.35074
0.0046,266.882,1.34546
0.0046,264.851,1.34017
0.0046,262.825,1.33494
0.0046,260.88,1.32989
0.0046,258.871,1.32471
0.0046,256.854,1.31956
0.0046,254.886,1.31444
0.0046,252.854,1.30922
0.0046,250.852,1.30405
0.0046,248.841,1.29891
0.0046,246.806,1.2937
0.0046,244.855,1.28876
0.0046,242.884,1.28374
0.0046,240.871,1.27863
0.0046,238.856,1.27355
0.0046,236.873,1.26856
0.0046,234.919,1.26361
0.0046,232.893,1.25858
0.0046,230.887,1.2538
0.0046,228.859,1.24878
0.0046,226.829,1.2437
0.0046,224.877,1.23889
0.0046,222.92,1.23411
0.0046,220.904,1.22907
0.0046,218.87,1.22414
0.0046,216.832,1.21917
0.0046,214.826,1.2142
0.0046,212.867,1.20946
0.0046,210.904,1.20473
0.0046,208.883,1.19986
0.0046,206.865,1.19504
0.0046,204.855,1.19013
0.0046,202.883,1.1854
0.0046,200.933,1.18063
0.0046,198.916,1.17593
0.0046,196.888,1.1711
0.0046,194.869,1.16632
0.0046,192.84,1.16159
0.0046,190.838,1.15685
0.0046,188.88,1.15224
0.0046,186.915,1.14705
0.0046,184.913,1.14239
0.0046,182.888,1.13773
0.0046,180.872,1.13302
0.0046,178.851,1.12837
0.0046,176.835,1.12366
0.0046,174.823,1.11902
0.0046,172.817,1.11432
0.0046,170.828,1.10969
0.0046,168.876,1.10535
0.0046,166.913,1.10081
0.0046,164.912,1.09638
0.0046,162.889,1.09182
0.0046,160.876,1.08726
0.0046,158.865,1.08282
0.0046,156.855,1.07833
0.0046,154.83,1.07383
0.0046,152.806,1.06933
0.0046,150.866,1.06517
0.0046,148.896,1.06084
0.0046,146.88,1.05629
0.0046,144.856,1.05199
0.0046,142.832,1.04757
0.0046,140.868,1.04342
0.0046,138.91,1.03918
0.0046,136.884,1.03496
0.0046,134.857,1.03067
0.0046,132.839,1.02644
0.0046,130.86,1.02232
0.0046,128.909,1.01829
0.0046,126.868,1.01402
0.0046,124.843,1.00978
0.0046,122.866,1.00572
0.0046,120.896,1.00171
0.0046,118.863,0.997606
0.0046,116.823,0.993653
0.0046,114.845,0.989702
0.0046,112.868,0.985683
0.0046,110.89,0.981852
0.0046,108.927,0.977942
0.0046,106.91,0.973901
0.0046,104.888,0.969949
0.0046,102.905,0.966191
0.0046,100.895,0.962379
0.0046,98.8867,0.958619
0.0046,96.8821,0.954818
0.0046,94.8858,0.951175
0.0046,92.8833,0.947554
0.0046,90.8814,0.943903
0.0046,88.882,0.940406
0.0046,86.8771,0.936994
0.0046,84.8749,0.933475
0.0046,82.8626,0.930063
0.0046,80.8572,0.926721
0.0046,78.8418,0.923454
0.0046,76.8899,0.920189
0.0046,74.8712,0.916965
0.0046,72.853,0.913954
0.0046,70.8949,0.910978
0.0046,68.8891,0.908021
0.0046,66.8286,0.905078
0.0046,64.8388,0.902245
0.0046,62.8535,0.899423
0.0046,60.8666,0.89681
0.0046,58.8752,0.893991
0.0046,56.8801,0.891465
0.0046,54.8884,0.888974
0.0046,52.8958,0.886572
0.0046,50.9141,0.88421
0.0046,48.8695,0.882022
0.0046,46.8389,0.879885
0.0046,44.8779,0.877886
0.0046,42.9184,0.875982
0.0046,40.9008,0.874204
0.0046,38.8821,0.872487
0.0046,36.851,0.870884
0.0046,34.821,0.869426
0.0046,32.859,0.868093
0.0046,30.8903,0.866912
0.0046,28.8577,0.865683
0.0046,26.8306,0.864543
0.0046,24.8173,0.863492
0.0046,22.8177,0.862552
0.0046,20.8326,0.861763
0.0046,18.8382,0.86095
0.0046,16.8916,0.860201
0.0046,14.8876,0.859461
0.0046,12.8718,0.85871
0.0046,10.8521,0.858015
0.0046,8.88397,0.857359
0.0046,6.89536,0.856734
0.0046,4.83108,0.856085
0.0045,300.045,1.40151
0.0045,298.405,1.39712
0.0045,296.861,1.39311
0.0045,294.854,1.38788
0.0045,292.831,1.3827
0.0045,290.851,1.37761
0.0045,288.906,1.37259
0.0045,286.914,1.36747
0.0045,284.855,1.36219
0.0045,282.867,1.35708
0.0045,280.924,1.35215
0.0045,278.887,1.34691
0.0045,276.888,1.34176
0.0045,274.908,1.33676
0.0045,272.909,1.3316
0.0045,270.9,1.32648
0.0045,268.896,1.32138
0.0045,266.882,1.31621
0.0045,264.851,1.31104
0.0045,262.825,1.30592
0.0045,260.88,1.30097
0.0045,258.871,1.29591
0.0045,256.854,1.29087
0.0045,254.886,1.28586
0.0045,252.854,1.28076
0.0045,250.852,1.2757
0.0045,248.841,1.27068
0.0045,246.806,1.26557
0.0045,244.855,1.26075
0.0045,242.884,1.25583
0.0045,240.871,1.25084
0.0045,238.856,1.24586
0.0045,236.873,1.24098
0.0045,234.919,1.23614
0.0045,232.893,1.23122
0.0045,230.887,1.22654
0.0045,228.859,1.22163
0.0045,226.829,1.21666
0.0045,224.877,1.21196
0.0045,222.92,1.20728
0.0045,220.904,1.20235
0.0045,218.87,1.19752
0.0045,216.832,1.19267
0.0045,214.826,1.18781
0.0045,212.867,1.18317
0.0045,210.904,1.17855
0.0045,208.883,1.17378
0.0045,206.865,1.16906
0.0045,204.855,1.16426
0.0045,202.883,1.15963
0.0045,200.933,1.15496
0.0045,198.916,1.15037
0.0045,196.888,1.14564
0.0045,194.869,1.14097
0.0045,192.84,1.13633
0.0045,190.838,1.13171
0.0045,188.88,1.12719
0.0045,186.915,1.12212
0.0045,184.913,1.11755
0.0045,182.888,1.113
0.0045,180.872,1.10838
0.0045,178.851,1.10384
0.0045,176.835,1.09923
0.0045,174.823,1.0947
0.0045,172.817,1.09009
0.0045,170.828,1.08556
0.0045,168.876,1.08132
0.0045,166.913,1.07688
0.0045,164.912,1.07255
0.0045,162.889,1.06809
0.0045,160.876,1.06363
0.0045,158.865,1.05928
0.0045,156.855,1.05489
0.0045,154.83,1.05049
0.0045,152.806,1.04608
0.0045,150.866,1.04201
0.0045,148.896,1.03778
0.0045,146.88,1.03332
0.0045,144.856,1.02912
0.0045,142.832,1.02479
0.0045,140.868,1.02073
0.0045,138.91,1.01659
0.0045,136.884,1.01246
0.0045,134.857,1.00826
0.0045,132.839,1.00413
0.0045,130.86,1.0001
0.0045,128.909,0.996146
0.0045,126.868,0.991969
0.0045,124.843,0.987826
0.0045,122.866,0.983855
0.0045,120.896,0.97993
0.0045,118.863,0.975919
0.0045,116.823,0.97205
0.0045,114.845,0.968185
0.0045,112.868,0.964255
0.0045,110.89,0.960504
0.0045,108.927,0.956681
0.0045,106.91,0.952727
0.0045,104.888,0.948861
0.0045,102.905,0.945186
0.0045,100.895,0.94146
0.0045,98.8867,0.937781
0.0045,96.8821,0.934065
0.0045,94.8858,0.9305
0.0045,92.8833,0.926958
0.0045,90.8814,0.923386
0.0045,88.882,0.919967
0.0045,86.8771,0.916627
0.0045,84.8749,0.913185
0.0045,82.8626,0.909848
0.0045,80.8572,0.906577
0.0045,78.8418,0.903382
0.0045,76.8899,0.900188
0.0045,74.8712,0.897036
0.0045,72.853,0.894089
0.0045,70.8949,0.89118
0.0045,68.8891,0.888286
0.0045,66.8286,0.885406
0.0045,64.8388,0.882634
0.0045,62.8535,0.879873
0.0045,60.8666,0.877316
0.0045,58.8752,0.874559
0.0045,56.8801,0.872089
0.0045,54.8884,0.869651
0.0045,52.8958,0.867303
0.0045,50.9141,0.864996
0.0045,48.8695,0.862853
0.0045,46.8389,0.860763
0.0045,44.8779,0.858807
0.0045,42.9184,0.856946
0.0045,40.9008,0.85521
0.0045,38.8821,0.853529
0.0045,36.851,0.851962
0.0045,34.821,0.850536
0.0045,32.859,0.849232
0.0045,30.8903,0.848073
0.0045,28.8577,0.846871
0.0045,26.8306,0.845758
0.0045,24.8173,0.844729
0.0045,22.8177,0.84381
0.0045,20.8326,0.843038
0.0045,18.8382,0.842243
0.0045,16.8916,0.841508
0.0045,14.8876,0.840784
0.0045,12.8718,0.84005
0.0045,10.8521,0.839372
0.0045,8.88397,0.83873
0.0045,6.89536,0.838119
0.0045,4.83108,0.837486
0.0044,300.045,1.37036
0.0044,298.405,1.36607
0.0044,296.861,1.36214
0.0044,294.854,1.35703
0.0044,292.831,1.35197
0.0044,290.851,1.34699
0.0044,288.906,1.34208
0.0044,286.914,1.33708
0.0044,284.855,1.33192
0.0044,282.867,1.32692
0.0044,280.924,1.3221
0.0044,278.887,1.31697
0.0044,276.888,1.31194
0.0044,274.908,1.30705
0.0044,272.909,1.30199
0.0044,270.9,1.29699
0.0044,268.896,1.29201
0.0044,266.882,1.28696
0.0044,264.851,1.2819
0.0044,262.825,1.27689
0.0044,260.88,1.27205
0.0044,258.871,1.2671
0.0044,256.854,1.26218
0.0044,254.886,1.25728
0.0044,252.854,1.2523
0.0044,250.852,1.24735
0.0044,248.841,1.24243
0.0044,246.806,1.23744
0.0044,244.855,1.23272
0.0044,242.884,1.22792
0.0044,240.871,1.22304
0.0044,238.856,1.21817
0.0044,236.873,1.2134
0.0044,234.919,1.20867
0.0044,232.893,1.20386
0.0044,230.887,1.19928
0.0044,228.859,1.19447
0.0044,226.829,1.18962
0.0044,224.877,1.18503
0.0044,222.92,1.18045
0.0044,220.904,1.17563
0.0044,218.87,1.17091
0.0044,216.832,1.16616
0.0044,214.826,1.16141
0.0044,212.867,1.15687
0.0044,210.904,1.15235
0.0044,208.883,1.14769
0.0044,206.865,1.14308
0.0044,204.855,1.13838
0.0044,202.883,1.13386
0.0044,200.933,1.12929
0.0044,198.916,1.1248
0.0044,196.888,1.12017
0.0044,194.869,1.11561
0.0044,192.84,1.11108
0.0044,190.838,1.10655
0.0044,188.88,1.10214
0.0044,186.915,1.09717
0.0044,184.913,1.09271
0.0044,182.888,1.08826
0.0044,180.872,1.08375
0.0044,178.851,1.07931
0.0044,176.835,1.0748
0.0044,174.823,1.07037
0.0044,172.817,1.06587
0.0044,170.828,1.06144
0.0044,168.876,1.05729
0.0044,166.913,1.05295
0.0044,164.912,1.04871
0.0044,162.889,1.04435
0.0044,160.876,1.03999
0.0044,158.865,1.03574
0.0044,156.855,1.03145
0.0044,154.83,1.02714
0.0044,152.806,1.02283
0.0044,150.866,1.01885
0.0044,148.896,1.01471
0.0044,146.88,1.01036
0.0044,144.856,1.00624
0.0044,142.832,1.00201
0.0044,140.868,0.998039
0.0044,138.91,0.993992
0.0044,136.884,0.989951
0.0044,134.857,0.98585
0.0044,132.839,0.981808
0.0044,130.86,0.977868
0.0044,128.909,0.974001
0.0044,126.868,0.96992
0.0044,124.843,0.965869
0.0044,122.866,0.961985
0.0044,120.896,0.958147
0.0044,118.863,0.954226
0.0044,116.823,0.95044
0.0044,114.845,0.946662
0.0044,112.868,0.942823
0.0044,110.89,0.939155
0.0044,108.927,0.935419
