I,T,Uraw
0.00294,60.8599,1.4055
0.00294,58.867,1.41566
0.00294,56.8732,1.42578
0.00294,54.8798,1.43571
0.00294,52.8908,1.44547
0.00294,50.833,1.45511
0.00294,48.8471,1.46399
0.00294,46.8812,1.47235
0.00294,44.8632,1.48021
0.00294,42.8501,1.48746
0.00294,40.8369,1.49362
0.00294,38.8858,1.49855
0.00294,36.9214,1.50242
0.00294,34.8954,1.50539
0.00294,32.8681,1.50696
0.00294,30.8341,1.50733
0.00294,28.8628,1.50648
0.00294,26.8916,1.50458
0.00294,24.8711,1.50175
0.00294,22.8628,1.49831
0.00294,20.8743,1.49446
0.00294,18.8127,1.49059
0.00294,16.8641,1.48753
0.00294,14.8607,1.48578
0.00294,12.8497,1.48588
0.00294,10.8914,1.48824
0.00294,8.92636,1.49232
0.00294,6.88189,1.49802
0.00294,4.81,1.50166
0.00288,299.994,1.43144
0.00288,298.355,1.42679
0.00288,296.863,1.42249
0.00288,294.884,1.41661
0.00288,292.866,1.4108
0.00288,290.903,1.40523
0.00288,288.878,1.39943
0.00288,286.872,1.3938
0.00288,284.93,1.38841
0.00288,282.937,1.3829
0.00288,280.934,1.37746
0.00288,278.89,1.3719
0.00288,276.821,1.36634
0.00288,274.854,1.36109
0.00288,272.912,1.35595
0.00288,270.912,1.35072
0.00288,268.899,1.34555
0.00288,266.894,1.34041
0.00288,264.869,1.33528
0.00288,262.852,1.33023
0.00288,260.848,1.32527
0.00288,258.841,1.32041
0.00288,256.833,1.31553
0.00288,254.868,1.31083
0.00288,252.898,1.30625
0.00288,250.901,1.3016
0.00288,248.892,1.29697
0.00288,246.858,1.29238
0.00288,244.847,1.28785
0.00288,242.822,1.28339
0.00288,240.816,1.279
0.00288,238.863,1.27479
0.00288,236.898,1.27063
0.00288,234.881,1.2664
0.00288,232.859,1.26225
0.00288,230.861,1.25818
0.00288,228.897,1.25425
0.00288,226.926,1.25039
0.00288,224.922,1.24652
0.00288,222.907,1.24268
0.00288,220.9,1.23895
0.00288,218.872,1.23525
0.00288,216.844,1.2317
0.00288,214.837,1.22808
0.00288,212.877,1.22474
0.00288,210.921,1.22146
0.00288,208.899,1.21811
0.00288,206.886,1.21492
0.00288,204.877,1.21175
0.00288,202.851,1.2087
0.00288,200.833,1.20563
0.00288,198.885,1.20281
0.00288,196.924,1.20008
0.00288,194.906,1.19745
0.00288,192.882,1.19477
0.00288,190.882,1.1922
0.00288,188.858,1.18971
0.00288,186.835,1.18735
0.00288,184.827,1.18509
0.00288,182.866,1.18299
0.00288,180.909,1.18097
0.00288,178.89,1.17895
0.00288,176.869,1.17706
0.00288,174.855,1.17529
0.00288,172.829,1.17361
0.00288,170.855,1.17209
0.00288,168.845,1.17058
0.00288,166.817,1.16992
0.00288,164.817,1.16878
0.00288,162.865,1.16788
0.00288,160.914,1.16695
0.00288,158.895,1.16622
0.00288,156.883,1.16547
0.00288,154.857,1.16497
0.00288,152.836,1.1646
0.00288,150.887,1.16431
0.00288,148.921,1.16425
0.00288,146.909,1.16443
0.00288,144.879,1.16465
0.00288,142.856,1.16509
0.00288,140.83,1.16556
0.00288,138.871,1.16638
0.00288,136.907,1.16737
0.00288,134.883,1.16839
0.00288,132.857,1.16972
0.00288,130.819,1.17109
0.00288,128.864,1.17274
0.00288,126.887,1.17478
0.00288,124.863,1.1769
0.00288,122.89,1.17922
0.00288,120.919,1.18169
0.00288,118.889,1.18464
0.00288,116.848,1.18772
0.00288,114.875,1.19098
0.00288,112.901,1.1945
0.00288,110.858,1.19833
0.00288,108.832,1.20249
0.00288,106.844,1.2068
0.00288,104.863,1.21142
0.00288,102.868,1.2162
0.00288,100.882,1.22137
0.00288,98.8064,1.22774
0.00288,96.8692,1.23331
0.00288,94.8485,1.23949
0.00288,92.8505,1.24585
0.00288,90.8508,1.25271
0.00288,88.8508,1.25967
0.00288,86.8458,1.26699
0.00288,84.8356,1.27457
0.00288,82.8942,1.28216
0.00288,80.8847,1.2903
0.00288,78.8703,1.29876
0.00288,76.8546,1.30744
0.00288,74.8326,1.31636
0.00288,72.8851,1.32509
0.00288,70.8793,1.33424
0.00288,68.8837,1.34364
0.00288,66.8967,1.35331
0.00288,64.837,1.36345
0.00288,62.8477,1.37347
0.00288,60.8599,1.38337
0.00288,58.867,1.39335
0.00288,56.8732,1.40329
0.00288,54.8798,1.41304
0.00288,52.8908,1.42262
0.00288,50.833,1.43209
0.00288,48.8471,1.44082
0.00288,46.8812,1.44903
0.00288,44.8632,1.45675
0.00288,42.8501,1.46387
0.00288,40.8369,1.46994
0.00288,38.8858,1.47478
0.00288,36.9214,1.47859
0.00288,34.8954,1.48152
0.00288,32.8681,1.48307
0.00288,30.8341,1.48344
0.00288,28.8628,1.48264
0.00288,26.8916,1.48079
0.00288,24.8711,1.47802
0.00288,22.8628,1.47466
0.00288,20.8743,1.47089
0.00288,18.8127,1.46711
0.00288,16.8641,1.4641
0.00288,14.8607,1.46237
0.00288,12.8497,1.46245
0.00288,10.8914,1.46476
0.00288,8.92636,1.46878
0.00288,6.88189,1.47437
0.00288,4.81,1.47801
0.00282,299.994,1.40412
0.00282,298.355,1.3996
0.00282,296.863,1.39542
0.00282,294.884,1.3897
0.00282,292.866,1.38405
0.00282,290.903,1.37864
0.00282,288.878,1.37301
0.00282,286.872,1.36754
0.00282,284.93,1.3623
0.00282,282.937,1.35695
0.00282,280.934,1.35166
0.00282,278.89,1.34626
0.00282,276.821,1.34086
0.00282,274.854,1.33576
0.00282,272.912,1.33077
0.00282,270.912,1.32568
0.00282,268.899,1.32067
0.00282,266.894,1.31568
0.00282,264.869,1.3107
0.00282,262.852,1.3058
0.00282,260.848,1.30098
0.00282,258.841,1.29627
0.00282,256.833,1.29153
0.00282,254.868,1.28696
0.00282,252.898,1.28252
0.00282,250.901,1.278
0.00282,248.892,1.27351
0.00282,246.858,1.26906
0.00282,244.847,1.26467
0.00282,242.822,1.26035
0.00282,240.816,1.25609
0.00282,238.863,1.252
0.00282,236.898,1.24797
0.00282,234.881,1.24387
0.00282,232.859,1.23985
0.00282,230.861,1.23591
0.00282,228.897,1.2321
0.00282,226.926,1.22836
0.00282,224.922,1.2246
0.00282,222.907,1.22088
0.00282,220.9,1.21727
0.00282,218.872,1.21369
0.00282,216.844,1.21025
0.00282,214.837,1.20674
0.00282,212.877,1.20351
0.00282,210.921,1.20034
0.00282,208.899,1.19709
0.00282,206.886,1.19401
0.00282,204.877,1.19094
0.00282,202.851,1.18799
0.00282,200.833,1.18502
0.00282,198.885,1.1823
0.00282,196.924,1.17966
0.00282,194.906,1.17712
0.00282,192.882,1.17454
0.00282,190.882,1.17205
0.00282,188.858,1.16965
0.00282,186.835,1.16737
0.00282,184.827,1.16519
0.00282,182.866,1.16317
0.00282,180.909,1.16123
0.00282,178.89,1.15928
0.00282,176.869,1.15746
0.00282,174.855,1.15577
0.00282,172.829,1.15415
0.00282,170.855,1.15269
0.00282,168.845,1.15125
0.00282,166.817,1.15064
0.00282,164.817,1.14955
0.00282,162.865,1.1487
0.00282,160.914,1.14782
0.00282,158.895,1.14713
0.00282,156.883,1.14644
0.00282,154.857,1.14597
0.00282,152.836,1.14564
0.00282,150.887,1.14538
0.00282,148.921,1.14536
0.00282,146.909,1.14556
0.00282,144.879,1.14581
0.00282,142.856,1.14627
0.00282,140.83,1.14676
0.00282,138.871,1.14759
0.00282,136.907,1.14858
0.00282,134.883,1.14961
0.00282,132.857,1.15095
0.00282,130.819,1.15231
0.00282,128.864,1.15396
0.00282,126.887,1.15598
0.00282,124.863,1.15809
0.00282,122.89,1.16039
0.00282,120.919,1.16284
0.00282,118.889,1.16575
0.00282,116.848,1.1688
0.00282,114.875,1.17201
0.00282,112.901,1.17549
0.00282,110.858,1.17927
0.00282,108.832,1.18337
0.00282,106.844,1.18762
0.00282,104.863,1.19216
0.00282,102.868,1.19687
0.00282,100.882,1.20197
0.00282,98.8064,1.20824
0.00282,96.8692,1.21372
0.00282,94.8485,1.2198
0.00282,92.8505,1.22606
0.00282,90.8508,1.23281
0.00282,88.8508,1.23965
0.00282,86.8458,1.24684
0.00282,84.8356,1.2543
0.00282,82.8942,1.26176
0.00282,80.8847,1.26976
0.00282,78.8703,1.27807
0.00282,76.8546,1.2866
0.00282,74.8326,1.29536
0.00282,72.8851,1.30394
0.00282,70.8793,1.31292
0.00282,68.8837,1.32216
0.00282,66.8967,1.33165
0.00282,64.837,1.3416
0.00282,62.8477,1.35145
0.00282,60.8599,1.36117
0.00282,58.867,1.37097
0.00282,56.8732,1.38073
0.00282,54.8798,1.3903
0.00282,52.8908,1.39971
0.00282,50.833,1.409
0.00282,48.8471,1.41758
0.00282,46.8812,1.42563
0.00282,44.8632,1.43322
0.00282,42.8501,1.44021
0.00282,40.8369,1.44617
0.00282,38.8858,1.45093
0.00282,36.9214,1.45468
0.00282,34.8954,1.45756
0.00282,32.8681,1.45909
0.00282,30.8341,1.45947
0.00282,28.8628,1.4587
0.00282,26.8916,1.45689
0.00282,24.8711,1.45419
0.00282,22.8628,1.4509
0.00282,20.8743,1.44721
0.00282,18.8127,1.44351
0.00282,16.8641,1.44056
0.00282,14.8607,1.43886
0.00282,12.8497,1.43894
0.00282,10.8914,1.4412
0.00282,8.92636,1.44516
0.00282,6.88189,1.45065
0.00282,4.81,1.45426
0.00276,299.994,1.37675
0.00276,298.355,1.37236
0.00276,296.863,1.36831
0.00276,294.884,1.36275
0.00276,292.866,1.35727
0.00276,290.903,1.35201
0.00276,288.878,1.34654
0.00276,286.872,1.34123
0.00276,284.93,1.33613
0.00276,282.937,1.33094
0.00276,280.934,1.32582
0.00276,278.89,1.32057
0.00276,276.821,1.31533
0.00276,274.854,1.31038
0.00276,272.912,1.30554
0.00276,270.912,1.3006
0.00276,268.899,1.29574
0.00276,266.894,1.2909
0.00276,264.869,1.28607
0.00276,262.852,1.28131
0.00276,260.848,1.27664
0.00276,258.841,1.27207
0.00276,256.833,1.26747
0.00276,254.868,1.26305
0.00276,252.898,1.25874
0.00276,250.901,1.25436
0.00276,248.892,1.25001
0.00276,246.858,1.2457
0.00276,244.847,1.24144
0.00276,242.822,1.23725
0.00276,240.816,1.23313
0.00276,238.863,1.22916
0.00276,236.898,1.22527
0.00276,234.881,1.22129
0.00276,232.859,1.21739
0.00276,230.861,1.21358
0.00276,228.897,1.2099
0.00276,226.926,1.20627
0.00276,224.922,1.20263
0.00276,222.907,1.19903
0.00276,220.9,1.19553
0.00276,218.872,1.19207
0.00276,216.844,1.18874
0.00276,214.837,1.18535
0.00276,212.877,1.18222
0.00276,210.921,1.17915
0.00276,208.899,1.17602
0.00276,206.886,1.17303
0.00276,204.877,1.17007
0.00276,202.851,1.16723
0.00276,200.833,1.16435
0.00276,198.885,1.16172
0.00276,196.924,1.15918
0.00276,194.906,1.15673
0.00276,192.882,1.15424
0.00276,190.882,1.15184
0.00276,188.858,1.14952
0.00276,186.835,1.14733
0.00276,184.827,1.14523
0.00276,182.866,1.14328
0.00276,180.909,1.14142
0.00276,178.89,1.13955
0.00276,176.869,1.1378
0.00276,174.855,1.13617
0.00276,172.829,1.13462
0.00276,170.855,1.13324
0.00276,168.845,1.13186
0.00276,166.817,1.13129
0.00276,164.817,1.13026
0.00276,162.865,1.12945
0.00276,160.914,1.12863
0.00276,158.895,1.12798
0.00276,156.883,1.12734
0.00276,154.857,1.12691
0.00276,152.836,1.12662
0.00276,150.887,1.12639
0.00276,148.921,1.1264
0.00276,146.909,1.12662
0.00276,144.879,1.12689
0.00276,142.856,1.12738
0.00276,140.83,1.12789
0.00276,138.871,1.12873
0.00276,136.907,1.12972
0.00276,134.883,1.13077
0.00276,132.857,1.1321
0.00276,130.819,1.13347
0.00276,128.864,1.13511
0.00276,126.887,1.13711
0.00276,124.863,1.1392
0.00276,122.89,1.14149
0.00276,120.919,1.14391
0.00276,118.889,1.14679
0.00276,116.848,1.1498
0.00276,114.875,1.15297
0.00276,112.901,1.1564
0.00276,110.858,1.16013
0.00276,108.832,1.16417
0.00276,106.844,1.16836
0.00276,104.863,1.17284
0.00276,102.868,1.17748
0.00276,100.882,1.18249
0.00276,98.8064,1.18865
0.00276,96.8692,1.19405
0.00276,94.8485,1.20004
0.00276,92.8505,1.20619
0.00276,90.8508,1.21282
0.00276,88.8508,1.21956
0.00276,86.8458,1.22662
0.00276,84.8356,1.23395
0.00276,82.8942,1.24128
0.00276,80.8847,1.24914
0.00276,78.8703,1.2573
0.00276,76.8546,1.26569
0.00276,74.8326,1.27428
0.00276,72.8851,1.28271
0.00276,70.8793,1.29154
0.00276,68.8837,1.3006
0.00276,66.8967,1.30992
0.00276,64.837,1.3197
0.00276,62.8477,1.32935
0.00276,60.8599,1.3389
0.00276,58.867,1.34851
0.00276,56.8732,1.3581
0.00276,54.8798,1.3675
0.00276,52.8908,1.37672
0.00276,50.833,1.38584
0.00276,48.8471,1.39426
0.00276,46.8812,1.40216
0.00276,44.8632,1.40961
0.00276,42.8501,1.41648
0.00276,40.8369,1.42233
0.00276,38.8858,1.427
0.00276,36.9214,1.43069
0.00276,34.8954,1.43352
0.00276,32.8681,1.43504
0.00276,30.8341,1.43541
0.00276,28.8628,1.43466
0.00276,26.8916,1.4329
0.00276,24.8711,1.43026
0.00276,22.8628,1.42704
0.00276,20.8743,1.42343
0.00276,18.8127,1.4198
0.00276,16.8641,1.41691
0.00276,14.8607,1.41525
0.00276,12.8497,1.41534
0.00276,10.8914,1.41757
0.00276,8.92636,1.42146
0.00276,6.88189,1.42685
0.00276,4.81,1.43041
0.0027,299.994,1.34933
0.0027,298.355,1.34508
0.0027,296.863,1.34114
0.0027,294.884,1.33575
0.0027,292.866,1.33043
0.0027,290.903,1.32533
0.0027,288.878,1.32002
0.0027,286.872,1.31487
0.0027,284.93,1.30992
0.0027,282.937,1.30489
0.0027,280.934,1.29992
0.0027,278.89,1.29483
0.0027,276.821,1.28975
0.0027,274.854,1.28495
0.0027,272.912,1.28025
0.0027,270.912,1.27547
0.0027,268.899,1.27075
0.0027,266.894,1.26607
0.0027,264.869,1.26138
0.0027,262.852,1.25677
0.0027,260.848,1.25225
0.0027,258.841,1.24782
0.0027,256.833,1.24337
0.0027,254.868,1.23908
0.0027,252.898,1.23491
0.0027,250.901,1.23067
0.0027,248.892,1.22645
0.0027,246.858,1.22228
0.0027,244.847,1.21816
0.0027,242.822,1.2141
0.0027,240.816,1.21011
0.0027,238.863,1.20628
0.0027,236.898,1.2025
0.0027,234.881,1.19865
0.0027,232.859,1.19488
0.0027,230.861,1.1912
0.0027,228.897,1.18763
0.0027,226.926,1.18412
0.0027,224.922,1.1806
0.0027,222.907,1.17712
0.0027,220.9,1.17374
0.0027,218.872,1.17039
0.0027,216.844,1.16718
0.0027,214.837,1.1639
0.0027,212.877,1.16087
0.0027,210.921,1.15791
0.0027,208.899,1.15488
0.0027,206.886,1.152
0.0027,204.877,1.14914
0.0027,202.851,1.1464
0.0027,200.833,1.14362
0.0027,198.885,1.14109
0.0027,196.924,1.13863
0.0027,194.906,1.13627
0.0027,192.882,1.13387
0.0027,190.882,1.13156
0.0027,188.858,1.12932
0.0027,186.835,1.12722
0.0027,184.827,1.1252
0.0027,182.866,1.12333
0.0027,180.909,1.12154
0.0027,178.89,1.11974
0.0027,176.869,1.11806
0.0027,174.855,1.11651
0.0027,172.829,1.11503
0.0027,170.855,1.1137
0.0027,168.845,1.11239
0.0027,166.817,1.11187
0.0027,164.817,1.11089
0.0027,162.865,1.11013
0.0027,160.914,1.10935
0.0027,158.895,1.10875
0.0027,156.883,1.10815
0.0027,154.857,1.10777
0.0027,152.836,1.10751
0.0027,150.887,1.10732
0.0027,148.921,1.10736
0.0027,146.909,1.1076
0.0027,144.879,1.1079
0.0027,142.856,1.10841
0.0027,140.83,1.10894
0.0027,138.871,1.10978
0.0027,136.907,1.11078
0.0027,134.883,1.11183
0.0027,132.857,1.11317
0.0027,130.819,1.11454
0.0027,128.864,1.11617
0.0027,126.887,1.11816
0.0027,124.863,1.12023
0.0027,122.89,1.12249
0.0027,120.919,1.12489
0.0027,118.889,1.12774
0.0027,116.848,1.13071
0.0027,114.875,1.13384
0.0027,112.901,1.13723
0.0027,110.858,1.1409
0.0027,108.832,1.14488
0.0027,106.844,1.14901
0.0027,104.863,1.15342
0.0027,102.868,1.15799
0.0027,100.882,1.16292
0.0027,98.8064,1.16899
0.0027,96.8692,1.1743
0.0027,94.8485,1.18019
0.0027,92.8505,1.18623
0.0027,90.8508,1.19275
0.0027,88.8508,1.19937
0.0027,86.8458,1.20632
0.0027,84.8356,1.21351
0.0027,82.8942,1.22072
0.0027,80.8847,1.22844
0.0027,78.8703,1.23646
0.0027,76.8546,1.24469
0.0027,74.8326,1.25313
0.0027,72.8851,1.2614
0.0027,70.8793,1.27006
0.0027,68.8837,1.27896
0.0027,66.8967,1.28811
0.0027,64.837,1.2977
0.0027,62.8477,1.30718
0.0027,60.8599,1.31654
0.0027,58.867,1.32598
0.0027,56.8732,1.33538
0.0027,54.8798,1.3446
0.0027,52.8908,1.35365
0.0027,50.833,1.3626
0.0027,48.8471,1.37086
0.0027,46.8812,1.37861
0.0027,44.8632,1.38592
0.0027,42.8501,1.39266
0.0027,40.8369,1.39841
0.0027,38.8858,1.40299
0.0027,36.9214,1.40661
0.0027,34.8954,1.40939
0.0027,32.8681,1.41089
0.0027,30.8341,1.41127
0.0027,28.8628,1.41054
0.0027,26.8916,1.40882
0.0027,24.8711,1.40624
0.0027,22.8628,1.40309
0.0027,20.8743,1.39956
0.0027,18.8127,1.396
0.0027,16.8641,1.39318
0.0027,14.8607,1.39156
0.0027,12.8497,1.39165
0.0027,10.8914,1.39385
0.0027,8.92636,1.39768
0.0027,6.88189,1.40297
0.0027,4.81,1.40648
0.00264,299.994,1.32187
0.00264,298.355,1.31775
0.00264,296.863,1.31393
0.00264,294.884,1.3087
0.00264,292.866,1.30354
0.00264,290.903,1.2986
0.00264,288.878,1.29346
0.00264,286.872,1.28846
0.00264,284.93,1.28367
0.00264,282.937,1.27879
0.00264,280.934,1.27397
0.00264,278.89,1.26905
0.00264,276.821,1.26412
0.00264,274.854,1.25947
0.00264,272.912,1.25492
0.00264,270.912,1.25029
0.00264,268.899,1.24572
0.00264,266.894,1.24118
0.00264,264.869,1.23665
0.00264,262.852,1.23219
0.00264,260.848,1.22781
0.00264,258.841,1.22352
0.00264,256.833,1.21921
0.00264,254.868,1.21507
0.00264,252.898,1.21103
0.00264,250.901,1.20693
0.00264,248.892,1.20285
0.00264,246.858,1.19881
0.00264,244.847,1.19482
0.00264,242.822,1.1909
0.00264,240.816,1.18704
0.00264,238.863,1.18334
0.00264,236.898,1.17968
0.00264,234.881,1.17596
0.00264,232.859,1.17232
0.00264,230.861,1.16876
0.00264,228.897,1.16531
0.00264,226.926,1.16192
0.00264,224.922,1.15852
0.00264,222.907,1.15516
0.00264,220.9,1.15189
0.00264,218.872,1.14866
0.00264,216.844,1.14555
0.00264,214.837,1.14238
0.00264,212.877,1.13947
0.00264,210.921,1.1366
0.00264,208.899,1.13368
0.00264,206.886,1.1309
0.00264,204.877,1.12815
0.00264,202.851,1.1255
0.00264,200.833,1.12283
0.00264,198.885,1.12038
0.00264,196.924,1.11802
0.00264,194.906,1.11574
0.00264,192.882,1.11343
0.00264,190.882,1.11121
0.00264,188.858,1.10906
0.00264,186.835,1.10703
0.00264,184.827,1.1051
0.00264,182.866,1.1033
0.00264,180.909,1.10159
0.00264,178.89,1.09986
0.00264,176.869,1.09826
0.00264,174.855,1.09677
0.00264,172.829,1.09536
0.00264,170.855,1.0941
0.00264,168.845,1.09285
0.00264,166.817,1.09238
0.00264,164.817,1.09146
0.00264,162.865,1.09074
0.00264,160.914,1.09001
0.00264,158.895,1.08945
0.00264,156.883,1.0889
0.00264,154.857,1.08855
0.00264,152.836,1.08833
0.00264,150.887,1.08817
0.00264,148.921,1.08824
0.00264,146.909,1.0885
0.00264,144.879,1.08883
0.00264,142.856,1.08936
0.00264,140.83,1.0899
0.00264,138.871,1.09076
0.00264,136.907,1.09176
0.00264,134.883,1.09282
0.00264,132.857,1.09415
0.00264,130.819,1.09553
0.00264,128.864,1.09715
0.00264,126.887,1.09912
0.00264,124.863,1.10117
0.00264,122.89,1.10341
0.00264,120.919,1.10578
0.00264,118.889,1.1086
0.00264,116.848,1.11154
0.00264,114.875,1.11463
0.00264,112.901,1.11797
0.00264,110.858,1.12159
0.00264,108.832,1.12551
