I,T,Uraw
0.0048,254.958,0.327199
0.0048,250.007,0.325432
0.0048,245.007,0.33536
0.0048,239.973,0.318641
0.0048,234.958,0.326519
0.0048,229.918,0.320069
0.0048,224.895,0.321887
0.0048,219.953,0.325951
0.0048,214.915,0.323953
0.0048,209.903,0.324802
0.0048,204.85,0.330186
0.0048,199.934,0.331421
0.0048,194.914,0.333403
0.0048,189.972,0.336671
0.0048,184.919,0.343978
0.0048,179.948,0.345926
0.0048,174.895,0.349661
0.0048,169.915,0.356776
0.0048,164.957,0.357207
0.0048,159.982,0.362529
0.0048,154.901,0.371336
0.0048,149.917,0.374378
0.0048,144.946,0.381349
0.0048,139.976,0.388703
0.0048,134.888,0.397625
0.0048,129.907,0.406024
0.0048,124.938,0.416255
0.0048,119.958,0.426058
0.0048,114.956,0.436527
0.0048,109.965,0.450463
0.0048,104.964,0.465022
0.0048,99.973,0.47764
0.0048,94.9715,0.495657
0.0048,89.9681,0.509446
0.0048,84.9618,0.528834
0.0048,79.9266,0.54736
0.0048,74.912,0.567584
0.0048,69.9536,0.590679
0.0048,64.9036,0.612615
0.0048,59.9048,0.634913
0.0048,54.9264,0.658093
0.0048,49.8797,0.680611
0.0048,44.9963,0.70343
0.0048,39.9098,0.725823
0.0048,34.9524,0.744646
0.0048,29.8479,0.761446
0.0048,24.9914,0.774675
0.0048,19.9787,0.78662
0.0048,14.9539,0.794658
0.0048,9.67834,0.799028
0.0047,315.107,0.266048
0.0047,309.999,0.287221
0.0047,304.986,0.293227
0.0047,299.945,0.302003
0.0047,294.984,0.314788
0.0047,289.919,0.309625
0.0047,284.965,0.31808
0.0047,279.945,0.309496
0.0047,274.986,0.310243
0.0047,269.97,0.321731
0.0047,264.937,0.314324
0.0047,259.987,0.321754
0.0047,254.958,0.320361
0.0047,250.007,0.31863
0.0047,245.007,0.328344
0.0047,239.973,0.311982
0.0047,234.958,0.319694
0.0047,229.918,0.31338
0.0047,224.895,0.31516
0.0047,219.953,0.319138
0.0047,214.915,0.317183
0.0047,209.903,0.318015
0.0047,204.85,0.323285
0.0047,199.934,0.324495
0.0047,194.914,0.326436
0.0047,189.972,0.329634
0.0047,184.919,0.336792
0.0047,179.948,0.3387
0.0047,174.895,0.342355
0.0047,169.915,0.349319
0.0047,164.957,0.349743
0.0047,159.982,0.354955
0.0047,154.901,0.363575
0.0047,149.917,0.366555
0.0047,144.946,0.373381
0.0047,139.976,0.380581
0.0047,134.888,0.389316
0.0047,129.907,0.39754
0.0047,124.938,0.407558
0.0047,119.958,0.417155
0.0047,114.956,0.427405
0.0047,109.965,0.44105
0.0047,104.964,0.455303
0.0047,99.973,0.467657
0.0047,94.9715,0.485295
0.0047,89.9681,0.498796
0.0047,84.9618,0.517775
0.0047,79.9266,0.535912
0.0047,74.912,0.555703
0.0047,69.9536,0.57831
0.0047,64.9036,0.599784
0.0047,59.9048,0.621603
0.0047,54.9264,0.644292
0.0047,49.8797,0.666336
0.0047,44.9963,0.68868
0.0047,39.9098,0.710608
0.0047,34.9524,0.729047
0.0047,29.8479,0.745506
0.0047,24.9914,0.758462
0.0047,19.9787,0.770169
0.0047,14.9539,0.77805
0.0047,9.67834,0.782333
0.0046,315.107,0.26038
0.0046,309.999,0.281096
0.0046,304.986,0.286979
0.0046,299.945,0.295561
0.0046,294.984,0.308067
0.0046,289.919,0.30301
0.0046,284.965,0.311277
0.0046,279.945,0.30289
0.0046,274.986,0.303609
0.0046,269.97,0.31485
0.0046,264.937,0.307596
0.0046,259.987,0.314887
0.0046,254.958,0.313522
0.0046,250.007,0.31183
0.0046,245.007,0.321333
0.0046,239.973,0.305322
0.0046,234.958,0.312869
0.0046,229.918,0.306692
0.0046,224.895,0.308435
0.0046,219.953,0.312327
0.0046,214.915,0.310414
0.0046,209.903,0.311228
0.0046,204.85,0.316386
0.0046,199.934,0.317569
0.0046,194.914,0.31947
0.0046,189.972,0.3226
0.0046,184.919,0.329604
0.0046,179.948,0.331471
0.0046,174.895,0.335046
0.0046,169.915,0.341863
0.0046,164.957,0.34228
0.0046,159.982,0.34738
0.0046,154.901,0.355817
0.0046,149.917,0.358734
0.0046,144.946,0.365412
0.0046,139.976,0.37246
0.0046,134.888,0.38101
0.0046,129.907,0.389056
0.0046,124.938,0.398861
0.0046,119.958,0.408252
0.0046,114.956,0.418285
0.0046,109.965,0.431638
0.0046,104.964,0.445586
0.0046,99.973,0.457677
0.0046,94.9715,0.474934
0.0046,89.9681,0.488146
0.0046,84.9618,0.506719
0.0046,79.9266,0.524466
0.0046,74.912,0.543828
0.0046,69.9536,0.565949
0.0046,64.9036,0.586964
0.0046,59.9048,0.608307
0.0046,54.9264,0.630512
0.0046,49.8797,0.652085
0.0046,44.9963,0.673952
0.0046,39.9098,0.695423
0.0046,34.9524,0.713475
0.0046,29.8479,0.729588
0.0046,24.9914,0.742275
0.0046,19.9787,0.753733
0.0046,14.9539,0.76145
0.0046,9.67834,0.765653
0.0045,315.107,0.254713
0.0045,309.999,0.274975
0.0045,304.986,0.280731
0.0045,299.945,0.289125
0.0045,294.984,0.301346
0.0045,289.919,0.296397
0.0045,284.965,0.304482
0.0045,279.945,0.296286
0.0045,274.986,0.296974
0.0045,269.97,0.307957
0.0045,264.937,0.300884
0.0045,259.987,0.308022
0.0045,254.958,0.306688
0.0045,250.007,0.305032
0.0045,245.007,0.314325
0.0045,239.973,0.298666
0.0045,234.958,0.306047
0.0045,229.918,0.300008
0.0045,224.895,0.301711
0.0045,219.953,0.305517
0.0045,214.915,0.303648
0.0045,209.903,0.304446
0.0045,204.85,0.309489
0.0045,199.934,0.310644
0.0045,194.914,0.312507
0.0045,189.972,0.315569
0.0045,184.919,0.322419
0.0045,179.948,0.324245
0.0045,174.895,0.327743
0.0045,169.915,0.33441
0.0045,164.957,0.334819
0.0045,159.982,0.339809
0.0045,154.901,0.348061
0.0045,149.917,0.350916
0.0045,144.946,0.357448
0.0045,139.976,0.364341
0.0045,134.888,0.372705
0.0045,129.907,0.380578
0.0045,124.938,0.390167
0.0045,119.958,0.399354
0.0045,114.956,0.409168
0.0045,109.965,0.422231
0.0045,104.964,0.435875
0.0045,99.973,0.4477
0.0045,94.9715,0.464582
0.0045,89.9681,0.477506
0.0045,84.9618,0.495671
0.0045,79.9266,0.513029
0.0045,74.912,0.531965
0.0045,69.9536,0.553604
0.0045,64.9036,0.574159
0.0045,59.9048,0.595032
0.0045,54.9264,0.616755
0.0045,49.8797,0.63786
0.0045,44.9963,0.659254
0.0045,39.9098,0.680262
0.0045,34.9524,0.697928
0.0045,29.8479,0.71369
0.0045,24.9914,0.726109
0.0045,19.9787,0.737322
0.0045,14.9539,0.744875
0.0045,9.67834,0.748986
0.0044,315.107,0.249045
0.0044,309.999,0.268854
0.0044,304.986,0.274484
0.0044,299.945,0.282687
0.0044,294.984,0.294629
0.0044,289.919,0.289786
0.0044,284.965,0.297685
0.0044,279.945,0.289682
0.0044,274.986,0.290337
0.0044,269.97,0.301075
0.0044,264.937,0.294165
0.0044,259.987,0.301151
0.0044,254.958,0.299854
0.0044,250.007,0.298234
0.0044,245.007,0.307319
0.0044,239.973,0.292009
0.0044,234.958,0.299225
0.0044,229.918,0.293321
0.0044,224.895,0.294987
0.0044,219.953,0.298708
0.0044,214.915,0.296881
0.0044,209.903,0.297663
0.0044,204.85,0.302593
0.0044,199.934,0.303722
0.0044,194.914,0.305544
0.0044,189.972,0.308537
0.0044,184.919,0.315234
0.0044,179.948,0.31702
0.0044,174.895,0.320439
0.0044,169.915,0.326959
0.0044,164.957,0.327358
0.0044,159.982,0.332237
0.0044,154.901,0.340306
0.0044,149.917,0.343097
0.0044,144.946,0.349485
0.0044,139.976,0.356222
0.0044,134.888,0.364401
0.0044,129.907,0.372098
0.0044,124.938,0.381476
0.0044,119.958,0.390457
0.0044,114.956,0.400053
0.0044,109.965,0.412825
0.0044,104.964,0.426166
0.0044,99.973,0.437725
0.0044,94.9715,0.454232
0.0044,89.9681,0.466866
0.0044,84.9618,0.484625
0.0044,79.9266,0.501595
0.0044,74.912,0.520104
0.0044,69.9536,0.541266
0.0044,64.9036,0.561355
0.0044,59.9048,0.581765
0.0044,54.9264,0.603011
0.0044,49.8797,0.623644
0.0044,44.9963,0.644568
0.0044,39.9098,0.665107
0.0044,34.9524,0.682387
0.0044,29.8479,0.697806
0.0044,24.9914,0.709952
0.0044,19.9787,0.720913
0.0044,14.9539,0.728303
0.0044,9.67834,0.732325
0.0043,315.107,0.243379
0.0043,309.999,0.262735
0.0043,304.986,0.268238
0.0043,299.945,0.27625
0.0043,294.984,0.287913
0.0043,289.919,0.283182
0.0043,284.965,0.290899
0.0043,279.945,0.283085
0.0043,274.986,0.28371
0.0043,269.97,0.294197
0.0043,264.937,0.287455
0.0043,259.987,0.294293
0.0043,254.958,0.293023
0.0043,250.007,0.291439
0.0043,245.007,0.300315
0.0043,239.973,0.285355
0.0043,234.958,0.292406
0.0043,229.918,0.286638
0.0043,224.895,0.288265
0.0043,219.953,0.291901
0.0043,214.915,0.290117
0.0043,209.903,0.290881
0.0043,204.85,0.295698
0.0043,199.934,0.296803
0.0043,194.914,0.298584
0.0043,189.972,0.30151
0.0043,184.919,0.308053
0.0043,179.948,0.309796
0.0043,174.895,0.313137
0.0043,169.915,0.319508
0.0043,164.957,0.3199
0.0043,159.982,0.324668
0.0043,154.901,0.332551
0.0043,149.917,0.33528
0.0043,144.946,0.341524
0.0043,139.976,0.348107
0.0043,134.888,0.3561
0.0043,129.907,0.363621
0.0043,124.938,0.372787
0.0043,119.958,0.381563
0.0043,114.956,0.39094
0.0043,109.965,0.403421
0.0043,104.964,0.416459
0.0043,99.973,0.427756
0.0043,94.9715,0.443884
0.0043,89.9681,0.456232
0.0043,84.9618,0.473584
0.0043,79.9266,0.490168
0.0043,74.912,0.508255
0.0043,69.9536,0.528936
0.0043,64.9036,0.548567
0.0043,59.9048,0.568513
0.0043,54.9264,0.589277
0.0043,49.8797,0.609445
0.0043,44.9963,0.629895
0.0043,39.9098,0.64997
0.0043,34.9524,0.666859
0.0043,29.8479,0.681932
0.0043,24.9914,0.693806
0.0043,19.9787,0.704515
0.0043,14.9539,0.711737
0.0043,9.67834,0.715664
0.0042,315.107,0.237713
0.0042,309.999,0.256615
0.0042,304.986,0.261992
0.0042,299.945,0.269814
0.0042,294.984,0.281199
0.0042,289.919,0.276579
0.0042,284.965,0.28411
0.0042,279.945,0.276487
0.0042,274.986,0.277088
0.0042,269.97,0.287327
0.0042,264.937,0.280743
0.0042,259.987,0.287429
0.0042,254.958,0.28619
0.0042,250.007,0.284642
0.0042,245.007,0.29331
0.0042,239.973,0.278702
0.0042,234.958,0.285587
0.0042,229.918,0.279955
0.0042,224.895,0.281543
0.0042,219.953,0.285096
0.0042,214.915,0.283354
0.0042,209.903,0.2841
0.0042,204.85,0.288803
0.0042,199.934,0.289882
0.0042,194.914,0.291622
0.0042,189.972,0.294481
0.0042,184.919,0.300871
0.0042,179.948,0.302575
0.0042,174.895,0.305838
0.0042,169.915,0.312061
0.0042,164.957,0.312444
0.0042,159.982,0.317099
0.0042,154.901,0.324799
0.0042,149.917,0.327465
0.0042,144.946,0.333562
0.0042,139.976,0.339994
0.0042,134.888,0.347801
0.0042,129.907,0.355146
0.0042,124.938,0.3641
0.0042,119.958,0.37267
0.0042,114.956,0.38183
0.0042,109.965,0.394019
0.0042,104.964,0.406752
0.0042,99.973,0.417789
0.0042,94.9715,0.433538
0.0042,89.9681,0.445599
0.0042,84.9618,0.462549
0.0042,79.9266,0.478746
0.0042,74.912,0.496412
0.0042,69.9536,0.516609
0.0042,64.9036,0.535785
0.0042,59.9048,0.555267
0.0042,54.9264,0.575551
0.0042,49.8797,0.595253
0.0042,44.9963,0.615232
0.0042,39.9098,0.634842
0.0042,34.9524,0.651341
0.0042,29.8479,0.666064
0.0042,24.9914,0.677661
0.0042,19.9787,0.688124
0.0042,14.9539,0.695175
0.0042,9.67834,0.699011
0.0041,315.107,0.232048
0.0041,309.999,0.250496
0.0041,304.986,0.255745
0.0041,299.945,0.26338
0.0041,294.984,0.274485
0.0041,289.919,0.269974
0.0041,284.965,0.277326
0.0041,279.945,0.269894
0.0041,274.986,0.270469
0.0041,269.97,0.280467
0.0041,264.937,0.274038
0.0041,259.987,0.280554
0.0041,254.958,0.279362
0.0041,250.007,0.277846
0.0041,245.007,0.286306
0.0041,239.973,0.27205
0.0041,234.958,0.27877
0.0041,229.918,0.273273
0.0041,224.895,0.274824
0.0041,219.953,0.278291
0.0041,214.915,0.276592
0.0041,209.903,0.27732
0.0041,204.85,0.28191
0.0041,199.934,0.282963
0.0041,194.914,0.284663
0.0041,189.972,0.287454
0.0041,184.919,0.293691
0.0041,179.948,0.295354
0.0041,174.895,0.298539
0.0041,169.915,0.304614
0.0041,164.957,0.304988
0.0041,159.982,0.309532
0.0041,154.901,0.317048
0.0041,149.917,0.31965
0.0041,144.946,0.325602
0.0041,139.976,0.331881
0.0041,134.888,0.339505
0.0041,129.907,0.346673
0.0041,124.938,0.355415
0.0041,119.958,0.363779
0.0041,114.956,0.37272
0.0041,109.965,0.384619
0.0041,104.964,0.397048
0.0041,99.973,0.407824
0.0041,94.9715,0.423197
0.0041,89.9681,0.434972
0.0041,84.9618,0.451516
0.0041,79.9266,0.467327
0.0041,74.912,0.484573
0.0041,69.9536,0.504288
0.0041,64.9036,0.523009
0.0041,59.9048,0.54203
0.0041,54.9264,0.561831
0.0041,49.8797,0.581069
0.0041,44.9963,0.600575
0.0041,39.9098,0.619723
0.0041,34.9524,0.63583
0.0041,29.8479,0.650202
0.0041,24.9914,0.661525
0.0041,19.9787,0.671736
0.0041,14.9539,0.678621
0.0041,9.67834,0.682358
0.004,315.107,0.226384
0.004,309.999,0.244376
0.004,304.986,0.249499
0.004,299.945,0.256946
0.004,294.984,0.267773
0.004,289.919,0.263373
0.004,284.965,0.270542
0.004,279.945,0.263299
0.004,274.986,0.263855
0.004,269.97,0.273607
0.004,264.937,0.267337
0.004,259.987,0.273695
0.004,254.958,0.272531
0.004,250.007,0.271055
0.004,245.007,0.279304
0.004,239.973,0.265401
0.004,234.958,0.271954
0.004,229.918,0.266593
0.004,224.895,0.268106
0.004,219.953,0.271487
0.004,214.915,0.269831
0.004,209.903,0.270541
0.004,204.85,0.275019
0.004,199.934,0.276047
0.004,194.914,0.277705
0.004,189.972,0.280428
0.004,184.919,0.286512
0.004,179.948,0.288135
0.004,174.895,0.291241
0.004,169.915,0.297168
0.004,164.957,0.297534
0.004,159.982,0.301967
0.004,154.901,0.3093
0.004,149.917,0.311839
0.004,144.946,0.317643
0.004,139.976,0.323771
0.004,134.888,0.331206
0.004,129.907,0.338202
0.004,124.938,0.34673
0.004,119.958,0.354889
0.004,114.956,0.363613
0.004,109.965,0.375222
0.004,104.964,0.387348
0.004,99.973,0.397858
0.004,94.9715,0.412856
0.004,89.9681,0.424347
0.004,84.9618,0.440485
0.004,79.9266,0.455914
0.004,74.912,0.472736
0.004,69.9536,0.49197
0.004,64.9036,0.510238
0.004,59.9048,0.528795
0.004,54.9264,0.548115
0.004,49.8797,0.566887
0.004,44.9963,0.585923
0.004,39.9098,0.604606
0.004,34.9524,0.620321
0.004,29.8479,0.634345
0.004,24.9914,0.645391
0.004,19.9787,0.655351
0.004,14.9539,0.662072
0.004,9.67834,0.665706
0.0039,315.107,0.22072
0.0039,309.999,0.238258
0.0039,304.986,0.243255
0.0039,299.945,0.250514
0.0039,294.984,0.261064
0.0039,289.919,0.25677
0.0039,284.965,0.263761
0.0039,279.945,0.256704
0.0039,274.986,0.257236
0.0039,269.97,0.266743
0.0039,264.937,0.260632
0.0039,259.987,0.266838
0.0039,254.958,0.265704
0.0039,250.007,0.264264
0.0039,245.007,0.272306
0.0039,239.973,0.258751
0.0039,234.958,0.265141
0.0039,229.918,0.259915
0.0039,224.895,0.261391
0.0039,219.953,0.264687
0.0039,214.915,0.263072
0.0039,209.903,0.263767
0.0039,204.85,0.26813
0.0039,199.934,0.269133
0.0039,194.914,0.27075
0.0039,189.972,0.273404
0.0039,184.919,0.279334
0.0039,179.948,0.28092
0.0039,174.895,0.283948
0.0039,169.915,0.289723
0.0039,164.957,0.290082
0.0039,159.982,0.294404
0.0039,154.901,0.301553
0.0039,149.917,0.304029
0.0039,144.946,0.309686
0.0039,139.976,0.315662
0.0039,134.888,0.322912
0.0039,129.907,0.329731
0.0039,124.938,0.338048
0.0039,119.958,0.346002
0.0039,114.956,0.354508
0.0039,109.965,0.365824
0.0039,104.964,0.377649
0.0039,99.973,0.387896
0.0039,94.9715,0.402519
0.0039,89.9681,0.413725
0.0039,84.9618,0.429458
0.0039,79.9266,0.444503
0.0039,74.912,0.460905
0.0039,69.9536,0.479658
0.0039,64.9036,0.497472
0.0039,59.9048,0.515565
0.0039,54.9264,0.534407
0.0039,49.8797,0.552711
0.0039,44.9963,0.571276
0.0039,39.9098,0.589494
0.0039,34.9524,0.604818
0.0039,29.8479,0.618494
0.0039,24.9914,0.629261
0.0039,19.9787,0.638972
0.0039,14.9539,0.645509
0.0039,9.67834,0.649064
0.0038,315.107,0.215056
0.0038,309.999,0.232141
0.0038,304.986,0.23701
0.0038,299.945,0.24408
0.0038,294.984,0.254355
0.0038,289.919,0.250171
0.0038,284.965,0.256981
0.0038,279.945,0.250109
0.0038,274.986,0.250621
0.0038,269.97,0.259883
0.0038,264.937,0.253929
0.0038,259.987,0.259983
0.0038,254.958,0.258876
0.0038,250.007,0.257475
0.0038,245.007,0.265307
0.0038,239.973,0.252101
0.0038,234.958,0.258329
0.0038,229.918,0.253236
0.0038,224.895,0.254675
0.0038,219.953,0.257885
0.0038,214.915,0.256313
0.0038,209.903,0.256989
0.0038,204.85,0.261242
0.0038,199.934,0.262219
0.0038,194.914,0.263795
0.0038,189.972,0.26638
0.0038,184.919,0.272159
0.0038,179.948,0.273703
0.0038,174.895,0.276653
0.0038,169.915,0.28228
0.0038,164.957,0.282631
0.0038,159.982,0.28684
0.0038,154.901,0.293807
0.0038,149.917,0.29622
0.0038,144.946,0.301732
0.0038,139.976,0.307554
0.0038,134.888,0.314618
0.0038,129.907,0.321261
0.0038,124.938,0.329366
0.0038,119.958,0.337115
0.0038,114.956,0.345405
0.0038,109.965,0.356429
0.0038,104.964,0.36795
0.0038,99.973,0.377936
0.0038,94.9715,0.392182
0.0038,89.9681,0.403102
0.0038,84.9618,0.418434
0.0038,79.9266,0.433094
0.0038,74.912,0.449076
0.0038,69.9536,0.467349
0.0038,64.9036,0.484707
0.0038,59.9048,0.502339
0.0038,54.9264,0.520701
0.0038,49.8797,0.538541
0.0038,44.9963,0.556631
0.0038,39.9098,0.574387
0.0038,34.9524,0.589316
0.0038,29.8479,0.602642
0.0038,24.9914,0.613132
0.0038,19.9787,0.622594
0.0038,14.9539,0.628963
0.0038,9.67834,0.632419
0.0037,315.107,0.20939
0.0037,309.999,0.226024
0.0037,304.986,0.230766
0.0037,299.945,0.237646
0.0037,294.984,0.247647
0.0037,289.919,0.243573
0.0037,284.965,0.250202
0.0037,279.945,0.243516
0.0037,274.986,0.244006
0.0037,269.97,0.253023
0.0037,264.937,0.247226
0.0037,259.987,0.253119
0.0037,254.958,0.252049
0.0037,250.007,0.250686
0.0037,245.007,0.258308
0.0037,239.973,0.245453
0.0037,234.958,0.251515
0.0037,229.918,0.246558
0.0037,224.895,0.247958
0.0037,219.953,0.251083
0.0037,214.915,0.249553
0.0037,209.903,0.250213
0.0037,204.85,0.254352
0.0037,199.934,0.255305
0.0037,194.914,0.256841
0.0037,189.972,0.259358
0.0037,184.919,0.264984
0.0037,179.948,0.266486
0.0037,174.895,0.26936
0.0037,169.915,0.274837
0.0037,164.957,0.27518
0.0037,159.982,0.279279
0.0037,154.901,0.286059
0.0037,149.917,0.288409
0.0037,144.946,0.293776
0.0037,139.976,0.299447
0.0037,134.888,0.306324
0.0037,129.907,0.312793
0.0037,124.938,0.320684
0.0037,119.958,0.328228
0.0037,114.956,0.336301
0.0037,109.965,0.347037
0.0037,104.964,0.358254
0.0037,99.973,0.367975
0.0037,94.9715,0.381848
0.0037,89.9681,0.39248
0.0037,84.9618,0.407409
0.0037,79.9266,0.421687
0.0037,74.912,0.437246
0.0037,69.9536,0.455042
0.0037,64.9036,0.471945
0.0037,59.9048,0.489113
0.0037,54.9264,0.506995
0.0037,49.8797,0.524368
0.0037,44.9963,0.541988
0.0037,39.9098,0.559276
0.0037,34.9524,0.573818
0.0037,29.8479,0.58679
0.0037,24.9914,0.597
0.0037,19.9787,0.606215
0.0037,14.9539,0.612427
0.0037,9.67834,0.615774
0.0036,315.107,0.203725
0.0036,309.999,0.219908
0.0036,304.986,0.224523
0.0036,299.945,0.231215
0.0036,294.984,0.24094
0.0036,289.919,0.236976
0.0036,284.965,0.243426
0.0036,279.945,0.236923
0.0036,274.986,0.237396
0.0036,269.97,0.246166
0.0036,264.937,0.24053
0.0036,259.987,0.246261
0.0036,254.958,0.245224
0.0036,250.007,0.243898
0.0036,245.007,0.25131
0.0036,239.973,0.238807
0.0036,234.958,0.244704
0.0036,229.918,0.239882
0.0036,224.895,0.241244
0.0036,219.953,0.244285
0.0036,214.915,0.242795
0.0036,209.903,0.243438
0.0036,204.85,0.247465
0.0036,199.934,0.248391
0.0036,194.914,0.249886
0.0036,189.972,0.252335
0.0036,184.919,0.257809
0.0036,179.948,0.259273
0.0036,174.895,0.26207
0.0036,169.915,0.267397
0.0036,164.957,0.267729
0.0036,159.982,0.271717
0.0036,154.901,0.278315
0.0036,149.917,0.280603
0.0036,144.946,0.285824
0.0036,139.976,0.291339
0.0036,134.888,0.298033
0.0036,129.907,0.304326
0.0036,124.938,0.312005
0.0036,119.958,0.319344
0.0036,114.956,0.327197
0.0036,109.965,0.337644
0.0036,104.964,0.34856
0.0036,99.973,0.358018
0.0036,94.9715,0.371515
0.0036,89.9681,0.381862
0.0036,84.9618,0.396386
0.0036,79.9266,0.41028
0.0036,74.912,0.42542
0.0036,69.9536,0.442736
0.0036,64.9036,0.459186
0.0036,59.9048,0.475889
0.0036,54.9264,0.493294
0.0036,49.8797,0.5102
0.0036,44.9963,0.527344
0.0036,39.9098,0.544169
0.0036,34.9524,0.558319
0.0036,29.8479,0.570942
0.0036,24.9914,0.580873
0.0036,19.9787,0.589837
0.0036,14.9539,0.595872
0.0036,9.67834,0.599128
0.0035,315.107,0.198061
0.0035,309.999,0.213793
0.0035,304.986,0.218279
0.0035,299.945,0.224783
0.0035,294.984,0.234235
0.0035,289.919,0.23038
0.0035,284.965,0.236649
0.0035,279.945,0.230332
0.0035,274.986,0.23079
0.0035,269.97,0.23931
0.0035,264.937,0.233833
0.0035,259.987,0.239404
0.0035,254.958,0.2384
0.0035,250.007,0.237111
0.0035,245.007,0.244316
0.0035,239.973,0.232161
0.0035,234.958,0.237894
0.0035,229.918,0.233207
0.0035,224.895,0.23453
0.0035,219.953,0.237487
0.0035,214.915,0.23604
0.0035,209.903,0.236664
0.0035,204.85,0.240579
0.0035,199.934,0.241479
0.0035,194.914,0.242933
0.0035,189.972,0.245314
0.0035,184.919,0.250633
0.0035,179.948,0.252057
0.0035,174.895,0.254777
0.0035,169.915,0.259958
0.0035,164.957,0.260282
0.0035,159.982,0.264159
0.0035,154.901,0.270571
0.0035,149.917,0.272797
0.0035,144.946,0.277873
0.0035,139.976,0.283234
0.0035,134.888,0.289741
0.0035,129.907,0.295861
0.0035,124.938,0.303327
0.0035,119.958,0.310462
0.0035,114.956,0.318097
0.0035,109.965,0.328252
0.0035,104.964,0.338868
0.0035,99.973,0.348062
0.0035,94.9715,0.361184
0.0035,89.9681,0.371243
0.0035,84.9618,0.385366
0.0035,79.9266,0.398876
0.0035,74.912,0.413595
0.0035,69.9536,0.430433
0.0035,64.9036,0.446429
0.0035,59.9048,0.46267
0.0035,54.9264,0.479592
0.0035,49.8797,0.496031
0.0035,44.9963,0.512702
0.0035,39.9098,0.529063
0.0035,34.9524,0.542822
0.0035,29.8479,0.555091
