I,T,Uraw
0.00028,224.877,1.1181
0.00028,219.876,1.12856
0.00028,215.011,1.13944
0.00028,209.867,1.1528
0.00028,204.989,1.16662
0.00028,200.027,1.18145
0.00027,309.763,1.01779
0.00027,305.043,1.01678
0.00027,299.929,1.01548
0.00027,294.966,1.01487
0.00027,289.966,1.01612
0.00027,284.951,1.01764
0.00027,279.885,1.01847
0.00027,274.874,1.02124
0.00027,269.91,1.02485
0.00027,264.984,1.02769
0.00027,259.877,1.03232
0.00027,254.992,1.0369
0.00027,249.877,1.04244
0.00027,244.884,1.04786
0.00027,239.884,1.05483
0.00027,234.869,1.06265
0.00027,229.867,1.07037
0.00027,224.877,1.07975
0.00027,219.876,1.09007
0.00027,215.011,1.10049
0.00027,209.867,1.11353
0.00027,204.989,1.12691
0.00027,200.027,1.14133
0.00026,309.763,0.981293
0.00026,305.043,0.98067
0.00026,299.929,0.979396
0.00026,294.966,0.978681
0.00026,289.966,0.979905
0.00026,284.951,0.981232
0.00026,279.885,0.981928
0.00026,274.874,0.984827
0.00026,269.91,0.988135
0.00026,264.984,0.991105
0.00026,259.877,0.995423
0.00026,254.992,0.999858
0.00026,249.877,1.00565
0.00026,244.884,1.01039
0.00026,239.884,1.01725
0.00026,234.869,1.02479
0.00026,229.867,1.0323
0.00026,224.877,1.04131
0.00026,219.876,1.05143
0.00026,215.011,1.06186
0.00026,209.867,1.07413
0.00026,204.989,1.08694
0.00026,200.027,1.10102
0.00025,309.763,0.944669
0.00025,305.043,0.944327
0.00025,299.929,0.942983
0.00025,294.966,0.942434
0.00025,289.966,0.943725
0.00025,284.951,0.945036
0.00025,279.885,0.945391
0.00025,274.874,0.948155
0.00025,269.91,0.951341
0.00025,264.984,0.954501
0.00025,259.877,0.958511
0.00025,254.992,0.962804
0.00025,249.877,0.96827
0.00025,244.884,0.973177
0.00025,239.884,0.97966
0.00025,234.869,0.986958
0.00025,229.867,0.993951
0.00025,224.877,1.00303
0.00025,219.876,1.01253
0.00025,215.011,1.02253
0.00025,209.867,1.03449
0.00025,204.989,1.04691
0.00025,200.027,1.06055
0.00024,309.763,0.90787
0.00024,305.043,0.907535
0.00024,299.929,0.906447
0.00024,294.966,0.905969
0.00024,289.966,0.907429
0.00024,284.951,0.908849
0.00024,279.885,0.908689
0.00024,274.874,0.91147
0.00024,269.91,0.914725
0.00024,264.984,0.918121
0.00024,259.877,0.921679
0.00024,254.992,0.925478
0.00024,249.877,0.931103
0.00024,244.884,0.935798
0.00024,239.884,0.942123
0.00024,234.869,0.948875
0.00024,229.867,0.955597
0.00024,224.877,0.964227
0.00024,219.876,0.973479
0.00024,215.011,0.983169
0.00024,209.867,0.994694
0.00024,204.989,1.00684
0.00024,200.027,1.01983
0.00023,309.763,0.871045
0.00023,305.043,0.870724
0.00023,299.929,0.86969
0.00023,294.966,0.869505
0.00023,289.966,0.870891
0.00023,284.951,0.871855
0.00023,279.885,0.872261
0.00023,274.874,0.874601
0.00023,269.91,0.877988
0.00023,264.984,0.881305
0.00023,259.877,0.884902
0.00023,254.992,0.888713
0.00023,249.877,0.893862
0.00023,244.884,0.898378
0.00023,239.884,0.904343
0.00023,234.869,0.910932
0.00023,229.867,0.917318
0.00023,224.877,0.925424
0.00023,219.876,0.934477
0.00023,215.011,0.943697
0.00023,209.867,0.954842
0.00023,204.989,0.966602
0.00023,200.027,0.979041
0.00022,309.763,0.834019
0.00022,305.043,0.833754
0.00022,299.929,0.832702
0.00022,294.966,0.83263
0.00022,289.966,0.833893
0.00022,284.951,0.835104
0.00022,279.885,0.835754
0.00022,274.874,0.837676
0.00022,269.91,0.840911
0.00022,264.984,0.844124
0.00022,259.877,0.847631
0.00022,254.992,0.851346
0.00022,249.877,0.856342
0.00022,244.884,0.860627
0.00022,239.884,0.866222
0.00022,234.869,0.872628
0.00022,229.867,0.878776
0.00022,224.877,0.886866
0.00022,219.876,0.895254
0.00022,215.011,0.904009
0.00022,209.867,0.914803
0.00022,204.989,0.926415
0.00022,200.027,0.938216
0.00021,309.763,0.796874
0.00021,305.043,0.796634
0.00021,299.929,0.795669
0.00021,294.966,0.795494
0.00021,289.966,0.796734
0.00021,284.951,0.798026
0.00021,279.885,0.798678
0.00021,274.874,0.8009
0.00021,269.91,0.803659
0.00021,264.984,0.806632
0.00021,259.877,0.810263
0.00021,254.992,0.813951
0.00021,249.877,0.81884
0.00021,244.884,0.822732
0.00021,239.884,0.828333
0.00021,234.869,0.83464
0.00021,229.867,0.840253
0.00021,224.877,0.848053
0.00021,219.876,0.856112
0.00021,215.011,0.864274
0.00021,209.867,0.874555
0.00021,204.989,0.885829
0.00021,200.027,0.897042
0.0002,309.763,0.759614
0.0002,305.043,0.759431
0.0002,299.929,0.758483
0.0002,294.966,0.75824
0.0002,289.966,0.759503
0.0002,284.951,0.760722
0.0002,279.885,0.761517
0.0002,274.874,0.763846
0.0002,269.91,0.766338
0.0002,264.984,0.769105
0.0002,259.877,0.772584
0.0002,254.992,0.77608
0.0002,249.877,0.780873
0.0002,244.884,0.784481
0.0002,239.884,0.790131
0.0002,234.869,0.796119
0.0002,229.867,0.80175
0.0002,224.877,0.80895
0.0002,219.876,0.816632
0.0002,215.011,0.824504
0.0002,209.867,0.834153
0.0002,204.989,0.845125
0.0002,200.027,0.855826
0.00019,309.763,0.722307
0.00019,305.043,0.722102
0.00019,299.929,0.721253
0.00019,294.966,0.72107
0.00019,289.966,0.722185
0.00019,284.951,0.723455
0.00019,279.885,0.724117
0.00019,274.874,0.726478
0.00019,269.91,0.728981
0.00019,264.984,0.731465
0.00019,259.877,0.734769
0.00019,254.992,0.738081
0.00019,249.877,0.742528
0.00019,244.884,0.746412
0.00019,239.884,0.751808
0.00019,234.869,0.757436
0.00019,229.867,0.762865
0.00019,224.877,0.769493
0.00019,219.876,0.777287
0.00019,215.011,0.784561
0.00019,209.867,0.794086
0.00019,204.989,0.804068
0.00019,200.027,0.814173
0.00018,309.763,0.68496
0.00018,305.043,0.684718
0.00018,299.929,0.68388
0.00018,294.966,0.683736
0.00018,289.966,0.684793
0.00018,284.951,0.685991
0.00018,279.885,0.686678
0.00018,274.874,0.688863
0.00018,269.91,0.691262
0.00018,264.984,0.693642
0.00018,259.877,0.696814
0.00018,254.992,0.699927
0.00018,249.877,0.70414
0.00018,244.884,0.708018
0.00018,239.884,0.713051
0.00018,234.869,0.718629
0.00018,229.867,0.723802
0.00018,224.877,0.73022
0.00018,219.876,0.737646
0.00018,215.011,0.744616
0.00018,209.867,0.753675
0.00018,204.989,0.762873
0.00018,200.027,0.772836
0.00017,309.763,0.647428
0.00017,305.043,0.647209
0.00017,299.929,0.646414
0.00017,294.966,0.646287
0.00017,289.966,0.64731
0.00017,284.951,0.648394
0.00017,279.885,0.649076
0.00017,274.874,0.651114
0.00017,269.91,0.653357
0.00017,264.984,0.655707
0.00017,259.877,0.65862
0.00017,254.992,0.661621
0.00017,249.877,0.66559
0.00017,244.884,0.669595
0.00017,239.884,0.674343
0.00017,234.869,0.679302
0.00017,229.867,0.684466
0.00017,224.877,0.690735
0.00017,219.876,0.698006
0.00017,215.011,0.704519
0.00017,209.867,0.713202
0.00017,204.989,0.721468
0.00017,200.027,0.731108
0.00016,309.763,0.609843
0.00016,305.043,0.609615
0.00016,299.929,0.608824
0.00016,294.966,0.608712
0.00016,289.966,0.609664
0.00016,284.951,0.610705
0.00016,279.885,0.611491
0.00016,274.874,0.613284
0.00016,269.91,0.61539
0.00016,264.984,0.617658
0.00016,259.877,0.62038
0.00016,254.992,0.623217
0.00016,249.877,0.626978
0.00016,244.884,0.630788
0.00016,239.884,0.635257
0.00016,234.869,0.64007
0.00016,229.867,0.645177
0.00016,224.877,0.651066
0.00016,219.876,0.65786
0.00016,215.011,0.664287
0.00016,209.867,0.672231
0.00016,204.989,0.680181
0.00016,200.027,0.68934
0.00015,309.763,0.572127
0.00015,305.043,0.571901
0.00015,299.929,0.571178
0.00015,294.966,0.571051
0.00015,289.966,0.571975
0.00015,284.951,0.572953
0.00015,279.885,0.573713
0.00015,274.874,0.575392
0.00015,269.91,0.57739
0.00015,264.984,0.579456
0.00015,259.877,0.58206
0.00015,254.992,0.584807
0.00015,249.877,0.588252
0.00015,244.884,0.591872
0.00015,239.884,0.59601
0.00015,234.869,0.600653
0.00015,229.867,0.605468
0.00015,224.877,0.611148
0.00015,219.876,0.617412
0.00015,215.011,0.623753
0.00015,209.867,0.631269
0.00015,204.989,0.639008
0.00015,200.027,0.647346
0.00014,309.763,0.534371
0.00014,305.043,0.534152
0.00014,299.929,0.533435
0.00014,294.966,0.533363
0.00014,289.966,0.534195
0.00014,284.951,0.535093
0.00014,279.885,0.535836
0.00014,274.874,0.5374
0.00014,269.91,0.539196
0.00014,264.984,0.541155
0.00014,259.877,0.543712
0.00014,254.992,0.546208
0.00014,249.877,0.549402
0.00014,244.884,0.552811
0.00014,239.884,0.556756
0.00014,234.869,0.561067
0.00014,229.867,0.565642
0.00014,224.877,0.571111
0.00014,219.876,0.576901
0.00014,215.011,0.582904
0.00014,209.867,0.590172
0.00014,204.989,0.597526
0.00014,200.027,0.605067
0.00013,309.763,0.496477
0.00013,305.043,0.496306
0.00013,299.929,0.495632
0.00013,294.966,0.495558
0.00013,289.966,0.496349
0.00013,284.951,0.497147
0.00013,279.885,0.497859
0.00013,274.874,0.499298
0.00013,269.91,0.500969
0.00013,264.984,0.502778
0.00013,259.877,0.505202
0.00013,254.992,0.507545
0.00013,249.877,0.510497
0.00013,244.884,0.513678
0.00013,239.884,0.51734
0.00013,234.869,0.521446
0.00013,229.867,0.525825
0.00013,224.877,0.530795
0.00013,219.876,0.536297
0.00013,215.011,0.54199
0.00013,209.867,0.548632
0.00013,204.989,0.555781
0.00013,200.027,0.562652
0.00012,309.763,0.458568
0.00012,305.043,0.458419
0.00012,299.929,0.457758
0.00012,294.966,0.457659
0.00012,289.966,0.458447
0.00012,284.951,0.459165
0.00012,279.885,0.459816
0.00012,274.874,0.46115
0.00012,269.91,0.462717
0.00012,264.984,0.464402
0.00012,259.877,0.466578
0.00012,254.992,0.468777
0.00012,249.877,0.471542
0.00012,244.884,0.474494
0.00012,239.884,0.477871
0.00012,234.869,0.481657
0.00012,229.867,0.485716
0.00012,224.877,0.490351
0.00012,219.876,0.495594
0.00012,215.011,0.50078
0.00012,209.867,0.506929
0.00012,204.989,0.513507
0.00012,200.027,0.520328
0.00011,309.763,0.420566
0.00011,305.043,0.420411
0.00011,299.929,0.41983
0.00011,294.966,0.419745
0.00011,289.966,0.42048
0.00011,284.951,0.421142
0.00011,279.885,0.421725
0.00011,274.874,0.422959
0.00011,269.91,0.424407
0.00011,264.984,0.42594
0.00011,259.877,0.42787
0.00011,254.992,0.429919
0.00011,249.877,0.432523
0.00011,244.884,0.435202
0.00011,239.884,0.438303
0.00011,234.869,0.441843
0.00011,229.867,0.445551
0.00011,224.877,0.449805
0.00011,219.876,0.454611
0.00011,215.011,0.459452
0.00011,209.867,0.465218
0.00011,204.989,0.471274
0.00011,200.027,0.47761
0.0001,309.763,0.382522
0.0001,305.043,0.382364
0.0001,299.929,0.381836
0.0001,294.966,0.381812
0.0001,289.966,0.382421
0.0001,284.951,0.383026
0.0001,279.885,0.38354
0.0001,274.874,0.384658
0.0001,269.91,0.386
0.0001,264.984,0.387412
0.0001,259.877,0.389159
0.0001,254.992,0.391034
0.0001,249.877,0.393397
0.0001,244.884,0.395856
0.0001,239.884,0.398729
0.0001,234.869,0.401872
0.0001,229.867,0.405325
0.0001,224.877,0.409178
0.0001,219.876,0.413578
0.0001,215.011,0.418038
0.0001,209.867,0.423335
0.0001,204.989,0.428887
0.0001,200.027,0.434745
9e-05,309.763,0.344424
9e-05,305.043,0.344272
9e-05,299.929,0.343754
9e-05,294.966,0.343775
9e-05,289.966,0.34433
9e-05,284.951,0.34489
9e-05,279.885,0.34535
9e-05,274.874,0.346372
9e-05,269.91,0.347542
9e-05,264.984,0.348813
9e-05,259.877,0.350392
9e-05,254.992,0.352119
9e-05,249.877,0.354215
9e-05,244.884,0.356417
9e-05,239.884,0.35904
9e-05,234.869,0.36189
9e-05,229.867,0.364999
9e-05,224.877,0.368445
9e-05,219.876,0.372501
9e-05,215.011,0.376498
9e-05,209.867,0.381414
9e-05,204.989,0.386324
9e-05,200.027,0.391668
8e-05,309.763,0.306262
8e-05,305.043,0.306105
8e-05,299.929,0.305642
8e-05,294.966,0.305676
8e-05,289.966,0.306184
8e-05,284.951,0.306666
8e-05,279.885,0.307066
8e-05,274.874,0.30801
8e-05,269.91,0.309064
8e-05,264.984,0.310199
8e-05,259.877,0.311579
8e-05,254.992,0.313114
8e-05,249.877,0.314987
8e-05,244.884,0.316968
8e-05,239.884,0.319267
8e-05,234.869,0.321861
8e-05,229.867,0.324579
8e-05,224.877,0.327716
8e-05,219.876,0.331322
8e-05,215.011,0.334967
8e-05,209.867,0.339405
8e-05,204.989,0.343662
8e-05,200.027,0.348559
7e-05,309.763,0.268078
7e-05,305.043,0.267937
7e-05,299.929,0.267518
7e-05,294.966,0.267551
7e-05,289.966,0.267995
7e-05,284.951,0.268398
7e-05,279.885,0.268759
7e-05,274.874,0.269581
7e-05,269.91,0.270518
7e-05,264.984,0.271485
