I,T,Uraw
0.0046,268.951,4.12568
0.0046,266.957,4.33993
0.0046,264.953,4.56137
0.0046,262.955,4.7971
0.0046,260.942,4.98616
0.0045,299.971,2.00503
0.0045,298.478,2.03495
0.0045,296.974,2.10072
0.0045,294.971,2.16705
0.0045,292.973,2.23423
0.0045,290.941,2.33479
0.0045,288.992,2.45698
0.0045,286.981,2.59868
0.0045,284.957,2.76162
0.0045,283.006,2.88575
0.0045,280.999,3.01232
0.0045,278.961,3.22037
0.0045,276.962,3.37192
0.0045,274.951,3.51839
0.0045,272.923,3.68922
0.0045,270.962,3.83307
0.0045,268.951,4.0361
0.0045,266.957,4.24587
0.0045,264.953,4.46264
0.0045,262.955,4.69324
0.0045,260.942,4.9208
0.0044,299.971,1.96031
0.0044,298.478,1.98961
0.0044,296.974,2.05396
0.0044,294.971,2.11897
0.0044,292.973,2.18464
0.0044,290.941,2.28307
0.0044,288.992,2.40258
0.0044,286.981,2.54111
0.0044,284.957,2.70011
0.0044,283.006,2.82079
0.0044,280.999,2.9455
0.0044,278.961,3.14884
0.0044,276.962,3.29687
0.0044,274.951,3.44027
0.0044,272.923,3.60757
0.0044,270.962,3.74839
0.0044,268.951,3.94685
0.0044,266.957,4.15205
0.0044,264.953,4.36399
0.0044,262.955,4.5897
0.0044,260.942,4.8181
0.0044,258.999,4.99375
0.0043,299.971,1.91564
0.0043,298.478,1.94431
0.0043,296.974,2.00751
0.0043,294.971,2.07081
0.0043,292.973,2.13514
0.0043,290.941,2.23139
0.0043,288.992,2.34815
0.0043,286.981,2.48351
0.0043,284.957,2.63853
0.0043,283.006,2.75636
0.0043,280.999,2.87873
0.0043,278.961,3.07733
0.0043,276.962,3.22195
0.0043,274.951,3.36236
0.0043,272.923,3.52603
0.0043,270.962,3.66382
0.0043,268.951,3.85772
0.0043,266.957,4.0584
0.0043,264.953,4.26557
0.0043,262.955,4.48629
0.0043,260.942,4.70928
0.0043,258.999,4.95454
0.0042,299.971,1.87093
0.0042,298.478,1.89905
0.0042,296.974,1.96066
0.0042,294.971,2.02283
0.0042,292.973,2.08565
0.0042,290.941,2.17971
0.0042,288.992,2.2937
0.0042,286.981,2.42597
0.0042,284.957,2.5768
0.0042,283.006,2.6921
0.0042,280.999,2.81198
0.0042,278.961,3.00592
0.0042,276.962,3.14702
0.0042,274.951,3.28444
0.0042,272.923,3.44457
0.0042,270.962,3.5793
0.0042,268.951,3.76864
0.0042,266.957,3.96472
0.0042,264.953,4.1671
0.0042,262.955,4.38299
0.0042,260.942,4.60064
0.0042,258.999,4.86435
0.0042,256.978,4.99992
0.0041,299.971,1.82624
0.0041,298.478,1.85382
0.0041,296.974,1.9139
0.0041,294.971,1.97459
0.0041,292.973,2.03614
0.0041,290.941,2.12806
0.0041,288.992,2.23933
0.0041,286.981,2.36845
0.0041,284.957,2.51496
0.0041,283.006,2.62761
0.0041,280.999,2.74522
0.0041,278.961,2.93445
0.0041,276.962,3.07229
0.0041,274.951,3.20657
0.0041,272.923,3.36316
0.0041,270.962,3.49481
0.0041,268.951,3.67955
0.0041,266.957,3.87115
0.0041,264.953,4.06871
0.0041,262.955,4.27967
0.0041,260.942,4.49206
0.0041,258.999,4.74939
0.0041,256.978,4.96967
0.004,299.971,1.78165
0.004,298.478,1.8086
0.004,296.974,1.86754
0.004,294.971,1.9265
0.004,292.973,1.98668
0.004,290.941,2.07641
0.004,288.992,2.18492
0.004,286.981,2.31093
0.004,284.957,2.45313
0.004,283.006,2.56361
0.004,280.999,2.67862
0.004,278.961,2.86291
0.004,276.962,2.99757
0.004,274.951,3.12881
0.004,272.923,3.28177
0.004,270.962,3.41035
0.004,268.951,3.59053
0.004,266.957,3.77763
0.004,264.953,3.97045
0.004,262.955,4.17644
0.004,260.942,4.38358
0.004,258.999,4.63455
0.004,256.978,4.87763
0.004,254.921,4.99998
0.0039,299.971,1.73709
0.0039,298.478,1.76341
0.0039,296.974,1.82065
0.0039,294.971,1.87859
0.0039,292.973,1.93715
0.0039,290.941,2.02474
0.0039,288.992,2.13055
0.0039,286.981,2.25343
0.0039,284.957,2.39137
0.0039,283.006,2.49956
0.0039,280.999,2.61191
0.0039,278.961,2.79151
0.0039,276.962,2.92297
0.0039,274.951,3.05105
0.0039,272.923,3.2004
0.0039,270.962,3.32593
0.0039,268.951,3.50157
0.0039,266.957,3.68418
0.0039,264.953,3.87229
0.0039,262.955,4.07319
0.0039,260.942,4.2752
0.0039,258.999,4.52004
0.0039,256.978,4.75678
0.0039,254.921,4.96761
0.0038,299.971,1.69249
0.0038,298.478,1.71823
0.0038,296.974,1.77394
0.0038,294.971,1.83043
0.0038,292.973,1.88767
0.0038,290.941,1.97308
0.0038,288.992,2.0762
0.0038,286.981,2.19593
0.0038,284.957,2.32985
0.0038,283.006,2.43557
0.0038,280.999,2.54526
0.0038,278.961,2.72014
0.0038,276.962,2.84839
0.0038,274.951,2.97328
0.0038,272.923,3.11901
0.0038,270.962,3.24149
0.0038,268.951,3.41258
0.0038,266.957,3.59074
0.0038,264.953,3.77403
0.0038,262.955,3.96994
0.0038,260.942,4.16683
0.0038,258.999,4.40532
0.0038,256.978,4.63595
0.0038,254.921,4.86375
0.0038,252.96,4.99963
0.0037,299.971,1.64793
0.0037,298.478,1.67306
0.0037,296.974,1.72768
0.0037,294.971,1.78242
0.0037,292.973,1.83818
0.0037,290.941,1.92137
0.0037,288.992,2.0218
0.0037,286.981,2.13841
0.0037,284.957,2.26817
0.0037,283.006,2.37173
0.0037,280.999,2.47864
0.0037,278.961,2.64865
0.0037,276.962,2.77377
0.0037,274.951,2.8956
0.0037,272.923,3.03763
0.0037,270.962,3.15702
0.0037,268.951,3.32358
0.0037,266.957,3.49726
0.0037,264.953,3.67579
0.0037,262.955,3.86668
0.0037,260.942,4.05842
0.0037,258.999,4.29071
0.0037,256.978,4.5151
0.0037,254.921,4.73695
0.0037,252.96,4.95459
0.0036,299.971,1.60334
0.0036,298.478,1.62788
0.0036,296.974,1.68083
0.0036,294.971,1.73454
0.0036,292.973,1.78873
0.0036,290.941,1.86971
0.0036,288.992,1.96742
0.0036,286.981,2.0809
0.0036,284.957,2.20669
0.0036,283.006,2.30786
0.0036,280.999,2.41197
0.0036,278.961,2.57722
0.0036,276.962,2.69928
0.0036,274.951,2.81788
0.0036,272.923,2.95621
0.0036,270.962,3.07256
0.0036,268.951,3.23458
0.0036,266.957,3.40379
0.0036,264.953,3.57759
0.0036,262.955,3.76339
0.0036,260.942,3.95004
0.0036,258.999,4.17586
0.0036,256.978,4.39432
0.0036,254.921,4.61026
0.0036,252.96,4.83556
0.0036,250.977,4.99513
0.0035,299.971,1.55877
0.0035,298.478,1.58272
0.0035,296.974,1.63443
0.0035,294.971,1.68645
0.0035,292.973,1.73926
0.0035,290.941,1.81801
0.0035,288.992,1.91305
0.0035,286.981,2.02335
0.0035,284.957,2.14524
0.0035,283.006,2.24402
0.0035,280.999,2.3453
0.0035,278.961,2.50591
0.0035,276.962,2.62471
0.0035,274.951,2.74012
0.0035,272.923,2.87481
0.0035,270.962,2.98808
0.0035,268.951,3.1456
0.0035,266.957,3.31025
0.0035,264.953,3.4793
0.0035,262.955,3.66004
0.0035,260.942,3.84164
0.0035,258.999,4.06119
0.0035,256.978,4.2736
0.0035,254.921,4.48363
0.0035,252.96,4.70243
0.0035,250.977,4.91709
0.0035,248.94,4.99999
0.0034,299.971,1.51418
0.0034,298.478,1.53756
0.0034,296.974,1.58804
0.0034,294.971,1.63854
0.0034,292.973,1.68978
0.0034,290.941,1.76632
0.0034,288.992,1.85869
0.0034,286.981,1.96583
0.0034,284.957,2.08367
0.0034,283.006,2.1801
0.0034,280.999,2.2787
0.0034,278.961,2.43451
0.0034,276.962,2.55013
0.0034,274.951,2.66246
0.0034,272.923,2.79335
0.0034,270.962,2.90356
0.0034,268.951,3.05657
0.0034,266.957,3.2167
0.0034,264.953,3.38102
0.0034,262.955,3.55668
0.0034,260.942,3.73319
0.0034,258.999,3.94645
0.0034,256.978,4.15287
0.0034,254.921,4.357
0.0034,252.96,4.56936
0.0034,250.977,4.78161
0.0034,248.94,4.97627
0.0033,299.971,1.46959
0.0033,298.478,1.4924
0.0033,296.974,1.54142
0.0033,294.971,1.59017
0.0033,292.973,1.6403
0.0033,290.941,1.71461
0.0033,288.992,1.80428
0.0033,286.981,1.90834
0.0033,284.957,2.02237
0.0033,283.006,2.11629
0.0033,280.999,2.21203
0.0033,278.961,2.36313
0.0033,276.962,2.47559
0.0033,274.951,2.58477
0.0033,272.923,2.71189
0.0033,270.962,2.819
0.0033,268.951,2.9675
0.0033,266.957,3.1231
0.0033,264.953,3.28268
0.0033,262.955,3.45326
0.0033,260.942,3.6247
0.0033,258.999,3.83165
0.0033,256.978,4.03209
0.0033,254.921,4.23031
0.0033,252.96,4.43642
0.0033,250.977,4.64231
0.0033,248.94,4.86162
0.0033,246.986,4.99714
0.0032,299.971,1.42501
0.0032,298.478,1.44723
0.0032,296.974,1.49486
0.0032,294.971,1.54202
0.0032,292.973,1.5908
0.0032,290.941,1.66291
0.0032,288.992,1.74986
0.0032,286.981,1.8508
0.0032,284.957,1.96115
0.0032,283.006,2.05238
0.0032,280.999,2.14536
0.0032,278.961,2.29188
0.0032,276.962,2.40101
0.0032,274.951,2.50697
0.0032,272.923,2.63041
0.0032,270.962,2.73441
0.0032,268.951,2.87843
0.0032,266.957,3.02946
0.0032,264.953,3.18431
0.0032,262.955,3.34977
0.0032,260.942,3.51617
0.0032,258.999,3.71683
0.0032,256.978,3.91125
0.0032,254.921,4.10348
0.0032,252.96,4.30332
0.0032,250.977,4.50316
0.0032,248.94,4.71581
0.0032,246.986,4.91872
0.0032,244.972,4.99999
0.0032,26.9582,4.99999
0.0032,24.993,4.99998
0.0032,22.9966,4.99991
0.0032,20.9647,4.99984
0.0032,18.9082,4.99986
0.0032,16.9406,4.99993
0.0032,14.9812,4.99998
0.0032,13.0028,4.99999
0.0031,299.971,1.38043
0.0031,298.478,1.40208
0.0031,296.974,1.44811
0.0031,294.971,1.49402
0.0031,292.973,1.54131
0.0031,290.941,1.61119
0.0031,288.992,1.69543
0.0031,286.981,1.79326
0.0031,284.957,1.8999
0.0031,283.006,1.98852
0.0031,280.999,2.07868
0.0031,278.961,2.22053
0.0031,276.962,2.32641
0.0031,274.951,2.42932
0.0031,272.923,2.54888
0.0031,270.962,2.64978
0.0031,268.951,2.78931
0.0031,266.957,2.93579
0.0031,264.953,3.08587
0.0031,262.955,3.24622
0.0031,260.942,3.40758
0.0031,258.999,3.60204
0.0031,256.978,3.79035
0.0031,254.921,3.97655
0.0031,252.96,4.17025
0.0031,250.977,4.36382
0.0031,248.94,4.57005
0.0031,246.986,4.76782
0.0031,244.972,4.96253
0.0031,36.9269,4.99999
0.0031,34.9873,4.99991
0.0031,33.0072,4.99791
0.0031,30.9605,4.98019
0.0031,28.9819,4.95173
0.0031,26.9582,4.92579
0.0031,24.993,4.90696
0.0031,22.9966,4.89363
0.0031,20.9647,4.88695
0.0031,18.9082,4.8878
0.0031,16.9406,4.89622
0.0031,14.9812,4.9117
0.0031,13.0028,4.9343
0.0031,10.9915,4.9644
0.0031,8.93917,4.99288
0.0031,6.97176,4.99958
0.0031,5.00674,4.99997
0.003,299.971,1.33586
0.003,298.478,1.35692
0.003,296.974,1.40144
0.003,294.971,1.44584
0.003,292.973,1.49181
0.003,290.941,1.55947
0.003,288.992,1.64098
0.003,286.981,1.73571
0.003,284.957,1.83858
0.003,283.006,1.92463
0.003,280.999,2.01206
0.003,278.961,2.14921
0.003,276.962,2.25182
0.003,274.951,2.35146
0.003,272.923,2.4673
0.003,270.962,2.5651
0.003,268.951,2.70013
0.003,266.957,2.84206
0.003,264.953,2.98736
0.003,262.955,3.14265
0.003,260.942,3.29895
0.003,258.999,3.48707
0.003,256.978,3.66942
0.003,254.921,3.84957
0.003,252.96,4.03712
0.003,250.977,4.22462
0.003,248.94,4.42428
0.003,246.986,4.61561
0.003,244.972,4.81959
0.003,242.955,4.98625
0.003,42.9796,4.99995
0.003,40.9905,4.99852
0.003,38.952,4.97488
0.003,36.9269,4.93074
0.003,34.9873,4.89202
0.003,33.0072,4.85491
0.003,30.9605,4.82142
0.003,28.9819,4.79342
0.003,26.9582,4.76829
0.003,24.993,4.75003
0.003,22.9966,4.73714
0.003,20.9647,4.73072
0.003,18.9082,4.73163
0.003,16.9406,4.7399
0.003,14.9812,4.75511
0.003,13.0028,4.77728
0.003,10.9915,4.80665
0.003,8.93917,4.84042
0.003,6.97176,4.87445
0.003,5.00674,4.90453
0.0029,299.971,1.29126
0.0029,298.478,1.31177
0.0029,296.974,1.35466
0.0029,294.971,1.39772
0.0029,292.973,1.44226
0.0029,290.941,1.50772
0.0029,288.992,1.58652
0.0029,286.981,1.67813
0.0029,284.957,1.77727
0.0029,283.006,1.86079
0.0029,280.999,1.94537
0.0029,278.961,2.07786
0.0029,276.962,2.1772
0.0029,274.951,2.27368
0.0029,272.923,2.38569
0.0029,270.962,2.48038
0.0029,268.951,2.61094
0.0029,266.957,2.74825
0.0029,264.953,2.88876
0.0029,262.955,3.039
0.0029,260.942,3.19023
0.0029,258.999,3.37212
0.0029,256.978,3.5484
0.0029,254.921,3.72263
0.0029,252.96,3.90396
0.0029,250.977,4.08526
0.0029,248.94,4.27841
0.0029,246.986,4.46336
0.0029,244.972,4.66052
0.0029,242.955,4.8582
0.0029,240.985,4.99506
0.0029,50.9797,4.99999
0.0029,48.9552,4.99981
0.0029,46.9802,4.99236
0.0029,44.9927,4.95155
0.0029,42.9796,4.9026
0.0029,40.9905,4.85642
0.0029,38.952,4.811
0.0029,36.9269,4.7679
0.0029,34.9873,4.73039
0.0029,33.0072,4.6944
0.0029,30.9605,4.66198
0.0029,28.9819,4.63483
0.0029,26.9582,4.6105
0.0029,24.993,4.59285
0.0029,22.9966,4.5804
0.0029,20.9647,4.57426
0.0029,18.9082,4.57527
0.0029,16.9406,4.58341
0.0029,14.9812,4.59834
0.0029,13.0028,4.62013
0.0029,10.9915,4.64891
0.0029,8.93917,4.68206
0.0029,6.97176,4.71549
0.0029,5.00674,4.74504
0.0028,299.971,1.24671
0.0028,298.478,1.2666
0.0028,296.974,1.30802
0.0028,294.971,1.3497
0.0028,292.973,1.39273
0.0028,290.941,1.45596
0.0028,288.992,1.53204
0.0028,286.981,1.62054
0.0028,284.957,1.716
0.0028,283.006,1.79691
0.0028,280.999,1.87872
0.0028,278.961,2.00651
0.0028,276.962,2.10257
0.0028,274.951,2.1958
0.0028,272.923,2.30398
0.0028,270.962,2.3956
0.0028,268.951,2.52168
0.0028,266.957,2.65442
0.0028,264.953,2.7901
0.0028,262.955,2.93534
0.0028,260.942,3.08143
0.0028,258.999,3.25716
0.0028,256.978,3.42724
0.0028,254.921,3.59564
0.0028,252.96,3.77072
0.0028,250.977,3.94591
0.0028,248.94,4.13244
0.0028,246.986,4.31107
0.0028,244.972,4.50149
0.0028,242.955,4.69225
0.0028,240.985,4.87928
0.0028,238.935,4.99908
0.0028,56.9708,4.99998
0.0028,54.9904,4.99921
0.0028,52.958,4.97922
0.0028,50.9797,4.93043
0.0028,48.9552,4.87907
0.0028,46.9802,4.8305
0.0028,44.9927,4.78247
0.0028,42.9796,4.73509
0.0028,40.9905,4.69041
0.0028,38.952,4.64645
0.0028,36.9269,4.6048
0.0028,34.9873,4.56848
0.0028,33.0072,4.53364
0.0028,30.9605,4.5023
0.0028,28.9819,4.47602
0.0028,26.9582,4.45252
0.0028,24.993,4.43548
0.0028,22.9966,4.42349
0.0028,20.9647,4.41762
0.0028,18.9082,4.41872
0.0028,16.9406,4.4268
0.0028,14.9812,4.44142
0.0028,13.0028,4.46277
0.0028,10.9915,4.49104
0.0028,8.93917,4.52355
0.0028,6.97176,4.55648
0.0028,5.00674,4.58559
0.0027,299.971,1.20216
0.0027,298.478,1.22142
0.0027,296.974,1.26148
0.0027,294.971,1.30157
0.0027,292.973,1.34316
0.0027,290.941,1.40418
0.0027,288.992,1.47757
0.0027,286.981,1.56294
0.0027,284.957,1.65481
0.0027,283.006,1.73305
0.0027,280.999,1.812
0.0027,278.961,1.93518
0.0027,276.962,2.0279
0.0027,274.951,2.11798
0.0027,272.923,2.22225
0.0027,270.962,2.31076
0.0027,268.951,2.4324
0.0027,266.957,2.56054
0.0027,264.953,2.69129
0.0027,262.955,2.83161
0.0027,260.942,2.9726
0.0027,258.999,3.14206
0.0027,256.978,3.306
0.0027,254.921,3.46861
0.0027,252.96,3.63744
0.0027,250.977,3.80653
0.0027,248.94,3.98655
0.0027,246.986,4.15874
0.0027,244.972,4.34241
0.0027,242.955,4.5263
0.0027,240.985,4.70659
0.0027,238.935,4.90133
0.0027,236.979,4.99925
0.0027,64.952,4.99999
0.0027,62.9572,4.99988
0.0027,60.9579,4.99507
0.0027,58.9592,4.95801
0.0027,56.9708,4.9047
0.0027,54.9904,4.85496
0.0027,52.958,4.80449
0.0027,50.9797,4.75607
0.0027,48.9552,4.70643
0.0027,46.9802,4.65948
0.0027,44.9927,4.61309
0.0027,42.9796,4.56727
0.0027,40.9905,4.52409
0.0027,38.952,4.48164
0.0027,36.9269,4.44143
0.0027,34.9873,4.40631
0.0027,33.0072,4.37265
0.0027,30.9605,4.34239
0.0027,28.9819,4.31696
0.0027,26.9582,4.29429
0.0027,24.993,4.27786
0.0027,22.9966,4.26634
0.0027,20.9647,4.26078
0.0027,18.9082,4.26198
0.0027,16.9406,4.26995
0.0027,14.9812,4.28428
0.0027,13.0028,4.30525
0.0027,10.9915,4.33292
0.0027,8.93917,4.36491
0.0027,6.97176,4.39729
0.0027,5.00674,4.42608
0.0026,299.971,1.1576
0.0026,298.478,1.17626
0.0026,296.974,1.21448
0.0026,294.971,1.25346
0.0026,292.973,1.29359
0.0026,290.941,1.3524
0.0026,288.992,1.42306
0.0026,286.981,1.50531
0.0026,284.957,1.5935
0.0026,283.006,1.66911
0.0026,280.999,1.74518
0.0026,278.961,1.86381
0.0026,276.962,1.9532
0.0026,274.951,2.04009
0.0026,272.923,2.14048
0.0026,270.962,2.2259
0.0026,268.951,2.34304
0.0026,266.957,2.46659
0.0026,264.953,2.59247
0.0026,262.955,2.72772
0.0026,260.942,2.86372
0.0026,258.999,3.02686
0.0026,256.978,3.18463
0.0026,254.921,3.34155
0.0026,252.96,3.50415
0.0026,250.977,3.66713
0.0026,248.94,3.8404
0.0026,246.986,4.00634
0.0026,244.972,4.18324
0.0026,242.955,4.36035
0.0026,240.985,4.53405
0.0026,238.935,4.72161
0.0026,236.979,4.89136
0.0026,234.963,4.9987
0.0026,70.9531,4.99994
0.0026,68.9498,4.99824
0.0026,66.9715,4.97346
0.0026,64.952,4.92394
0.0026,62.9572,4.87496
0.0026,60.9579,4.82504
0.0026,58.9592,4.77633
0.0026,56.9708,4.72487
0.0026,54.9904,4.67687
0.0026,52.958,4.62814
0.0026,50.9797,4.58143
0.0026,48.9552,4.53352
0.0026,46.9802,4.48819
0.0026,44.9927,4.44344
0.0026,42.9796,4.39923
0.0026,40.9905,4.35758
0.0026,38.952,4.31659
0.0026,36.9269,4.27779
0.0026,34.9873,4.2439
0.0026,33.0072,4.21144
0.0026,30.9605,4.18224
0.0026,28.9819,4.15769
0.0026,26.9582,4.13587
0.0026,24.993,4.12006
0.0026,22.9966,4.109
0.0026,20.9647,4.10373
0.0026,18.9082,4.10502
0.0026,16.9406,4.11292
0.0026,14.9812,4.12699
0.0026,13.0028,4.14755
0.0026,10.9915,4.17462
0.0026,8.93917,4.20599
0.0026,6.97176,4.23797
0.0026,5.00674,4.2663
0.0025,299.971,1.11306
0.0025,298.478,1.1311
0.0025,296.974,1.16791
0.0025,294.971,1.20533
0.0025,292.973,1.24397
0.0025,290.941,1.30057
0.0025,288.992,1.36854
0.0025,286.981,1.44766
0.0025,284.957,1.53239
0.0025,283.006,1.60515
0.0025,280.999,1.67841
0.0025,278.961,1.79242
0.0025,276.962,1.87847
0.0025,274.951,1.96199
0.0025,272.923,2.05864
0.0025,270.962,2.14096
0.0025,268.951,2.25363
0.0025,266.957,2.37257
0.0025,264.953,2.49357
0.0025,262.955,2.62369
0.0025,260.942,2.75466
0.0025,258.999,2.91155
0.0025,256.978,3.06316
0.0025,254.921,3.21433
0.0025,252.96,3.37057
0.0025,250.977,3.52746
0.0025,248.94,3.6942
0.0025,246.986,3.85378
0.0025,244.972,4.02395
0.0025,242.955,4.19426
0.0025,240.985,4.36144
0.0025,238.935,4.54172
0.0025,236.979,4.7049
0.0025,234.963,4.87765
0.0025,232.898,4.98786
0.0025,80.9685,4.99999
0.0025,78.9726,4.99993
0.0025,76.9484,4.99814
0.0025,74.9513,4.97386
0.0025,72.9737,4.92801
0.0025,70.9531,4.87904
0.0025,68.9498,4.83177
0.0025,66.9715,4.78465
0.0025,64.952,4.73655
0.0025,62.9572,4.68937
0.0025,60.9579,4.64123
0.0025,58.9592,4.59429
0.0025,56.9708,4.54469
0.0025,54.9904,4.49846
0.0025,52.958,4.45149
0.0025,50.9797,4.4065
0.0025,48.9552,4.36035
0.0025,46.9802,4.31667
0.0025,44.9927,4.27355
0.0025,42.9796,4.23096
0.0025,40.9905,4.19081
0.0025,38.952,4.15132
0.0025,36.9269,4.11395
0.0025,34.9873,4.08128
0.0025,33.0072,4.05003
0.0025,30.9605,4.0219
0.0025,28.9819,3.99823
0.0025,26.9582,3.97727
0.0025,24.993,3.96203
0.0025,22.9966,3.95145
0.0025,20.9647,3.94647
0.0025,18.9082,3.94786
0.0025,16.9406,3.95563
0.0025,14.9812,3.96942
0.0025,13.0028,3.98957
0.0025,10.9915,4.01603
0.0025,8.93917,4.04674
0.0025,6.97176,4.0781
0.0025,5.00674,4.10601
0.0024,299.971,1.06853
0.0024,298.478,1.08592
0.0024,296.974,1.12109
0.0024,294.971,1.15726
0.0024,292.973,1.1943
0.0024,290.941,1.24874
0.0024,288.992,1.314
0.0024,286.981,1.39
0.0024,284.957,1.47119
0.0024,283.006,1.54123
0.0024,280.999,1.61155
0.0024,278.961,1.72103
0.0024,276.962,1.80372
0.0024,274.951,1.88402
0.0024,272.923,1.97681
0.0024,270.962,2.05597
0.0024,268.951,2.16418
0.0024,266.957,2.27849
0.0024,264.953,2.39464
0.0024,262.955,2.51964
0.0024,260.942,2.6455
0.0024,258.999,2.79613
0.0024,256.978,2.94172
0.0024,254.921,3.08702
0.0024,252.96,3.23698
0.0024,250.977,3.38776
0.0024,248.94,3.54792
0.0024,246.986,3.70115
0.0024,244.972,3.86454
0.0024,242.955,4.02814
0.0024,240.985,4.18868
0.0024,238.935,4.36178
0.0024,236.979,4.51845
0.0024,234.963,4.68418
0.0024,232.898,4.82319
0.0024,230.954,4.9673
0.0024,228.971,4.99999
0.0024,88.9561,4.99998
0.0024,86.9607,4.99958
0.0024,84.9714,4.99407
0.0024,82.9678,4.95852
0.0024,80.9685,4.91389
0.0024,78.9726,4.86922
0.0024,76.9484,4.82335
0.0024,74.9513,4.77754
0.0024,72.9737,4.73299
0.0024,70.9531,4.6859
0.0024,68.9498,4.64043
0.0024,66.9715,4.59509
0.0024,64.952,4.54886
0.0024,62.9572,4.50343
0.0024,60.9579,4.4571
0.0024,58.9592,4.41197
0.0024,56.9708,4.36426
0.0024,54.9904,4.31981
0.0024,52.958,4.2746
0.0024,50.9797,4.23134
0.0024,48.9552,4.18693
0.0024,46.9802,4.14491
0.0024,44.9927,4.10343
0.0024,42.9796,4.06246
0.0024,40.9905,4.02384
0.0024,38.952,3.98584
0.0024,36.9269,3.94985
0.0024,34.9873,3.91844
0.0024,33.0072,3.88839
0.0024,30.9605,3.86133
0.0024,28.9819,3.83854
0.0024,26.9582,3.81841
0.0024,24.993,3.80379
0.0024,22.9966,3.79368
0.0024,20.9647,3.78896
0.0024,18.9082,3.79043
0.0024,16.9406,3.79809
0.0024,14.9812,3.81155
0.0024,13.0028,3.83128
0.0024,10.9915,3.8571
0.0024,8.93917,3.88719
0.0024,6.97176,3.91788
0.0024,5.00674,3.94542
0.0023,299.971,1.02401
0.0023,298.478,1.04074
0.0023,296.974,1.07433
0.0023,294.971,1.10922
0.0023,292.973,1.14465
0.0023,290.941,1.1969
0.0023,288.992,1.25941
0.0023,286.981,1.33231
0.0023,284.957,1.41003
0.0023,283.006,1.47725
0.0023,280.999,1.54471
0.0023,278.961,1.64959
0.0023,276.962,1.72893
0.0023,274.951,1.80593
0.0023,272.923,1.89487
0.0023,270.962,1.9709
0.0023,268.951,2.07468
0.0023,266.957,2.18435
0.0023,264.953,2.29565
0.0023,262.955,2.41552
0.0023,260.942,2.53627
0.0023,258.999,2.68057
0.0023,256.978,2.82013
0.0023,254.921,2.95965
0.0023,252.96,3.10328
0.0023,250.977,3.24797
0.0023,248.94,3.40155
0.0023,246.986,3.54844
0.0023,244.972,3.70506
0.0023,242.955,3.8619
0.0023,240.985,4.01588
0.0023,238.935,4.18177
0.0023,236.979,4.33192
0.0023,234.963,4.49072
0.0023,232.898,4.62402
0.0023,230.954,4.77186
0.0023,228.971,4.92249
0.0023,226.917,4.99954
0.0023,100.978,4.99999
0.0023,98.992,4.99998
