I,T,Uraw
0.00094,186.913,3.43308
0.00094,184.979,3.43577
0.00094,182.904,3.43664
0.00094,180.874,3.43536
0.00094,178.945,3.43194
0.00094,176.959,3.4268
0.00094,174.933,3.41979
0.00094,172.907,3.41102
0.00094,170.917,3.40065
0.00094,168.894,3.38957
0.00094,166.86,3.37742
0.00094,164.817,3.36382
0.00094,162.854,3.35008
0.00094,160.911,3.33582
0.00094,158.898,3.32026
0.00094,156.855,3.30396
0.00094,154.912,3.2877
0.00094,152.962,3.27078
0.00094,150.901,3.25297
0.00094,148.878,3.23461
0.00094,146.942,3.21709
0.00094,144.959,3.19842
0.00094,142.924,3.17912
0.00094,140.889,3.16004
0.00094,138.947,3.14067
0.00094,136.968,3.12145
0.00094,134.913,3.10097
0.00094,132.864,3.08054
0.00094,130.931,3.06099
0.00094,128.969,3.0406
0.00094,126.893,3.01987
0.00094,124.858,2.99852
0.00094,122.916,2.97841
0.00094,120.944,2.95792
0.00094,118.891,2.93613
0.00094,116.86,2.91412
0.00094,114.906,2.89368
0.00094,112.93,2.87247
0.00094,110.978,2.85087
0.00094,108.925,2.82838
0.00094,106.844,2.80541
0.00094,104.881,2.78398
0.00094,102.922,2.76218
0.00094,100.931,2.73981
0.00094,98.9394,2.71728
0.00094,96.9527,2.69481
0.00094,94.9644,2.67184
0.00094,92.8958,2.64831
0.00094,90.905,2.62527
0.00094,88.9792,2.60301
0.00094,86.9747,2.57959
0.00094,84.9062,2.55531
0.00094,82.8944,2.53134
0.00094,80.9837,2.5091
0.00094,78.9669,2.4846
0.00094,76.9817,2.46131
0.00094,74.9595,2.43684
0.00094,72.908,2.41252
0.00094,70.9011,2.38804
0.00094,68.871,2.36362
0.00094,66.8638,2.33929
0.00094,64.8214,2.31478
0.00094,62.8736,2.29114
0.00094,60.9291,2.26806
0.00094,58.9282,2.24419
0.00094,56.9862,2.22044
0.00094,54.8844,2.19592
0.00094,52.9058,2.17291
0.00094,50.9485,2.15037
0.00094,48.9351,2.12774
0.00094,46.9241,2.10539
0.00094,44.8794,2.08314
0.00094,42.8394,2.06192
0.00094,40.8294,2.04176
0.00094,38.8787,2.02324
0.00094,36.898,2.00547
0.00094,34.8924,1.98897
0.00094,32.933,1.97423
0.00094,30.8959,1.96057
0.00094,28.8681,1.94897
0.00094,26.934,1.94004
0.00094,24.9282,1.9333
0.00094,22.9312,1.9294
0.00094,20.9548,1.92881
0.00094,18.9072,1.93177
0.00094,16.9772,1.93826
0.00094,14.9715,1.94877
0.00094,12.9542,1.96335
0.00094,10.9079,1.98184
0.00094,8.8473,2.00321
0.00094,6.86769,2.02471
0.00094,4.87615,2.04474
0.00092,299.968,0.485498
0.00092,298.466,0.503877
0.00092,296.953,0.52323
0.00092,294.972,0.550112
0.00092,292.937,0.578519
0.00092,290.953,0.607804
0.00092,288.911,0.639982
0.00092,286.884,0.674033
0.00092,284.945,0.708202
0.00092,282.92,0.745016
0.00092,280.956,0.783349
0.00092,278.945,0.825368
0.00092,276.954,0.868354
0.00092,274.93,0.913846
0.00092,272.895,0.962899
0.00092,270.877,1.01462
0.00092,268.831,1.0701
0.00092,266.875,1.12263
0.00092,264.928,1.17954
0.00092,262.955,1.24044
0.00092,260.923,1.30485
0.00092,258.884,1.37077
0.00092,256.924,1.43744
0.00092,254.914,1.50791
0.00092,252.949,1.57849
0.00092,250.919,1.65383
0.00092,248.839,1.73156
0.00092,246.869,1.80814
0.00092,244.894,1.8884
0.00092,242.921,1.96658
0.00092,240.907,2.04607
0.00092,238.96,2.12494
0.00092,236.895,2.20875
0.00092,234.847,2.29094
0.00092,232.854,2.37101
0.00092,230.868,2.44659
0.00092,228.852,2.5252
0.00092,226.895,2.59686
0.00092,224.949,2.66937
0.00092,222.922,2.73805
0.00092,220.938,2.80445
0.00092,218.98,2.86552
0.00092,216.934,2.92507
0.00092,214.893,2.98411
0.00092,212.951,3.03257
0.00092,210.919,3.08103
0.00092,208.878,3.12648
0.00092,206.905,3.16454
0.00092,204.902,3.2005
0.00092,202.891,3.23184
0.00092,200.922,3.25978
0.00092,198.956,3.28366
0.00092,196.923,3.30485
0.00092,194.927,3.32186
0.00092,192.957,3.33583
0.00092,190.903,3.34743
0.00092,188.853,3.35506
0.00092,186.913,3.36034
0.00092,184.979,3.36295
0.00092,182.904,3.36382
0.00092,180.874,3.36257
0.00092,178.945,3.35923
0.00092,176.959,3.35421
0.00092,174.933,3.34735
0.00092,172.907,3.33879
0.00092,170.917,3.32863
0.00092,168.894,3.31777
0.00092,166.86,3.30587
0.00092,164.817,3.2926
0.00092,162.854,3.27913
0.00092,160.911,3.26519
0.00092,158.898,3.24997
0.00092,156.855,3.234
0.00092,154.912,3.21809
0.00092,152.962,3.20155
0.00092,150.901,3.1841
0.00092,148.878,3.16615
0.00092,146.942,3.14899
0.00092,144.959,3.1307
0.00092,142.924,3.11181
0.00092,140.889,3.09311
0.00092,138.947,3.07417
0.00092,136.968,3.05535
0.00092,134.913,3.0353
0.00092,132.864,3.01534
0.00092,130.931,2.99616
0.00092,128.969,2.97622
0.00092,126.893,2.95592
0.00092,124.858,2.93501
0.00092,122.916,2.91531
0.00092,120.944,2.89524
0.00092,118.891,2.87391
0.00092,116.86,2.85236
0.00092,114.906,2.83234
0.00092,112.93,2.81157
0.00092,110.978,2.79042
0.00092,108.925,2.76836
0.00092,106.844,2.74589
0.00092,104.881,2.72489
0.00092,102.922,2.70354
0.00092,100.931,2.68164
0.00092,98.9394,2.65958
0.00092,96.9527,2.63756
0.00092,94.9644,2.61507
0.00092,92.8958,2.59201
0.00092,90.905,2.56945
0.00092,88.9792,2.54764
0.00092,86.9747,2.52471
0.00092,84.9062,2.50094
0.00092,82.8944,2.47745
0.00092,80.9837,2.45567
0.00092,78.9669,2.43167
0.00092,76.9817,2.40886
0.00092,74.9595,2.38489
0.00092,72.908,2.36106
0.00092,70.9011,2.33711
0.00092,68.871,2.31319
0.00092,66.8638,2.28939
0.00092,64.8214,2.2654
0.00092,62.8736,2.24224
0.00092,60.9291,2.21963
0.00092,58.9282,2.19627
0.00092,56.9862,2.17302
0.00092,54.8844,2.14902
0.00092,52.9058,2.12647
0.00092,50.9485,2.10441
0.00092,48.9351,2.08226
0.00092,46.9241,2.06039
0.00092,44.8794,2.03861
0.00092,42.8394,2.01783
0.00092,40.8294,1.99808
0.00092,38.8787,1.97997
0.00092,36.898,1.96257
0.00092,34.8924,1.94643
0.00092,32.933,1.932
0.00092,30.8959,1.91863
0.00092,28.8681,1.90727
0.00092,26.934,1.89853
0.00092,24.9282,1.89193
0.00092,22.9312,1.88812
0.00092,20.9548,1.88755
0.00092,18.9072,1.89044
0.00092,16.9772,1.89682
0.00092,14.9715,1.90711
0.00092,12.9542,1.92141
0.00092,10.9079,1.93953
0.00092,8.8473,1.9605
0.00092,6.86769,1.9816
0.00092,4.87615,2.00129
0.0009,299.968,0.474945
0.0009,298.466,0.492912
0.0009,296.953,0.511861
0.0009,294.972,0.572964
0.0009,292.937,0.565956
0.0009,290.953,0.594602
0.0009,288.911,0.626075
0.0009,286.884,0.659389
0.0009,284.945,0.692808
0.0009,282.92,0.72884
0.0009,280.956,0.766323
0.0009,278.945,0.807414
0.0009,276.954,0.849487
0.0009,274.93,0.894014
0.0009,272.895,0.941995
0.0009,270.877,0.9926
0.0009,268.831,1.04686
0.0009,266.875,1.09824
0.0009,264.928,1.15394
0.0009,262.955,1.21354
0.0009,260.923,1.2765
0.0009,258.884,1.341
0.0009,256.924,1.40628
0.0009,254.914,1.47519
0.0009,252.949,1.54422
0.0009,250.919,1.61794
0.0009,248.839,1.69396
0.0009,246.869,1.76886
0.0009,244.894,1.84742
0.0009,242.921,1.92393
0.0009,240.907,2.00166
0.0009,238.96,2.07887
0.0009,236.895,2.16086
0.0009,234.847,2.24125
0.0009,232.854,2.31959
0.0009,230.868,2.39355
0.0009,228.852,2.47045
0.0009,226.895,2.54056
0.0009,224.949,2.61154
0.0009,222.922,2.6787
0.0009,220.938,2.74366
0.0009,218.98,2.80343
0.0009,216.934,2.86172
0.0009,214.893,2.91944
0.0009,212.951,2.96687
0.0009,210.919,3.01428
0.0009,208.878,3.05875
0.0009,206.905,3.09594
0.0009,204.902,3.13117
0.0009,202.891,3.16181
0.0009,200.922,3.18916
0.0009,198.956,3.21253
0.0009,196.923,3.23324
0.0009,194.927,3.24991
0.0009,192.957,3.26357
0.0009,190.903,3.27492
0.0009,188.853,3.28241
0.0009,186.913,3.28757
0.0009,184.979,3.29013
0.0009,182.904,3.29099
0.0009,180.874,3.28977
0.0009,178.945,3.2865
0.0009,176.959,3.2816
0.0009,174.933,3.27487
0.0009,172.907,3.26651
0.0009,170.917,3.25658
0.0009,168.894,3.24596
0.0009,166.86,3.23432
0.0009,164.817,3.22133
0.0009,162.854,3.20817
0.0009,160.911,3.19454
0.0009,158.898,3.17963
0.0009,156.855,3.16402
0.0009,154.912,3.14847
0.0009,152.962,3.13227
0.0009,150.901,3.1152
0.0009,148.878,3.09763
0.0009,146.942,3.08083
0.0009,144.959,3.06296
0.0009,142.924,3.04447
0.0009,140.889,3.0262
0.0009,138.947,3.00764
0.0009,136.968,2.98924
0.0009,134.913,2.96962
0.0009,132.864,2.95008
0.0009,130.931,2.93131
0.0009,128.969,2.91179
0.0009,126.893,2.89193
0.0009,124.858,2.87147
0.0009,122.916,2.85216
0.0009,120.944,2.83256
0.0009,118.891,2.81165
0.0009,116.86,2.79058
0.0009,114.906,2.77096
0.0009,112.93,2.75063
0.0009,110.978,2.72993
0.0009,108.925,2.70832
0.0009,106.844,2.68634
0.0009,104.881,2.66578
0.0009,102.922,2.64488
0.0009,100.931,2.62344
0.0009,98.9394,2.60184
0.0009,96.9527,2.58029
0.0009,94.9644,2.55827
0.0009,92.8958,2.53569
0.0009,90.905,2.51361
0.0009,88.9792,2.49224
0.0009,86.9747,2.46981
0.0009,84.9062,2.44654
0.0009,82.8944,2.42352
0.0009,80.9837,2.40221
0.0009,78.9669,2.37871
0.0009,76.9817,2.35637
0.0009,74.9595,2.33294
0.0009,72.908,2.3096
0.0009,70.9011,2.28618
0.0009,68.871,2.26276
0.0009,66.8638,2.23948
0.0009,64.8214,2.21599
0.0009,62.8736,2.19333
0.0009,60.9291,2.17119
0.0009,58.9282,2.14832
0.0009,56.9862,2.12558
0.0009,54.8844,2.10211
0.0009,52.9058,2.08004
0.0009,50.9485,2.05844
0.0009,48.9351,2.03677
0.0009,46.9241,2.01536
0.0009,44.8794,1.99404
0.0009,42.8394,1.97374
0.0009,40.8294,1.95441
0.0009,38.8787,1.9367
0.0009,36.898,1.91967
0.0009,34.8924,1.90388
0.0009,32.933,1.88976
0.0009,30.8959,1.87667
0.0009,28.8681,1.86556
0.0009,26.934,1.85701
0.0009,24.9282,1.85053
0.0009,22.9312,1.84682
0.0009,20.9548,1.84627
0.0009,18.9072,1.84911
0.0009,16.9772,1.85535
0.0009,14.9715,1.86547
0.0009,12.9542,1.87948
0.0009,10.9079,1.89726
0.0009,8.8473,1.91782
0.0009,6.86769,1.93852
0.0009,4.87615,1.95787
0.00088,299.968,0.464394
0.00088,298.466,0.481945
0.00088,296.953,0.500494
0.00088,294.972,0.526321
0.00088,292.937,0.553394
0.00088,290.953,0.581404
0.00088,288.911,0.612168
0.00088,286.884,0.644749
0.00088,284.945,0.677413
0.00088,282.92,0.712665
0.00088,280.956,0.749298
0.00088,278.945,0.789462
0.00088,276.954,0.830624
0.00088,274.93,0.874182
0.00088,272.895,0.921089
0.00088,270.877,0.97058
0.00088,268.831,1.02362
0.00088,266.875,1.07386
0.00088,264.928,1.12835
0.00088,262.955,1.18663
0.00088,260.923,1.24816
0.00088,258.884,1.31122
0.00088,256.924,1.37512
0.00088,254.914,1.44246
0.00088,252.949,1.50995
0.00088,250.919,1.58205
0.00088,248.839,1.65637
0.00088,246.869,1.7296
0.00088,244.894,1.80644
0.00088,242.921,1.88127
0.00088,240.907,1.95725
0.00088,238.96,2.03279
0.00088,236.895,2.11299
0.00088,234.847,2.19156
0.00088,232.854,2.26818
0.00088,230.868,2.34049
0.00088,228.852,2.41569
0.00088,226.895,2.48425
0.00088,224.949,2.5537
0.00088,222.922,2.61935
0.00088,220.938,2.68287
0.00088,218.98,2.74132
0.00088,216.934,2.79834
0.00088,214.893,2.85477
0.00088,212.951,2.90117
0.00088,210.919,2.94752
0.00088,208.878,2.99101
0.00088,206.905,3.02736
0.00088,204.902,3.06182
0.00088,202.891,3.09176
0.00088,200.922,3.11851
0.00088,198.956,3.14139
0.00088,196.923,3.16165
0.00088,194.927,3.17793
0.00088,192.957,3.19129
0.00088,190.903,3.20242
0.00088,188.853,3.20973
0.00088,186.913,3.21477
0.00088,184.979,3.21729
0.00088,182.904,3.21813
0.00088,180.874,3.21694
0.00088,178.945,3.21375
0.00088,176.959,3.20896
0.00088,174.933,3.20239
0.00088,172.907,3.19422
0.00088,170.917,3.18451
0.00088,168.894,3.17413
0.00088,166.86,3.16275
0.00088,164.817,3.15006
0.00088,162.854,3.13717
0.00088,160.911,3.12384
0.00088,158.898,3.10926
0.00088,156.855,3.09399
0.00088,154.912,3.07879
0.00088,152.962,3.06298
0.00088,150.901,3.04627
0.00088,148.878,3.02911
0.00088,146.942,3.01268
0.00088,144.959,2.9952
0.00088,142.924,2.97714
0.00088,140.889,2.95925
0.00088,138.947,2.9411
0.00088,136.968,2.92311
0.00088,134.913,2.9039
0.00088,132.864,2.8848
0.00088,130.931,2.86642
0.00088,128.969,2.84734
0.00088,126.893,2.82792
0.00088,124.858,2.80789
0.00088,122.916,2.78906
0.00088,120.944,2.76981
0.00088,118.891,2.74938
0.00088,116.86,2.72875
0.00088,114.906,2.70956
0.00088,112.93,2.68967
0.00088,110.978,2.66942
0.00088,108.925,2.64827
