I,T,Uraw
-8.4e-06,264.936,-0.331025
-8.4e-06,259.943,-0.336595
-8.4e-06,254.925,-0.342696
-8.4e-06,249.941,-0.349303
-8.4e-06,242.205,-0.63546
-9.6e-06,314.942,-0.350653
-9.6e-06,310.026,-0.349887
-9.6e-06,304.968,-0.349622
-9.6e-06,299.929,-0.350112
-9.6e-06,294.951,-0.351776
-9.6e-06,289.928,-0.354632
-9.6e-06,284.937,-0.358291
-9.6e-06,279.929,-0.362498
-9.6e-06,274.937,-0.367226
-9.6e-06,269.922,-0.372502
-9.6e-06,264.936,-0.378288
-9.6e-06,259.943,-0.384651
-9.6e-06,254.925,-0.391621
-9.6e-06,249.941,-0.399176
-9.6e-06,242.205,-0.684197
-1.08e-05,314.942,-0.394459
-1.08e-05,310.026,-0.393601
-1.08e-05,304.968,-0.393307
-1.08e-05,299.929,-0.393854
-1.08e-05,294.951,-0.395726
-1.08e-05,289.928,-0.398939
-1.08e-05,284.937,-0.403058
-1.08e-05,279.929,-0.407791
-1.08e-05,274.937,-0.413112
-1.08e-05,269.922,-0.419046
-1.08e-05,264.936,-0.425549
-1.08e-05,259.943,-0.432709
-1.08e-05,254.925,-0.440556
-1.08e-05,249.941,-0.449059
-1.08e-05,242.205,-0.73294
-1.2e-05,314.942,-0.438268
-1.2e-05,310.026,-0.437309
-1.2e-05,304.968,-0.436982
-1.2e-05,299.929,-0.437597
-1.2e-05,294.951,-0.439677
-1.2e-05,289.928,-0.443246
-1.2e-05,284.937,-0.447821
-1.2e-05,279.929,-0.453084
-1.2e-05,274.937,-0.458991
-1.2e-05,269.922,-0.465581
-1.2e-05,264.936,-0.47281
-1.2e-05,259.943,-0.480763
-1.2e-05,254.925,-0.489483
-1.2e-05,249.941,-0.498936
-1.2e-05,242.205,-0.781678
-1.32e-05,314.942,-0.482068
-1.32e-05,310.026,-0.481018
-1.32e-05,304.968,-0.480666
-1.32e-05,299.929,-0.481331
-1.32e-05,294.951,-0.483626
-1.32e-05,289.928,-0.487558
-1.32e-05,284.937,-0.492578
-1.32e-05,279.929,-0.498372
-1.32e-05,274.937,-0.504868
-1.32e-05,269.922,-0.512116
-1.32e-05,264.936,-0.520071
-1.32e-05,259.943,-0.528814
-1.32e-05,254.925,-0.538406
-1.32e-05,249.941,-0.548809
-1.32e-05,242.205,-0.830415
-1.44e-05,314.942,-0.525866
-1.44e-05,310.026,-0.524725
-1.44e-05,304.968,-0.524342
-1.44e-05,299.929,-0.525067
-1.44e-05,294.951,-0.52757
-1.44e-05,289.928,-0.531862
-1.44e-05,284.937,-0.53734
-1.44e-05,279.929,-0.54366
-1.44e-05,274.937,-0.550744
-1.44e-05,269.922,-0.558647
-1.44e-05,264.936,-0.567325
-1.44e-05,259.943,-0.576862
-1.44e-05,254.925,-0.587326
-1.44e-05,249.941,-0.598679
-1.44e-05,242.205,-0.879147
-1.56e-05,314.942,-0.569662
-1.56e-05,310.026,-0.56843
-1.56e-05,304.968,-0.568017
-1.56e-05,299.929,-0.568797
-1.56e-05,294.951,-0.571509
-1.56e-05,289.928,-0.576163
-1.56e-05,284.937,-0.582092
-1.56e-05,279.929,-0.588935
-1.56e-05,274.937,-0.596616
-1.56e-05,269.922,-0.605173
-1.56e-05,264.936,-0.614578
-1.56e-05,259.943,-0.624904
-1.56e-05,254.925,-0.636244
-1.56e-05,249.941,-0.648544
-1.56e-05,242.205,-0.927876
-1.68e-05,314.942,-0.613447
-1.68e-05,310.026,-0.612121
-1.68e-05,304.968,-0.611678
-1.68e-05,299.929,-0.612523
-1.68e-05,294.951,-0.615445
-1.68e-05,289.928,-0.620451
-1.68e-05,284.937,-0.626847
-1.68e-05,279.929,-0.63421
-1.68e-05,274.937,-0.642478
-1.68e-05,269.922,-0.651699
-1.68e-05,264.936,-0.661824
-1.68e-05,259.943,-0.672944
-1.68e-05,254.925,-0.685163
-1.68e-05,249.941,-0.698409
-1.68e-05,242.205,-0.976605
-1.8e-05,314.942,-0.657231
-1.8e-05,310.026,-0.655813
-1.8e-05,304.968,-0.655337
-1.8e-05,299.929,-0.656248
-1.8e-05,294.951,-0.659376
-1.8e-05,289.928,-0.664743
-1.8e-05,284.937,-0.671592
-1.8e-05,279.929,-0.679486
-1.8e-05,274.937,-0.688343
-1.8e-05,269.922,-0.698222
-1.8e-05,264.936,-0.709068
-1.8e-05,259.943,-0.720983
-1.8e-05,254.925,-0.734076
-1.8e-05,249.941,-0.748269
-1.8e-05,242.205,-1.02533
-1.92e-05,314.942,-0.701016
-1.92e-05,310.026,-0.699497
-1.92e-05,304.968,-0.698994
-1.92e-05,299.929,-0.699962
-1.92e-05,294.951,-0.703302
-1.92e-05,289.928,-0.709029
-1.92e-05,284.937,-0.716343
-1.92e-05,279.929,-0.724759
-1.92e-05,274.937,-0.734202
-1.92e-05,269.922,-0.744741
-1.92e-05,264.936,-0.756309
-1.92e-05,259.943,-0.769023
-1.92e-05,254.925,-0.782982
-1.92e-05,249.941,-0.79813
-1.92e-05,242.205,-1.07406
-2.04e-05,314.942,-0.744785
-2.04e-05,310.026,-0.743183
-2.04e-05,304.968,-0.742648
-2.04e-05,299.929,-0.743675
-2.04e-05,294.951,-0.747226
-2.04e-05,289.928,-0.753317
-2.04e-05,284.937,-0.761079
-2.04e-05,279.929,-0.770025
-2.04e-05,274.937,-0.780058
-2.04e-05,269.922,-0.79125
-2.04e-05,264.936,-0.803536
-2.04e-05,259.943,-0.817052
-2.04e-05,254.925,-0.831883
-2.04e-05,249.941,-0.84798
-2.04e-05,242.205,-1.12277
-2.16e-05,314.942,-0.788566
-2.16e-05,310.026,-0.786855
-2.16e-05,304.968,-0.786292
-2.16e-05,299.929,-0.787389
-2.16e-05,294.951,-0.791151
-2.16e-05,289.928,-0.797596
-2.16e-05,284.937,-0.805819
-2.16e-05,279.929,-0.815291
-2.16e-05,274.937,-0.82591
-2.16e-05,269.922,-0.837759
-2.16e-05,264.936,-0.850765
-2.16e-05,259.943,-0.865074
-2.16e-05,254.925,-0.880772
-2.16e-05,249.941,-0.897827
-2.16e-05,242.205,-1.17148
-2.28e-05,314.942,-0.832327
-2.28e-05,310.026,-0.830536
-2.28e-05,304.968,-0.829948
-2.28e-05,299.929,-0.831098
-2.28e-05,294.951,-0.83507
-2.28e-05,289.928,-0.841879
-2.28e-05,284.937,-0.850545
-2.28e-05,279.929,-0.860546
-2.28e-05,274.937,-0.871757
-2.28e-05,269.922,-0.884262
-2.28e-05,264.936,-0.89799
-2.28e-05,259.943,-0.913091
-2.28e-05,254.925,-0.929664
-2.28e-05,249.941,-0.94767
-2.28e-05,242.205,-1.22019
-2.4e-05,314.942,-0.876086
-2.4e-05,310.026,-0.874202
-2.4e-05,304.968,-0.873584
-2.4e-05,299.929,-0.874802
-2.4e-05,294.951,-0.878979
-2.4e-05,289.928,-0.886154
-2.4e-05,284.937,-0.895267
-2.4e-05,279.929,-0.905798
-2.4e-05,274.937,-0.917597
-2.4e-05,269.922,-0.930762
-2.4e-05,264.936,-0.945201
-2.4e-05,259.943,-0.961103
-2.4e-05,254.925,-0.978559
-2.4e-05,249.941,-0.99751
-2.4e-05,242.205,-1.26889
-2.52e-05,314.942,-0.919837
-2.52e-05,310.026,-0.917858
-2.52e-05,304.968,-0.917212
-2.52e-05,299.929,-0.918488
-2.52e-05,294.951,-0.922877
-2.52e-05,289.928,-0.930412
-2.52e-05,284.937,-0.93998
-2.52e-05,279.929,-0.951039
-2.52e-05,274.937,-0.963428
-2.52e-05,269.922,-0.977257
-2.52e-05,264.936,-0.992417
-2.52e-05,259.943,-1.00911
-2.52e-05,254.925,-1.02744
-2.52e-05,249.941,-1.04734
-2.52e-05,242.205,-1.31759
-2.64e-05,314.942,-0.963579
-2.64e-05,310.026,-0.961509
-2.64e-05,304.968,-0.960825
-2.64e-05,299.929,-0.962184
-2.64e-05,294.951,-0.966785
-2.64e-05,289.928,-0.974671
-2.64e-05,284.937,-0.984697
-2.64e-05,279.929,-0.99628
-2.64e-05,274.937,-1.00925
-2.64e-05,269.922,-1.02375
-2.64e-05,264.936,-1.03963
-2.64e-05,259.943,-1.05712
-2.64e-05,254.925,-1.07632
-2.64e-05,249.941,-1.09717
-2.64e-05,242.205,-1.36629
-2.76e-05,314.942,-1.00732
-2.76e-05,310.026,-1.00517
-2.76e-05,304.968,-1.00444
-2.76e-05,299.929,-1.00588
-2.76e-05,294.951,-1.01069
-2.76e-05,289.928,-1.01892
-2.76e-05,284.937,-1.02942
-2.76e-05,279.929,-1.04152
-2.76e-05,274.937,-1.05508
-2.76e-05,269.922,-1.07023
-2.76e-05,264.936,-1.08684
-2.76e-05,259.943,-1.10512
-2.76e-05,254.925,-1.12519
-2.76e-05,249.941,-1.147
-2.76e-05,242.205,-1.41497
-2.88e-05,314.942,-1.05106
-2.88e-05,310.026,-1.04882
-2.88e-05,304.968,-1.04806
-2.88e-05,299.929,-1.04956
-2.88e-05,294.951,-1.05458
-2.88e-05,289.928,-1.06317
-2.88e-05,284.937,-1.07413
-2.88e-05,279.929,-1.08676
-2.88e-05,274.937,-1.1009
-2.88e-05,269.922,-1.11671
-2.88e-05,264.936,-1.13403
-2.88e-05,259.943,-1.15311
-2.88e-05,254.925,-1.17406
-2.88e-05,249.941,-1.19681
-2.88e-05,242.205,-1.46366
-3e-05,314.942,-1.09479
-3e-05,310.026,-1.09245
-3e-05,304.968,-1.09167
-3e-05,299.929,-1.09323
-3e-05,294.951,-1.09845
-3e-05,289.928,-1.10739
-3e-05,284.937,-1.11884
-3e-05,279.929,-1.132
-3e-05,274.937,-1.14672
-3e-05,269.922,-1.16319
-3e-05,264.936,-1.18123
-3e-05,259.943,-1.2011
-3e-05,254.925,-1.22293
-3e-05,249.941,-1.24662
-3e-05,242.205,-1.51234
-3.12e-05,314.942,-1.13851
-3.12e-05,310.026,-1.13607
-3.12e-05,304.968,-1.13527
-3.12e-05,299.929,-1.13689
-3.12e-05,294.951,-1.14234
-3.12e-05,289.928,-1.15164
-3.12e-05,284.937,-1.16353
-3.12e-05,279.929,-1.17721
-3.12e-05,274.937,-1.19253
-3.12e-05,269.922,-1.20965
-3.12e-05,264.936,-1.22841
-3.12e-05,259.943,-1.24908
-3.12e-05,254.925,-1.27178
-3.12e-05,249.941,-1.29643
-3.12e-05,242.205,-1.561
-3.24e-05,314.942,-1.18221
-3.24e-05,310.026,-1.17969
-3.24e-05,304.968,-1.17887
-3.24e-05,299.929,-1.18055
-3.24e-05,294.951,-1.1862
-3.24e-05,289.928,-1.19587
-3.24e-05,284.937,-1.20821
-3.24e-05,279.929,-1.22242
-3.24e-05,274.937,-1.23833
-3.24e-05,269.922,-1.2561
-3.24e-05,264.936,-1.27559
-3.24e-05,259.943,-1.29705
-3.24e-05,254.925,-1.32062
-3.24e-05,249.941,-1.34621
-3.24e-05,242.205,-1.60965
-3.36e-05,314.942,-1.2259
-3.36e-05,310.026,-1.2233
-3.36e-05,304.968,-1.22244
-3.36e-05,299.929,-1.2242
-3.36e-05,294.951,-1.23007
-3.36e-05,289.928,-1.24011
-3.36e-05,284.937,-1.25289
-3.36e-05,279.929,-1.26763
-3.36e-05,274.937,-1.28413
-3.36e-05,269.922,-1.30255
-3.36e-05,264.936,-1.32277
-3.36e-05,259.943,-1.34502
-3.36e-05,254.925,-1.36946
-3.36e-05,249.941,-1.396
-3.36e-05,242.205,-1.65831
-3.48e-05,314.942,-1.26961
-3.48e-05,310.026,-1.26689
-3.48e-05,304.968,-1.26603
-3.48e-05,299.929,-1.26784
-3.48e-05,294.951,-1.27392
-3.48e-05,289.928,-1.28432
-3.48e-05,284.937,-1.29757
-3.48e-05,279.929,-1.31283
-3.48e-05,274.937,-1.32992
-3.48e-05,269.922,-1.34901
-3.48e-05,264.936,-1.36993
-3.48e-05,259.943,-1.39298
-3.48e-05,254.925,-1.4183
-3.48e-05,249.941,-1.44579
-3.48e-05,242.205,-1.70697
-3.6e-05,314.942,-1.31328
-3.6e-05,310.026,-1.3105
-3.6e-05,304.968,-1.30959
-3.6e-05,299.929,-1.31147
-3.6e-05,294.951,-1.31778
-3.6e-05,289.928,-1.32853
-3.6e-05,284.937,-1.34223
-3.6e-05,279.929,-1.35802
-3.6e-05,274.937,-1.37571
-3.6e-05,269.922,-1.39546
-3.6e-05,264.936,-1.4171
-3.6e-05,259.943,-1.44095
-3.6e-05,254.925,-1.46713
-3.6e-05,249.941,-1.49557
-3.6e-05,242.205,-1.7556
-3.72e-05,314.942,-1.35697
-3.72e-05,310.026,-1.35407
-3.72e-05,304.968,-1.35316
-3.72e-05,299.929,-1.3551
-3.72e-05,294.951,-1.36161
-3.72e-05,289.928,-1.37274
-3.72e-05,284.937,-1.38689
-3.72e-05,279.929,-1.40322
-3.72e-05,274.937,-1.42149
-3.72e-05,269.922,-1.44189
-3.72e-05,264.936,-1.46425
-3.72e-05,259.943,-1.48889
-3.72e-05,254.925,-1.51595
-3.72e-05,249.941,-1.54533
-3.72e-05,242.205,-1.80423
-3.84e-05,314.942,-1.40063
-3.84e-05,310.026,-1.39766
-3.84e-05,304.968,-1.39672
-3.84e-05,299.929,-1.39872
-3.84e-05,294.951,-1.40543
-3.84e-05,289.928,-1.41693
-3.84e-05,284.937,-1.43155
-3.84e-05,279.929,-1.4484
-3.84e-05,274.937,-1.46726
-3.84e-05,269.922,-1.48832
-3.84e-05,264.936,-1.5114
-3.84e-05,259.943,-1.53683
-3.84e-05,254.925,-1.56476
-3.84e-05,249.941,-1.59509
-3.84e-05,242.205,-1.85286
-3.96e-05,314.942,-1.44429
-3.96e-05,310.026,-1.44123
-3.96e-05,304.968,-1.44026
-3.96e-05,299.929,-1.44234
-3.96e-05,294.951,-1.44927
-3.96e-05,289.928,-1.46113
-3.96e-05,284.937,-1.47618
-3.96e-05,279.929,-1.49357
-3.96e-05,274.937,-1.51302
-3.96e-05,269.922,-1.53473
-3.96e-05,264.936,-1.55853
-3.96e-05,259.943,-1.58475
-3.96e-05,254.925,-1.61355
-3.96e-05,249.941,-1.64483
-3.96e-05,242.205,-1.90147
-4.08e-05,314.942,-1.48793
-4.08e-05,310.026,-1.48478
-4.08e-05,304.968,-1.48379
-4.08e-05,299.929,-1.48593
-4.08e-05,294.951,-1.49307
-4.08e-05,289.928,-1.50531
-4.08e-05,284.937,-1.52082
-4.08e-05,279.929,-1.53872
-4.08e-05,274.937,-1.55877
-4.08e-05,269.922,-1.58113
-4.08e-05,264.936,-1.60565
-4.08e-05,259.943,-1.63267
-4.08e-05,254.925,-1.66233
-4.08e-05,249.941,-1.69455
-4.08e-05,242.205,-1.95005
-4.2e-05,314.942,-1.53157
-4.2e-05,310.026,-1.52833
-4.2e-05,304.968,-1.52731
-4.2e-05,299.929,-1.52953
-4.2e-05,294.951,-1.53689
-4.2e-05,289.928,-1.54947
-4.2e-05,284.937,-1.56546
-4.2e-05,279.929,-1.58388
-4.2e-05,274.937,-1.60452
-4.2e-05,269.922,-1.62754
-4.2e-05,264.936,-1.65278
-4.2e-05,259.943,-1.68059
-4.2e-05,254.925,-1.71111
-4.2e-05,249.941,-1.74428
-4.2e-05,242.205,-1.99863
-4.32e-05,314.942,-1.57518
-4.32e-05,310.026,-1.57185
-4.32e-05,304.968,-1.57081
-4.32e-05,299.929,-1.5731
-4.32e-05,294.951,-1.58069
-4.32e-05,289.928,-1.59363
-4.32e-05,284.937,-1.61007
-4.32e-05,279.929,-1.62903
-4.32e-05,274.937,-1.65025
-4.32e-05,269.922,-1.67392
-4.32e-05,264.936,-1.6999
-4.32e-05,259.943,-1.72849
-4.32e-05,254.925,-1.75988
-4.32e-05,249.941,-1.79398
-4.32e-05,242.205,-2.0472
-4.44e-05,314.942,-1.61878
-4.44e-05,310.026,-1.61539
-4.44e-05,304.968,-1.61432
-4.44e-05,299.929,-1.61667
-4.44e-05,294.951,-1.62448
-4.44e-05,289.928,-1.63778
-4.44e-05,284.937,-1.65468
-4.44e-05,279.929,-1.67417
-4.44e-05,274.937,-1.69598
-4.44e-05,269.922,-1.72031
-4.44e-05,264.936,-1.747
-4.44e-05,259.943,-1.77638
-4.44e-05,254.925,-1.80864
-4.44e-05,249.941,-1.84369
-4.44e-05,242.205,-2.09577
-4.56e-05,314.942,-1.66238
-4.56e-05,310.026,-1.65891
-4.56e-05,304.968,-1.6578
-4.56e-05,299.929,-1.66023
-4.56e-05,294.951,-1.66825
-4.56e-05,289.928,-1.68192
-4.56e-05,284.937,-1.69928
-4.56e-05,279.929,-1.71929
-4.56e-05,274.937,-1.74168
-4.56e-05,269.922,-1.76668
-4.56e-05,264.936,-1.79409
-4.56e-05,259.943,-1.82426
-4.56e-05,254.925,-1.85738
-4.56e-05,249.941,-1.89337
-4.56e-05,242.205,-2.1443
-4.68e-05,314.942,-1.70596
-4.68e-05,310.026,-1.70239
-4.68e-05,304.968,-1.70128
-4.68e-05,299.929,-1.70378
-4.68e-05,294.951,-1.712
-4.68e-05,289.928,-1.72602
-4.68e-05,284.937,-1.74385
-4.68e-05,279.929,-1.76439
-4.68e-05,274.937,-1.78738
-4.68e-05,269.922,-1.81303
-4.68e-05,264.936,-1.84116
-4.68e-05,259.943,-1.87213
-4.68e-05,254.925,-1.90612
-4.68e-05,249.941,-1.94304
-4.68e-05,242.205,-2.19282
-4.8e-05,314.942,-1.74953
-4.8e-05,310.026,-1.74589
-4.8e-05,304.968,-1.74473
-4.8e-05,299.929,-1.74731
-4.8e-05,294.951,-1.75574
-4.8e-05,289.928,-1.77014
-4.8e-05,284.937,-1.78843
-4.8e-05,279.929,-1.80948
-4.8e-05,274.937,-1.83307
-4.8e-05,269.922,-1.85936
-4.8e-05,264.936,-1.88822
-4.8e-05,259.943,-1.91997
-4.8e-05,254.925,-1.95483
-4.8e-05,249.941,-1.99269
-4.8e-05,242.205,-2.24132
-4.92e-05,314.942,-1.79308
-4.92e-05,310.026,-1.78934
-4.92e-05,304.968,-1.78818
-4.92e-05,299.929,-1.79081
-4.92e-05,294.951,-1.79947
-4.92e-05,289.928,-1.81424
-4.92e-05,284.937,-1.83298
-4.92e-05,279.929,-1.85457
-4.92e-05,274.937,-1.87876
-4.92e-05,269.922,-1.90569
-4.92e-05,264.936,-1.93526
-4.92e-05,259.943,-1.9678
-4.92e-05,254.925,-2.00352
-4.92e-05,249.941,-2.04232
-4.92e-05,242.205,-2.28985
-5.04e-05,314.942,-1.8366
-5.04e-05,310.026,-1.83277
-5.04e-05,304.968,-1.83162
-5.04e-05,299.929,-1.83431
-5.04e-05,294.951,-1.84319
-5.04e-05,289.928,-1.85832
-5.04e-05,284.937,-1.87752
-5.04e-05,279.929,-1.89963
-5.04e-05,274.937,-1.92441
-5.04e-05,269.922,-1.952
-5.04e-05,264.936,-1.98228
-5.04e-05,259.943,-2.01561
-5.04e-05,254.925,-2.05221
-5.04e-05,249.941,-2.09202
-5.04e-05,242.205,-2.33849
-5.16e-05,314.942,-1.8801
-5.16e-05,310.026,-1.87621
-5.16e-05,304.968,-1.87502
-5.16e-05,299.929,-1.8778
-5.16e-05,294.951,-1.8869
-5.16e-05,289.928,-1.90238
-5.16e-05,284.937,-1.92202
-5.16e-05,279.929,-1.94465
-5.16e-05,274.937,-1.97003
-5.16e-05,269.922,-1.99829
-5.16e-05,264.936,-2.02928
-5.16e-05,259.943,-2.0634
-5.16e-05,254.925,-2.10102
-5.16e-05,249.941,-2.14177
-5.16e-05,242.205,-2.3869
-5.28e-05,314.942,-1.92359
-5.28e-05,310.026,-1.91963
-5.28e-05,304.968,-1.91841
-5.28e-05,299.929,-1.92126
-5.28e-05,294.951,-1.93056
-5.28e-05,289.928,-1.94642
-5.28e-05,284.937,-1.96653
-5.28e-05,279.929,-1.98968
-5.28e-05,274.937,-2.01565
-5.28e-05,269.922,-2.04457
-5.28e-05,264.936,-2.07629
-5.28e-05,259.943,-2.11141
-5.28e-05,254.925,-2.14973
-5.28e-05,249.941,-2.19134
-5.28e-05,242.205,-2.43529
-5.4e-05,314.942,-1.96706
-5.4e-05,310.026,-1.963
-5.4e-05,304.968,-1.96178
-5.4e-05,299.929,-1.96469
-5.4e-05,294.951,-1.97422
-5.4e-05,289.928,-1.99044
-5.4e-05,284.937,-2.01101
-5.4e-05,279.929,-2.0347
-5.4e-05,274.937,-2.06124
-5.4e-05,269.922,-2.09091
-5.4e-05,264.936,-2.12352
-5.4e-05,259.943,-2.15918
-5.4e-05,254.925,-2.19834
-5.4e-05,249.941,-2.24086
-5.4e-05,242.205,-2.48365
-5.52e-05,314.942,-2.01052
-5.52e-05,310.026,-2.00637
-5.52e-05,304.968,-2.00513
-5.52e-05,299.929,-2.00811
-5.52e-05,294.951,-2.01788
-5.52e-05,289.928,-2.03447
-5.52e-05,284.937,-2.05549
-5.52e-05,279.929,-2.07973
-5.52e-05,274.937,-2.10704
-5.52e-05,269.922,-2.1373
-5.52e-05,264.936,-2.17046
-5.52e-05,259.943,-2.20691
-5.52e-05,254.925,-2.24694
-5.52e-05,249.941,-2.29038
-5.52e-05,242.205,-2.53199
-5.64e-05,314.942,-2.05397
-5.64e-05,310.026,-2.04974
-5.64e-05,304.968,-2.04847
-5.64e-05,299.929,-2.05155
-5.64e-05,294.951,-2.06154
-5.64e-05,289.928,-2.07849
-5.64e-05,284.937,-2.10014
-5.64e-05,279.929,-2.12495
-5.64e-05,274.937,-2.15263
-5.64e-05,269.922,-2.18352
-5.64e-05,264.936,-2.21739
-5.64e-05,259.943,-2.25463
-5.64e-05,254.925,-2.29551
-5.64e-05,249.941,-2.33989
-5.64e-05,242.205,-2.58032
-5.76e-05,314.942,-2.09747
-5.76e-05,310.026,-2.09314
-5.76e-05,304.968,-2.09182
-5.76e-05,299.929,-2.09507
-5.76e-05,294.951,-2.10539
-5.76e-05,289.928,-2.12269
-5.76e-05,284.937,-2.14463
-5.76e-05,279.929,-2.1699
-5.76e-05,274.937,-2.19818
-5.76e-05,269.922,-2.22973
-5.76e-05,264.936,-2.26431
-5.76e-05,259.943,-2.30232
-5.76e-05,254.925,-2.34406
-5.76e-05,249.941,-2.38937
-5.76e-05,242.205,-2.6286
-5.88e-05,314.942,-2.14099
-5.88e-05,310.026,-2.13662
-5.88e-05,304.968,-2.13534
-5.88e-05,299.929,-2.13855
-5.88e-05,294.951,-2.14896
-5.88e-05,289.928,-2.16663
-5.88e-05,284.937,-2.18902
-5.88e-05,279.929,-2.21483
-5.88e-05,274.937,-2.24369
-5.88e-05,269.922,-2.27588
-5.88e-05,264.936,-2.31118
-5.88e-05,259.943,-2.34997
-5.88e-05,254.925,-2.39257
-5.88e-05,249.941,-2.4388
-5.88e-05,242.205,-2.67681
-6e-05,314.942,-2.18432
-6e-05,310.026,-2.17989
-6e-05,304.968,-2.17856
-6e-05,299.929,-2.18186
-6e-05,294.951,-2.1925
-6e-05,289.928,-2.21054
-6e-05,284.937,-2.2334
-6e-05,279.929,-2.25973
-6e-05,274.937,-2.28917
-6e-05,269.922,-2.32202
-6e-05,264.936,-2.35802
-6e-05,259.943,-2.39758
-6e-05,254.925,-2.44102
-6e-05,249.941,-2.48816
