I,T,Uraw
-4e-07,54.8844,-0.439322
-4e-07,49.8972,-0.568972
-4e-07,44.9657,-0.745402
-4e-07,39.9666,-1.00407
-4e-07,34.9305,-1.30318
-4e-07,29.9534,-2.0462
-4e-07,24.9541,-2.92878
-4e-07,19.9339,-2.25482
-4e-07,14.8587,-1.35861
-4e-07,9.88334,-0.236657
-8e-07,134.847,-0.087311
-8e-07,129.975,-0.0948096
-8e-07,125.008,-0.103384
-8e-07,119.937,-0.113787
-8e-07,114.997,-0.12555
-8e-07,109.962,-0.139721
-8e-07,104.95,-0.156542
-8e-07,99.8845,-0.177068
-8e-07,94.8624,-0.202397
-8e-07,89.864,-0.233447
-8e-07,84.8398,-0.271723
-8e-07,80.0331,-0.317009
-8e-07,74.8957,-0.379167
-8e-07,69.8822,-0.456248
-8e-07,64.8879,-0.55741
-8e-07,59.8728,-0.698374
-8e-07,54.8844,-0.890979
-8e-07,49.8972,-1.16318
-8e-07,44.9657,-1.53852
-8e-07,39.9666,-2.1381
-8e-07,34.9305,-2.91467
-8e-07,29.9534,-3.94009
-8e-07,24.9541,-4.85505
-8e-07,19.9339,-4.98702
-8e-07,14.8587,-4.99944
-8e-07,9.88334,-4.99331
-1.2e-06,134.847,-0.130821
-1.2e-06,129.975,-0.142055
-1.2e-06,125.008,-0.154929
-1.2e-06,119.937,-0.170555
-1.2e-06,114.997,-0.188205
-1.2e-06,109.962,-0.209537
-1.2e-06,104.95,-0.234859
-1.2e-06,99.8845,-0.265584
-1.2e-06,94.8624,-0.303501
-1.2e-06,89.864,-0.350141
-1.2e-06,84.8398,-0.40815
-1.2e-06,80.0331,-0.477134
-1.2e-06,74.8957,-0.57194
-1.2e-06,69.8822,-0.68474
-1.2e-06,64.8879,-0.836769
-1.2e-06,59.8728,-1.05014
-1.2e-06,54.8844,-1.34155
-1.2e-06,49.8972,-1.74963
-1.2e-06,44.9657,-2.34124
-1.2e-06,39.9666,-3.1339
-1.2e-06,34.9305,-4.30796
-1.2e-06,29.9534,-4.98454
-1.2e-06,24.9541,-4.99999
-1.6e-06,134.847,-0.174341
-1.6e-06,129.975,-0.189333
-1.6e-06,125.008,-0.206533
-1.6e-06,119.937,-0.227378
-1.6e-06,114.997,-0.25092
-1.6e-06,109.962,-0.279314
-1.6e-06,104.95,-0.3131
-1.6e-06,99.8845,-0.354288
-1.6e-06,94.8624,-0.404988
-1.6e-06,89.864,-0.46686
-1.6e-06,84.8398,-0.544268
-1.6e-06,80.0331,-0.636263
-1.6e-06,74.8957,-0.762931
-1.6e-06,69.8822,-0.913346
-1.6e-06,64.8879,-1.1163
-1.6e-06,59.8728,-1.39995
-1.6e-06,54.8844,-1.78803
-1.6e-06,49.8972,-2.33816
-1.6e-06,44.9657,-3.08697
-1.6e-06,39.9666,-4.14074
-1.6e-06,34.9305,-4.98489
-2e-06,134.847,-0.21791
-2e-06,129.975,-0.236639
-2e-06,125.008,-0.25811
-2e-06,119.937,-0.284175
-2e-06,114.997,-0.313657
-2e-06,109.962,-0.349128
-2e-06,104.95,-0.391318
-2e-06,99.8845,-0.442814
-2e-06,94.8624,-0.506219
-2e-06,89.864,-0.583616
-2e-06,84.8398,-0.680384
-2e-06,80.0331,-0.795498
-2e-06,74.8957,-0.953689
-2e-06,69.8822,-1.14187
-2e-06,64.8879,-1.3958
-2e-06,59.8728,-1.74988
-2e-06,54.8844,-2.23654
-2e-06,49.8972,-2.90232
-2e-06,44.9657,-3.81681
