I,T,Uraw
0.0006,87.8574,1.7446
0.0006,86.8651,1.73765
0.0006,85.8689,1.72924
0.0006,84.8701,1.72242
0.0006,83.8732,1.71397
0.0006,82.9029,1.7069
0.0006,81.8546,1.69845
0.0006,80.8675,1.69109
0.0006,79.8568,1.68358
0.0006,78.8418,1.67501
0.0006,77.8643,1.66708
0.0006,76.8219,1.65892
0.0006,75.8314,1.65114
0.0006,74.8945,1.64368
0.0006,73.8955,1.63614
0.0006,72.8431,1.62763
0.0006,71.8323,1.61982
0.0006,70.8463,1.61189
0.0006,69.8628,1.60482
0.0006,68.8623,1.59631
0.0006,67.8628,1.58851
0.0006,66.8537,1.58022
0.0006,65.8449,1.57191
0.0006,64.8596,1.56404
0.0006,63.8032,1.55471
0.0006,62.8451,1.54715
0.0006,61.8451,1.54139
0.0006,60.8461,1.5336
0.0006,59.9084,1.52576
0.0006,58.9086,1.51771
0.0006,57.8729,1.50783
0.0006,56.8703,1.50008
0.0006,55.8698,1.49388
0.0006,54.8674,1.48838
0.0006,53.8683,1.48036
0.0006,52.8797,1.4692
0.0006,51.9032,1.46106
0.0006,50.8537,1.45374
0.0006,49.8507,1.44793
0.0006,48.839,1.43787
0.0006,47.8607,1.43376
0.0006,46.8725,1.42527
0.0006,45.8338,1.41866
0.0006,44.8443,1.41027
0.0006,43.8516,1.40239
0.0006,42.8674,1.39553
0.0006,41.8756,1.38805
0.0006,40.8459,1.38117
0.0006,39.8681,1.37488
0.0006,38.8908,1.36948
0.0006,37.8354,1.36258
0.0006,36.8724,1.35716
0.0006,35.8944,1.3512
0.0006,34.8688,1.34563
0.0006,33.8465,1.34032
0.0006,32.8819,1.33553
0.0006,31.9171,1.3308
0.0006,30.8945,1.32622
0.0006,29.8806,1.32205
0.0006,28.8665,1.31829
0.0006,27.8557,1.31484
0.0006,26.8375,1.31177
0.0006,25.8253,1.30927
0.0006,24.8168,1.30716
0.0006,23.8164,1.30562
0.0006,22.8147,1.30452
0.0006,21.8101,1.30395
0.0006,20.8028,1.30392
0.0006,19.8227,1.30442
0.0006,18.8585,1.30567
0.0006,17.8725,1.30808
0.0006,16.8771,1.31043
0.0006,15.8816,1.31389
0.0006,14.8815,1.31738
0.0006,13.88,1.32421
0.0006,12.8751,1.32928
0.0006,11.8696,1.3341
0.0006,10.8511,1.3402
0.0006,9.83378,1.35925
0.0006,8.81535,1.36823
0.0006,7.85535,1.36424
0.0006,6.88678,1.3686
0.0006,5.86279,1.3727
0.0006,4.85541,1.38318
0.0006,4.00321,1.38249
0.0005,200.84,1.93017
0.0005,199.858,1.87475
0.0005,198.87,1.87953
0.0005,197.897,1.88463
0.0005,196.894,1.88956
0.0005,195.874,1.89411
0.0005,194.825,1.89991
0.0005,193.843,1.90355
0.0005,192.866,1.90604
0.0005,191.821,1.90849
0.0005,190.861,1.91082
0.0005,189.904,1.91523
0.0005,188.858,1.91915
0.0005,187.884,1.91862
0.0005,186.906,1.91812
0.0005,185.868,1.91853
0.0005,184.875,1.9174
0.0005,183.91,1.91966
0.0005,182.886,1.91928
0.0005,181.855,1.92198
0.0005,180.864,1.91888
0.0005,179.872,1.91658
0.0005,178.831,1.91407
0.0005,177.866,1.91221
0.0005,176.918,1.91206
0.0005,175.907,1.90986
0.0005,174.896,1.90608
0.0005,173.842,1.91117
0.0005,172.831,1.90791
0.0005,171.861,1.90411
0.0005,170.871,1.90565
0.0005,169.864,1.89838
0.0005,168.87,1.89548
0.0005,167.876,1.89008
0.0005,166.829,1.88689
0.0005,165.848,1.88166
0.0005,164.892,1.87828
0.0005,163.892,1.87562
0.0005,162.863,1.87188
0.0005,161.882,1.86567
0.0005,160.894,1.86287
0.0005,159.855,1.85814
0.0005,158.878,1.85451
0.0005,157.871,1.85726
0.0005,156.861,1.84787
0.0005,155.891,1.84283
0.0005,154.832,1.84189
0.0005,153.84,1.83669
0.0005,152.868,1.82963
0.0005,151.86,1.82746
0.0005,150.845,1.81962
0.0005,149.87,1.81449
0.0005,148.88,1.81204
0.0005,147.828,1.8095
0.0005,146.851,1.8037
0.0005,145.898,1.79737
0.0005,144.885,1.7907
0.0005,143.857,1.78588
0.0005,142.872,1.78046
0.0005,141.88,1.7761
0.0005,140.897,1.7705
0.0005,139.922,1.76636
0.0005,138.909,1.76073
0.0005,137.896,1.75526
0.0005,136.85,1.75239
0.0005,135.86,1.75298
0.0005,134.885,1.7448
0.0005,133.85,1.7343
0.0005,132.824,1.73061
0.0005,131.861,1.72393
0.0005,130.882,1.72471
0.0005,129.853,1.71788
0.0005,128.87,1.70804
0.0005,127.887,1.7057
0.0005,126.846,1.69381
0.0005,125.825,1.68855
0.0005,124.868,1.6822
0.0005,123.886,1.69056
0.0005,122.891,1.67402
0.0005,121.894,1.66675
0.0005,120.871,1.66369
0.0005,119.855,1.6544
0.0005,118.892,1.65384
0.0005,117.901,1.64551
0.0005,116.846,1.63305
0.0005,115.857,1.62734
0.0005,114.878,1.62178
0.0005,113.845,1.61594
0.0005,112.828,1.60993
0.0005,111.857,1.60416
0.0005,110.863,1.5983
0.0005,109.869,1.59252
0.0005,108.913,1.58683
0.0005,107.881,1.58065
0.0005,106.9,1.5749
0.0005,105.909,1.56903
0.0005,104.875,1.56281
0.0005,103.884,1.55684
0.0005,102.893,1.55108
0.0005,101.856,1.54527
0.0005,100.83,1.53877
0.0005,99.8397,1.53287
0.0005,98.8402,1.5263
0.0005,97.8523,1.52021
0.0005,96.8605,1.51433
0.0005,95.8819,1.50962
0.0005,94.9116,1.50371
0.0005,93.8629,1.497
0.0005,92.8699,1.49286
0.0005,91.8738,1.48453
0.0005,90.8821,1.47676
0.0005,89.9024,1.47823
0.0005,88.8529,1.46367
0.0005,87.8574,1.45753
0.0005,86.8651,1.4517
0.0005,85.8689,1.44464
0.0005,84.8701,1.43892
0.0005,83.8732,1.43185
0.0005,82.9029,1.42591
0.0005,81.8546,1.41884
0.0005,80.8675,1.41266
0.0005,79.8568,1.40634
0.0005,78.8418,1.39916
0.0005,77.8643,1.3925
0.0005,76.8219,1.38566
0.0005,75.8314,1.37913
0.0005,74.8945,1.37285
0.0005,73.8955,1.36654
0.0005,72.8431,1.35939
0.0005,71.8323,1.35282
0.0005,70.8463,1.34617
0.0005,69.8628,1.34022
0.0005,68.8623,1.33307
0.0005,67.8628,1.3265
0.0005,66.8537,1.31952
0.0005,65.8449,1.31257
0.0005,64.8596,1.30594
0.0005,63.8032,1.29808
0.0005,62.8451,1.29173
0.0005,61.8451,1.28689
0.0005,60.8461,1.28033
0.0005,59.9084,1.27373
0.0005,58.9086,1.26694
0.0005,57.8729,1.25865
0.0005,56.8703,1.25213
0.0005,55.8698,1.24691
0.0005,54.8674,1.24227
0.0005,53.8683,1.23551
0.0005,52.8797,1.22617
0.0005,51.9032,1.21932
0.0005,50.8537,1.21315
0.0005,49.8507,1.20824
0.0005,48.839,1.19983
0.0005,47.8607,1.19633
0.0005,46.8725,1.1892
0.0005,45.8338,1.18364
0.0005,44.8443,1.17659
0.0005,43.8516,1.16997
0.0005,42.8674,1.1642
0.0005,41.8756,1.15795
0.0005,40.8459,1.15215
0.0005,39.8681,1.14687
0.0005,38.8908,1.14234
0.0005,37.8354,1.13655
0.0005,36.8724,1.13197
0.0005,35.8944,1.12698
0.0005,34.8688,1.12229
0.0005,33.8465,1.11782
0.0005,32.8819,1.1138
0.0005,31.9171,1.10983
0.0005,30.8945,1.10598
0.0005,29.8806,1.10248
0.0005,28.8665,1.09933
0.0005,27.8557,1.09644
0.0005,26.8375,1.09386
0.0005,25.8253,1.09177
0.0005,24.8168,1.09001
0.0005,23.8164,1.08874
0.0005,22.8147,1.08783
0.0005,21.8101,1.08737
0.0005,20.8028,1.08736
0.0005,19.8227,1.0878
0.0005,18.8585,1.08887
0.0005,17.8725,1.09092
0.0005,16.8771,1.09294
0.0005,15.8816,1.09588
0.0005,14.8815,1.09885
0.0005,13.88,1.10461
0.0005,12.8751,1.10896
0.0005,11.8696,1.11307
0.0005,10.8511,1.11827
0.0005,9.83378,1.13431
0.0005,8.81535,1.14192
0.0005,7.85535,1.13875
0.0005,6.88678,1.14257
0.0005,5.86279,1.14618
0.0005,4.85541,1.15511
0.0005,4.00321,1.15472
0.0004,200.84,1.71645
0.0004,199.858,1.50137
0.0004,198.87,1.50522
0.0004,197.897,1.50931
0.0004,196.894,1.51333
0.0004,195.874,1.517
0.0004,194.825,1.52167
0.0004,193.843,1.52462
0.0004,192.866,1.52666
0.0004,191.821,1.52866
0.0004,190.861,1.53053
0.0004,189.904,1.53403
0.0004,188.858,1.53721
0.0004,187.884,1.53687
0.0004,186.906,1.53654
0.0004,185.868,1.53691
0.0004,184.875,1.53601
0.0004,183.91,1.53785
0.0004,182.886,1.53758
0.0004,181.855,1.53973
0.0004,180.864,1.53734
0.0004,179.872,1.53557
0.0004,178.831,1.53355
0.0004,177.866,1.53209
0.0004,176.918,1.53201
0.0004,175.907,1.53023
0.0004,174.896,1.52726
0.0004,173.842,1.53117
0.0004,172.831,1.52877
0.0004,171.861,1.52571
0.0004,170.871,1.52703
0.0004,169.864,1.52127
0.0004,168.87,1.51885
0.0004,167.876,1.51469
0.0004,166.829,1.51209
0.0004,165.848,1.50799
0.0004,164.892,1.50525
0.0004,163.892,1.50318
0.0004,162.863,1.50024
0.0004,161.882,1.4953
0.0004,160.894,1.49312
0.0004,159.855,1.48931
0.0004,158.878,1.48645
0.0004,157.871,1.4886
0.0004,156.861,1.48113
0.0004,155.891,1.47715
0.0004,154.832,1.47622
0.0004,153.84,1.47231
0.0004,152.868,1.46665
0.0004,151.86,1.4649
0.0004,150.845,1.45868
0.0004,149.87,1.45456
0.0004,148.88,1.45263
0.0004,147.828,1.45061
0.0004,146.851,1.44594
0.0004,145.898,1.44091
0.0004,144.885,1.43562
0.0004,143.857,1.43181
0.0004,142.872,1.42748
0.0004,141.88,1.42398
0.0004,140.897,1.4195
0.0004,139.922,1.4162
0.0004,138.909,1.41164
0.0004,137.896,1.40739
0.0004,136.85,1.40509
0.0004,135.86,1.40554
0.0004,134.885,1.39898
0.0004,133.85,1.39058
0.0004,132.824,1.38769
0.0004,131.861,1.38233
0.0004,130.882,1.38292
0.0004,129.853,1.3774
0.0004,128.87,1.36955
0.0004,127.887,1.36773
0.0004,126.846,1.35822
0.0004,125.825,1.35421
0.0004,124.868,1.34896
0.0004,123.886,1.35524
0.0004,122.891,1.34227
0.0004,121.894,1.33657
0.0004,120.871,1.33421
0.0004,119.855,1.32667
0.0004,118.892,1.32623
0.0004,117.901,1.3195
0.0004,116.846,1.30957
0.0004,115.857,1.30499
0.0004,114.878,1.30055
0.0004,113.845,1.29586
0.0004,112.828,1.29102
0.0004,111.857,1.28641
0.0004,110.863,1.2817
0.0004,109.869,1.27706
0.0004,108.913,1.27247
0.0004,107.881,1.26749
0.0004,106.9,1.26288
0.0004,105.909,1.25815
0.0004,104.875,1.25315
0.0004,103.884,1.24834
0.0004,102.893,1.24371
0.0004,101.856,1.23904
0.0004,100.83,1.2338
0.0004,99.8397,1.22905
0.0004,98.8402,1.22375
0.0004,97.8523,1.21886
0.0004,96.8605,1.21411
0.0004,95.8819,1.21029
0.0004,94.9116,1.20554
0.0004,93.8629,1.20009
0.0004,92.8699,1.19676
0.0004,91.8738,1.19006
0.0004,90.8821,1.18381
0.0004,89.9024,1.18491
0.0004,88.8529,1.17324
0.0004,87.8574,1.16829
0.0004,86.8651,1.16357
0.0004,85.8689,1.15785
0.0004,84.8701,1.15324
0.0004,83.8732,1.14755
0.0004,82.9029,1.14275
0.0004,81.8546,1.13704
0.0004,80.8675,1.13205
0.0004,79.8568,1.12694
0.0004,78.8418,1.12113
0.0004,77.8643,1.11573
0.0004,76.8219,1.11021
0.0004,75.8314,1.10492
0.0004,74.8945,1.09986
0.0004,73.8955,1.09475
0.0004,72.8431,1.08899
0.0004,71.8323,1.08367
0.0004,70.8463,1.07829
0.0004,69.8628,1.07349
0.0004,68.8623,1.0677
0.0004,67.8628,1.06241
0.0004,66.8537,1.05674
0.0004,65.8449,1.05114
0.0004,64.8596,1.04578
0.0004,63.8032,1.03945
0.0004,62.8451,1.03432
0.0004,61.8451,1.03039
0.0004,60.8461,1.0251
0.0004,59.9084,1.01977
0.0004,58.9086,1.0143
0.0004,57.8729,1.00763
0.0004,56.8703,1.00235
0.0004,55.8698,0.998134
0.0004,54.8674,0.994366
0.0004,53.8683,0.988929
0.0004,52.8797,0.981403
0.0004,51.9032,0.975882
0.0004,50.8537,0.970909
0.0004,49.8507,0.966913
0.0004,48.839,0.960171
0.0004,47.8607,0.957341
0.0004,46.8725,0.951596
0.0004,45.8338,0.947104
0.0004,44.8443,0.941421
0.0004,43.8516,0.936085
0.0004,42.8674,0.931438
0.0004,41.8756,0.926401
0.0004,40.8459,0.921745
0.0004,39.8681,0.917476
0.0004,38.8908,0.913825
0.0004,37.8354,0.909165
0.0004,36.8724,0.905482
0.0004,35.8944,0.90145
0.0004,34.8688,0.897668
0.0004,33.8465,0.894066
0.0004,32.8819,0.890822
0.0004,31.9171,0.887624
0.0004,30.8945,0.884538
0.0004,29.8806,0.881701
0.0004,28.8665,0.87918
0.0004,27.8557,0.876863
0.0004,26.8375,0.87477
0.0004,25.8253,0.873096
0.0004,24.8168,0.871697
0.0004,23.8164,0.870671
0.0004,22.8147,0.86995
0.0004,21.8101,0.869588
0.0004,20.8028,0.869597
0.0004,19.8227,0.869969
0.0004,18.8585,0.870833
0.0004,17.8725,0.872508
0.0004,16.8771,0.874165
0.0004,15.8816,0.876561
0.0004,14.8815,0.878997
0.0004,13.88,0.883655
0.0004,12.8751,0.887243
0.0004,11.8696,0.890596
0.0004,10.8511,0.894838
0.0004,9.83378,0.907766
0.0004,8.81535,0.913992
0.0004,7.85535,0.911579
0.0004,6.88678,0.914805
0.0004,5.86279,0.917838
0.0004,4.85541,0.925173
0.0004,4.00321,0.925015
0.0003,200.84,1.50256
0.0003,199.858,1.12693
0.0003,198.87,1.12982
0.0003,197.897,1.13294
0.0003,196.894,1.13598
0.0003,195.874,1.13873
0.0003,194.825,1.14228
0.0003,193.843,1.1445
0.0003,192.866,1.14608
0.0003,191.821,1.14759
0.0003,190.861,1.14905
0.0003,189.904,1.15164
0.0003,188.858,1.15404
0.0003,187.884,1.15385
0.0003,186.906,1.15354
0.0003,185.868,1.15395
0.0003,184.875,1.15329
0.0003,183.91,1.15466
0.0003,182.886,1.1545
0.0003,181.855,1.15613
0.0003,180.864,1.15439
0.0003,179.872,1.15307
0.0003,178.831,1.15154
0.0003,177.866,1.15047
0.0003,176.918,1.15043
0.0003,175.907,1.14911
0.0003,174.896,1.14691
0.0003,173.842,1.14983
0.0003,172.831,1.14806
0.0003,171.861,1.14574
0.0003,170.871,1.14683
0.0003,169.864,1.14253
0.0003,168.87,1.14063
0.0003,167.876,1.13763
0.0003,166.829,1.13564
0.0003,165.848,1.13262
0.0003,164.892,1.1305
0.0003,163.892,1.12902
0.0003,162.863,1.1268
0.0003,161.882,1.12315
0.0003,160.894,1.12145
0.0003,159.855,1.11864
0.0003,158.878,1.11655
0.0003,157.871,1.11814
0.0003,156.861,1.11255
0.0003,155.891,1.10959
0.0003,154.832,1.10869
0.0003,153.84,1.10594
0.0003,152.868,1.10174
0.0003,151.86,1.10039
0.0003,150.845,1.09573
0.0003,149.87,1.0926
0.0003,148.88,1.0912
0.0003,147.828,1.08973
0.0003,146.851,1.08622
0.0003,145.898,1.08244
0.0003,144.885,1.07846
0.0003,143.857,1.07559
0.0003,142.872,1.07236
0.0003,141.88,1.06974
0.0003,140.897,1.06636
0.0003,139.922,1.06389
0.0003,138.909,1.06039
0.0003,137.896,1.05728
0.0003,136.85,1.05553
0.0003,135.86,1.0557
0.0003,134.885,1.05092
0.0003,133.85,1.04464
0.0003,132.824,1.0424
0.0003,131.861,1.03842
0.0003,130.882,1.03885
0.0003,129.853,1.03466
0.0003,128.87,1.02874
0.0003,127.887,1.02742
0.0003,126.846,1.02027
0.0003,125.825,1.01722
0.0003,124.868,1.0133
0.0003,123.886,1.0176
0.0003,122.891,1.00834
0.0003,121.894,1.00394
0.0003,120.871,1.00208
0.0003,119.855,0.996443
0.0003,118.892,0.9961
0.0003,117.901,0.991073
0.0003,116.846,0.98356
0.0003,115.857,0.9801
0.0003,114.878,0.97675
0.0003,113.845,0.973213
0.0003,112.828,0.96954
0.0003,111.857,0.966064
0.0003,110.863,0.962472
0.0003,109.869,0.958985
0.0003,108.913,0.955497
0.0003,107.881,0.951729
0.0003,106.9,0.948211
0.0003,105.909,0.94464
0.0003,104.875,0.940861
0.0003,103.884,0.9372
0.0003,102.893,0.933704
0.0003,101.856,0.930159
0.0003,100.83,0.926209
0.0003,99.8397,0.922595
0.0003,98.8402,0.918572
0.0003,97.8523,0.914868
0.0003,96.8605,0.911283
0.0003,95.8819,0.90835
0.0003,94.9116,0.904774
0.0003,93.8629,0.900629
0.0003,92.8699,0.898061
0.0003,91.8738,0.893023
0.0003,90.8821,0.888303
0.0003,89.9024,0.889064
0.0003,88.8529,0.880285
0.0003,87.8574,0.876531
0.0003,86.8651,0.872958
0.0003,85.8689,0.868618
0.0003,84.8701,0.865121
0.0003,83.8732,0.86083
0.0003,82.9029,0.857197
0.0003,81.8546,0.85288
0.0003,80.8675,0.849098
0.0003,79.8568,0.845235
0.0003,78.8418,0.840834
0.0003,77.8643,0.836747
0.0003,76.8219,0.832584
0.0003,75.8314,0.828572
0.0003,74.8945,0.824763
0.0003,73.8955,0.820882
0.0003,72.8431,0.816558
0.0003,71.8323,0.812496
0.0003,70.8463,0.808446
0.0003,69.8628,0.804841
0.0003,68.8623,0.800458
0.0003,67.8628,0.796455
0.0003,66.8537,0.792172
0.0003,65.8449,0.787966
0.0003,64.8596,0.783899
0.0003,63.8032,0.779134
0.0003,62.8451,0.775284
0.0003,61.8451,0.77233
0.0003,60.8461,0.768333
0.0003,59.9084,0.764291
0.0003,58.9086,0.760187
0.0003,57.8729,0.755167
0.0003,56.8703,0.751207
0.0003,55.8698,0.748017
0.0003,54.8674,0.745173
0.0003,53.8683,0.74112
0.0003,52.8797,0.735442
0.0003,51.9032,0.731275
0.0003,50.8537,0.727541
0.0003,49.8507,0.724537
0.0003,48.839,0.71949
0.0003,47.8607,0.717361
0.0003,46.8725,0.713056
0.0003,45.8338,0.709694
0.0003,44.8443,0.705428
0.0003,43.8516,0.701433
0.0003,42.8674,0.697941
0.0003,41.8756,0.694184
0.0003,40.8459,0.690696
0.0003,39.8681,0.687518
0.0003,38.8908,0.68478
0.0003,37.8354,0.681303
0.0003,36.8724,0.678517
0.0003,35.8944,0.675512
0.0003,34.8688,0.672686
0.0003,33.8465,0.669994
0.0003,32.8819,0.667571
0.0003,31.9171,0.665193
0.0003,30.8945,0.662888
0.0003,29.8806,0.660774
0.0003,28.8665,0.658898
0.0003,27.8557,0.657165
0.0003,26.8375,0.655611
0.0003,25.8253,0.654375
0.0003,24.8168,0.653353
0.0003,23.8164,0.652596
0.0003,22.8147,0.652088
0.0003,21.8101,0.651831
0.0003,20.8028,0.651856
0.0003,19.8227,0.65214
0.0003,18.8585,0.652823
0.0003,17.8725,0.654123
0.0003,16.8771,0.655386
0.0003,15.8816,0.657222
0.0003,14.8815,0.659095
0.0003,13.88,0.662646
0.0003,12.8751,0.665396
0.0003,11.8696,0.667969
0.0003,10.8511,0.671216
0.0003,9.83378,0.680996
0.0003,8.81535,0.685735
0.0003,7.85535,0.684004
0.0003,6.88678,0.686534
0.0003,5.86279,0.688954
0.0003,4.85541,0.69458
0.0003,4.00321,0.694596
0.0002,200.84,1.28777
0.0002,199.858,0.751593
0.0002,198.87,0.753531
0.0002,197.897,0.755616
0.0002,196.894,0.757674
0.0002,195.874,0.759509
0.0002,194.825,0.761906
0.0002,193.843,0.763394
0.0002,192.866,0.764446
0.0002,191.821,0.765496
0.0002,190.861,0.766475
0.0002,189.904,0.768111
0.0002,188.858,0.769692
0.0002,187.884,0.769687
